Metro,datetime,isPartial,Black Lives Matter,Political Correctness,Make America Great Again,Euthanasia,Starbucks,rel_pop_Black Lives Matter,rel_pop_Political Correctness,rel_pop_Make America Great Again,rel_pop_Euthanasia,rel_pop_Starbucks
Jacksonville,2017-02-01,False,3.8461538461538463,,66.66666666666667,75.0,65.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2017-03-01,False,7.6923076923076925,,33.333333333333336,0.0,59.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2017-04-01,False,15.384615384615385,,33.333333333333336,25.0,79.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2017-05-01,False,0.0,,0.0,25.0,78.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2017-06-01,False,15.384615384615385,,0.0,25.0,51.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2017-07-01,False,3.8461538461538463,,0.0,25.0,68.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2017-08-01,False,26.923076923076923,,33.333333333333336,25.0,64.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2017-09-01,False,19.23076923076923,,33.333333333333336,25.0,70.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2017-10-01,False,11.538461538461538,,33.333333333333336,0.0,56.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2017-11-01,False,3.8461538461538463,,0.0,25.0,73.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2017-12-01,False,7.6923076923076925,,0.0,25.0,70.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-01-01,False,3.8461538461538463,,0.0,50.0,51.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-02-01,False,3.8461538461538463,,33.333333333333336,75.0,63.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-03-01,False,3.8461538461538463,,0.0,75.0,62.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-04-01,False,0.0,,0.0,25.0,80.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-05-01,False,0.0,,33.333333333333336,25.0,69.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-06-01,False,3.8461538461538463,,33.333333333333336,25.0,75.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-07-01,False,3.8461538461538463,,0.0,25.0,70.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-08-01,False,3.8461538461538463,,0.0,50.0,77.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-09-01,False,0.0,,33.333333333333336,25.0,90.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-10-01,False,3.8461538461538463,,33.333333333333336,50.0,65.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-11-01,False,3.8461538461538463,,33.333333333333336,50.0,96.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2018-12-01,False,0.0,,33.333333333333336,25.0,86.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-01-01,False,0.0,,33.333333333333336,25.0,72.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-02-01,False,0.0,,33.333333333333336,75.0,73.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-03-01,False,3.8461538461538463,,0.0,0.0,68.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-04-01,False,0.0,,33.333333333333336,25.0,68.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-05-01,False,3.8461538461538463,,0.0,25.0,100.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-06-01,False,0.0,,33.333333333333336,50.0,74.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-07-01,False,0.0,,0.0,0.0,83.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-08-01,False,0.0,,0.0,0.0,77.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-09-01,False,3.8461538461538463,,0.0,25.0,82.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-10-01,False,0.0,,33.333333333333336,50.0,87.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-11-01,False,0.0,,0.0,75.0,88.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2019-12-01,False,0.0,,33.333333333333336,25.0,90.0,26.0,0.0,3.0,4.0,100.0
Jacksonville,2020-01-01,False,3.8461538461538463,,0.0,0.0,71.0,26.0,0.0,3.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-01-01,False,0.0,0.0,0.0,50.0,48.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-02-01,False,0.0,0.0,0.0,50.0,43.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-03-01,False,0.0,0.0,0.0,100.0,55.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-04-01,False,0.0,0.0,0.0,50.0,59.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-05-01,False,0.0,0.0,0.0,50.0,65.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-06-01,False,0.0,0.0,0.0,100.0,64.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-07-01,False,0.0,0.0,0.0,50.0,60.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-08-01,False,0.0,0.0,0.0,50.0,55.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-09-01,False,0.0,0.0,0.0,50.0,51.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-10-01,False,0.0,0.0,0.0,50.0,47.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-11-01,False,0.0,0.0,0.0,100.0,65.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2014-12-01,False,0.0,0.0,0.0,50.0,66.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-01-01,False,0.0,0.0,0.0,0.0,55.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-02-01,False,0.0,0.0,0.0,100.0,51.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-03-01,False,0.0,0.0,0.0,50.0,53.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-04-01,False,0.0,0.0,0.0,50.0,58.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-05-01,False,0.0,0.0,0.0,0.0,68.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-06-01,False,5.0,0.0,0.0,100.0,59.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-07-01,False,0.0,100.0,0.0,100.0,59.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-08-01,False,15.0,0.0,33.333333333333336,50.0,58.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-09-01,False,15.0,0.0,0.0,100.0,74.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-10-01,False,5.0,0.0,0.0,50.0,63.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-11-01,False,15.0,100.0,0.0,0.0,86.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2015-12-01,False,10.0,100.0,33.333333333333336,50.0,79.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-01-01,False,5.0,0.0,0.0,0.0,54.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-02-01,False,20.0,0.0,33.333333333333336,100.0,48.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-03-01,False,10.0,0.0,33.333333333333336,50.0,54.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-04-01,False,5.0,0.0,0.0,50.0,59.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-05-01,False,10.0,0.0,33.333333333333336,100.0,65.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-06-01,False,5.0,0.0,33.333333333333336,0.0,73.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-07-01,False,100.0,0.0,33.333333333333336,0.0,73.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-08-01,False,20.0,0.0,0.0,50.0,62.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-09-01,False,15.0,0.0,33.333333333333336,50.0,62.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-10-01,False,10.0,0.0,33.333333333333336,100.0,55.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-11-01,False,20.0,0.0,100.0,0.0,79.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2016-12-01,False,5.0,0.0,33.333333333333336,50.0,82.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-01-01,False,10.0,0.0,100.0,50.0,71.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-02-01,False,15.0,0.0,66.66666666666667,100.0,65.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-03-01,False,5.0,0.0,33.333333333333336,100.0,70.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-04-01,False,10.0,0.0,33.333333333333336,50.0,88.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-05-01,False,10.0,0.0,0.0,0.0,85.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-06-01,False,5.0,0.0,33.333333333333336,50.0,68.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-07-01,False,5.0,0.0,33.333333333333336,50.0,63.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-08-01,False,10.0,0.0,33.333333333333336,50.0,68.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-09-01,False,10.0,0.0,33.333333333333336,50.0,74.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-10-01,False,10.0,0.0,33.333333333333336,50.0,61.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-11-01,False,5.0,0.0,0.0,50.0,80.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2017-12-01,False,0.0,0.0,0.0,0.0,87.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-01-01,False,5.0,0.0,33.333333333333336,50.0,69.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-02-01,False,5.0,0.0,0.0,50.0,61.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-03-01,False,5.0,0.0,0.0,100.0,64.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-04-01,False,5.0,0.0,33.333333333333336,100.0,79.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-05-01,False,5.0,0.0,0.0,50.0,71.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-06-01,False,0.0,0.0,0.0,50.0,72.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-07-01,False,5.0,0.0,0.0,0.0,70.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-08-01,False,5.0,0.0,0.0,50.0,74.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-09-01,False,5.0,0.0,0.0,50.0,64.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-10-01,False,5.0,0.0,0.0,50.0,64.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-11-01,False,5.0,0.0,33.333333333333336,50.0,86.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2018-12-01,False,0.0,0.0,0.0,50.0,91.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-01-01,False,0.0,0.0,33.333333333333336,50.0,78.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-02-01,False,0.0,0.0,0.0,100.0,69.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-03-01,False,0.0,0.0,0.0,100.0,75.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-04-01,False,0.0,0.0,0.0,50.0,74.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-05-01,False,5.0,0.0,0.0,100.0,89.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-06-01,False,5.0,0.0,0.0,50.0,84.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-07-01,False,0.0,0.0,0.0,50.0,84.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-08-01,False,0.0,0.0,0.0,50.0,78.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-09-01,False,0.0,0.0,0.0,50.0,87.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-10-01,False,5.0,0.0,0.0,100.0,75.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-11-01,False,0.0,0.0,0.0,100.0,86.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2019-12-01,False,0.0,0.0,0.0,100.0,100.0,20.0,1.0,3.0,2.0,100.0
Orlando-Kissimmee-Sanford,2020-01-01,False,0.0,0.0,0.0,50.0,73.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-01-01,False,0.0,0.0,0.0,50.0,48.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-02-01,False,0.0,0.0,0.0,50.0,43.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-03-01,False,0.0,0.0,0.0,100.0,55.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-04-01,False,0.0,0.0,0.0,50.0,59.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-05-01,False,0.0,0.0,0.0,50.0,65.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-06-01,False,0.0,0.0,0.0,100.0,64.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-07-01,False,0.0,0.0,0.0,50.0,60.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-08-01,False,0.0,0.0,0.0,50.0,55.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-09-01,False,0.0,0.0,0.0,50.0,51.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-10-01,False,0.0,0.0,0.0,50.0,47.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-11-01,False,0.0,0.0,0.0,100.0,65.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2014-12-01,False,0.0,0.0,0.0,50.0,66.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-01-01,False,0.0,0.0,0.0,0.0,55.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-02-01,False,0.0,0.0,0.0,100.0,51.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-03-01,False,0.0,0.0,0.0,50.0,53.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-04-01,False,0.0,0.0,0.0,50.0,58.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-05-01,False,0.0,0.0,0.0,0.0,68.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-06-01,False,5.0,0.0,0.0,100.0,59.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-07-01,False,0.0,100.0,0.0,100.0,59.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-08-01,False,15.0,0.0,33.333333333333336,50.0,58.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-09-01,False,15.0,0.0,0.0,100.0,74.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-10-01,False,5.0,0.0,0.0,50.0,63.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-11-01,False,15.0,100.0,0.0,0.0,86.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2015-12-01,False,10.0,100.0,33.333333333333336,50.0,79.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-01-01,False,5.0,0.0,0.0,0.0,54.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-02-01,False,20.0,0.0,33.333333333333336,100.0,48.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-03-01,False,10.0,0.0,33.333333333333336,50.0,54.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-04-01,False,5.0,0.0,0.0,50.0,59.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-05-01,False,10.0,0.0,33.333333333333336,100.0,65.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-06-01,False,5.0,0.0,33.333333333333336,0.0,73.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-07-01,False,100.0,0.0,33.333333333333336,0.0,73.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-08-01,False,20.0,0.0,0.0,50.0,62.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-09-01,False,15.0,0.0,33.333333333333336,50.0,62.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-10-01,False,10.0,0.0,33.333333333333336,100.0,55.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-11-01,False,20.0,0.0,100.0,0.0,79.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2016-12-01,False,5.0,0.0,33.333333333333336,50.0,82.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-01-01,False,10.0,0.0,100.0,50.0,71.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-02-01,False,15.0,0.0,66.66666666666667,100.0,65.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-03-01,False,5.0,0.0,33.333333333333336,100.0,70.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-04-01,False,10.0,0.0,33.333333333333336,50.0,88.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-05-01,False,10.0,0.0,0.0,0.0,85.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-06-01,False,5.0,0.0,33.333333333333336,50.0,68.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-07-01,False,5.0,0.0,33.333333333333336,50.0,63.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-08-01,False,10.0,0.0,33.333333333333336,50.0,68.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-09-01,False,10.0,0.0,33.333333333333336,50.0,74.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-10-01,False,10.0,0.0,33.333333333333336,50.0,61.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-11-01,False,5.0,0.0,0.0,50.0,80.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2017-12-01,False,0.0,0.0,0.0,0.0,87.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-01-01,False,5.0,0.0,33.333333333333336,50.0,69.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-02-01,False,5.0,0.0,0.0,50.0,61.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-03-01,False,5.0,0.0,0.0,100.0,64.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-04-01,False,5.0,0.0,33.333333333333336,100.0,79.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-05-01,False,5.0,0.0,0.0,50.0,71.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-06-01,False,0.0,0.0,0.0,50.0,72.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-07-01,False,5.0,0.0,0.0,0.0,70.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-08-01,False,5.0,0.0,0.0,50.0,74.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-09-01,False,5.0,0.0,0.0,50.0,64.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-10-01,False,5.0,0.0,0.0,50.0,64.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-11-01,False,5.0,0.0,33.333333333333336,50.0,86.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2018-12-01,False,0.0,0.0,0.0,50.0,91.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-01-01,False,0.0,0.0,33.333333333333336,50.0,78.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-02-01,False,0.0,0.0,0.0,100.0,69.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-03-01,False,0.0,0.0,0.0,100.0,75.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-04-01,False,0.0,0.0,0.0,50.0,74.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-05-01,False,5.0,0.0,0.0,100.0,89.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-06-01,False,5.0,0.0,0.0,50.0,84.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-07-01,False,0.0,0.0,0.0,50.0,84.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-08-01,False,0.0,0.0,0.0,50.0,78.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-09-01,False,0.0,0.0,0.0,50.0,87.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-10-01,False,5.0,0.0,0.0,100.0,75.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-11-01,False,0.0,0.0,0.0,100.0,86.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2019-12-01,False,0.0,0.0,0.0,100.0,100.0,20.0,1.0,3.0,2.0,100.0
Palm Bay-Melbourne-Titusville,2020-01-01,False,0.0,0.0,0.0,50.0,73.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-01-01,False,0.0,0.0,0.0,50.0,60.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-02-01,False,0.0,0.0,0.0,50.0,54.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-03-01,False,0.0,0.0,0.0,100.0,53.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-04-01,False,0.0,0.0,0.0,50.0,51.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-05-01,False,0.0,0.0,0.0,50.0,51.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-06-01,False,0.0,0.0,0.0,100.0,50.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-07-01,False,0.0,0.0,0.0,50.0,49.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-08-01,False,0.0,0.0,0.0,50.0,41.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-09-01,False,0.0,0.0,0.0,100.0,46.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-10-01,False,0.0,0.0,0.0,100.0,48.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-11-01,False,0.0,0.0,0.0,100.0,56.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2014-12-01,False,5.0,0.0,0.0,50.0,57.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-01-01,False,0.0,0.0,0.0,100.0,51.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-02-01,False,5.0,0.0,0.0,50.0,46.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-03-01,False,0.0,0.0,0.0,50.0,49.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-04-01,False,5.0,0.0,0.0,100.0,57.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-05-01,False,5.0,0.0,0.0,100.0,57.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-06-01,False,0.0,0.0,0.0,0.0,56.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-07-01,False,5.0,100.0,33.333333333333336,50.0,52.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-08-01,False,15.0,0.0,33.333333333333336,50.0,52.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-09-01,False,15.0,100.0,0.0,50.0,63.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-10-01,False,5.0,0.0,0.0,50.0,64.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-11-01,False,10.0,0.0,0.0,50.0,100.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2015-12-01,False,10.0,0.0,0.0,50.0,88.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2016-01-01,False,10.0,0.0,0.0,100.0,74.0,20.0,1.0,3.0,2.0,100.0
Miami-Fort Lauderdale-West Palm Beach,2016-02-01,False,15.0,0.0,0.0,50.0,69.0,20.0,1.0,3.0,2.0,100.0
