Metro,datetime,isPartial,LGBT,Same sex marriage,They,Pronouns,Starbucks,rel_pop_LGBT,rel_pop_Same sex marriage,rel_pop_They,rel_pop_Pronouns,rel_pop_Starbucks
Rockford,2018-10-01,False,57.142857142857146,0.0,72.0,0.0,61.971830985915496,7.0,3.0,100.0,7.0,71.0
Rockford,2018-11-01,False,57.142857142857146,0.0,100.0,14.285714285714286,45.070422535211264,7.0,3.0,100.0,7.0,71.0
Rockford,2018-12-01,False,42.857142857142854,0.0,77.0,42.857142857142854,52.11267605633803,7.0,3.0,100.0,7.0,71.0
Rockford,2019-01-01,False,14.285714285714286,0.0,89.0,0.0,43.66197183098591,7.0,3.0,100.0,7.0,71.0
Rockford,2019-02-01,False,14.285714285714286,0.0,89.0,14.285714285714286,59.15492957746479,7.0,3.0,100.0,7.0,71.0
Rockford,2019-03-01,False,85.71428571428571,0.0,86.0,14.285714285714286,42.25352112676056,7.0,3.0,100.0,7.0,71.0
Rockford,2019-04-01,False,14.285714285714286,0.0,82.0,14.285714285714286,59.15492957746479,7.0,3.0,100.0,7.0,71.0
Rockford,2019-05-01,False,42.857142857142854,0.0,81.0,0.0,53.521126760563384,7.0,3.0,100.0,7.0,71.0
Rockford,2019-06-01,False,71.42857142857143,0.0,73.0,0.0,66.19718309859155,7.0,3.0,100.0,7.0,71.0
Rockford,2019-07-01,False,42.857142857142854,0.0,87.0,0.0,33.80281690140845,7.0,3.0,100.0,7.0,71.0
Rockford,2019-08-01,False,42.857142857142854,0.0,67.0,0.0,40.84507042253521,7.0,3.0,100.0,7.0,71.0
Rockford,2019-09-01,False,14.285714285714286,0.0,79.0,0.0,54.929577464788736,7.0,3.0,100.0,7.0,71.0
Rockford,2019-10-01,False,14.285714285714286,0.0,69.0,14.285714285714286,52.11267605633803,7.0,3.0,100.0,7.0,71.0
Rockford,2019-11-01,False,14.285714285714286,0.0,76.0,42.857142857142854,77.46478873239437,7.0,3.0,100.0,7.0,71.0
Rockford,2019-12-01,False,0.0,0.0,72.0,57.142857142857146,74.64788732394366,7.0,3.0,100.0,7.0,71.0
Rockford,2020-01-01,False,14.285714285714286,0.0,69.0,14.285714285714286,54.929577464788736,7.0,3.0,100.0,7.0,71.0
St. Louis,2014-01-01,False,12.5,33.333333333333336,67.0,33.333333333333336,53.96825396825397,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-02-01,False,25.0,33.333333333333336,71.0,33.333333333333336,49.20634920634921,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-03-01,False,25.0,0.0,61.0,33.333333333333336,49.20634920634921,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-04-01,False,25.0,33.333333333333336,70.0,33.333333333333336,49.20634920634921,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-05-01,False,12.5,66.66666666666667,76.0,33.333333333333336,50.79365079365079,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-06-01,False,25.0,33.333333333333336,68.0,0.0,61.904761904761905,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-07-01,False,37.5,0.0,68.0,33.333333333333336,57.142857142857146,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-08-01,False,12.5,33.333333333333336,64.0,66.66666666666667,61.904761904761905,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-09-01,False,12.5,33.333333333333336,71.0,100.0,57.142857142857146,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-10-01,False,25.0,33.333333333333336,67.0,66.66666666666667,57.142857142857146,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-11-01,False,25.0,100.0,79.0,66.66666666666667,77.77777777777777,8.0,3.0,100.0,3.0,63.0
St. Louis,2014-12-01,False,12.5,33.333333333333336,64.0,33.333333333333336,63.492063492063494,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-01-01,False,12.5,33.333333333333336,76.0,33.333333333333336,49.20634920634921,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-02-01,False,25.0,66.66666666666667,82.0,33.333333333333336,39.682539682539684,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-03-01,False,25.0,0.0,78.0,33.333333333333336,55.55555555555556,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-04-01,False,50.0,33.333333333333336,79.0,100.0,55.55555555555556,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-05-01,False,37.5,33.333333333333336,81.0,66.66666666666667,65.07936507936508,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-06-01,False,25.0,100.0,76.0,33.333333333333336,65.07936507936508,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-07-01,False,37.5,33.333333333333336,69.0,33.333333333333336,53.96825396825397,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-08-01,False,37.5,33.333333333333336,70.0,100.0,58.73015873015873,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-09-01,False,37.5,66.66666666666667,74.0,66.66666666666667,55.55555555555556,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-10-01,False,25.0,33.333333333333336,81.0,66.66666666666667,53.96825396825397,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-11-01,False,37.5,33.333333333333336,86.0,33.333333333333336,92.06349206349206,8.0,3.0,100.0,3.0,63.0
St. Louis,2015-12-01,False,25.0,0.0,74.0,66.66666666666667,73.01587301587301,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-01-01,False,37.5,0.0,89.0,66.66666666666667,58.73015873015873,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-02-01,False,25.0,0.0,88.0,33.333333333333336,53.96825396825397,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-03-01,False,37.5,0.0,71.0,33.333333333333336,61.904761904761905,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-04-01,False,50.0,33.333333333333336,84.0,66.66666666666667,58.73015873015873,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-05-01,False,50.0,0.0,79.0,66.66666666666667,69.84126984126983,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-06-01,False,100.0,0.0,71.0,33.333333333333336,65.07936507936508,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-07-01,False,50.0,0.0,67.0,0.0,65.07936507936508,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-08-01,False,37.5,0.0,77.0,0.0,63.492063492063494,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-09-01,False,25.0,33.333333333333336,79.0,66.66666666666667,69.84126984126983,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-10-01,False,50.0,0.0,86.0,100.0,49.20634920634921,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-11-01,False,87.5,33.333333333333336,91.0,66.66666666666667,69.84126984126983,8.0,3.0,100.0,3.0,63.0
St. Louis,2016-12-01,False,50.0,33.333333333333336,88.0,66.66666666666667,87.3015873015873,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-01-01,False,62.5,0.0,88.0,66.66666666666667,69.84126984126983,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-02-01,False,75.0,0.0,85.0,100.0,66.66666666666667,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-03-01,False,37.5,0.0,79.0,100.0,69.84126984126983,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-04-01,False,37.5,0.0,89.0,33.333333333333336,85.71428571428571,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-05-01,False,37.5,0.0,81.0,66.66666666666667,68.25396825396825,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-06-01,False,75.0,33.333333333333336,78.0,33.333333333333336,71.42857142857143,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-07-01,False,37.5,0.0,75.0,0.0,63.492063492063494,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-08-01,False,37.5,0.0,68.0,33.333333333333336,58.73015873015873,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-09-01,False,37.5,0.0,86.0,66.66666666666667,71.42857142857143,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-10-01,False,37.5,0.0,78.0,66.66666666666667,57.142857142857146,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-11-01,False,25.0,33.333333333333336,82.0,66.66666666666667,74.60317460317461,8.0,3.0,100.0,3.0,63.0
St. Louis,2017-12-01,False,25.0,0.0,81.0,66.66666666666667,71.42857142857143,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-01-01,False,25.0,0.0,82.0,66.66666666666667,66.66666666666667,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-02-01,False,37.5,0.0,100.0,66.66666666666667,63.492063492063494,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-03-01,False,50.0,0.0,89.0,33.333333333333336,57.142857142857146,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-04-01,False,50.0,0.0,95.0,66.66666666666667,73.01587301587301,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-05-01,False,37.5,0.0,74.0,33.333333333333336,71.42857142857143,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-06-01,False,25.0,33.333333333333336,74.0,33.333333333333336,74.60317460317461,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-07-01,False,50.0,0.0,71.0,33.333333333333336,69.84126984126983,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-08-01,False,37.5,0.0,79.0,33.333333333333336,65.07936507936508,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-09-01,False,37.5,0.0,88.0,33.333333333333336,79.36507936507937,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-10-01,False,37.5,33.333333333333336,95.0,33.333333333333336,68.25396825396825,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-11-01,False,50.0,33.333333333333336,93.0,66.66666666666667,85.71428571428571,8.0,3.0,100.0,3.0,63.0
St. Louis,2018-12-01,False,25.0,0.0,87.0,66.66666666666667,90.47619047619048,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-01-01,False,37.5,0.0,92.0,33.333333333333336,68.25396825396825,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-02-01,False,37.5,0.0,96.0,100.0,65.07936507936508,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-03-01,False,37.5,0.0,92.0,33.333333333333336,74.60317460317461,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-04-01,False,25.0,0.0,96.0,66.66666666666667,79.36507936507937,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-05-01,False,37.5,33.333333333333336,91.0,33.333333333333336,93.65079365079364,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-06-01,False,87.5,0.0,98.0,33.333333333333336,74.60317460317461,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-07-01,False,37.5,0.0,87.0,33.333333333333336,79.36507936507937,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-08-01,False,25.0,0.0,79.0,66.66666666666667,73.01587301587301,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-09-01,False,25.0,0.0,88.0,66.66666666666667,80.95238095238095,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-10-01,False,50.0,0.0,88.0,100.0,82.53968253968254,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-11-01,False,37.5,33.333333333333336,86.0,66.66666666666667,100.0,8.0,3.0,100.0,3.0,63.0
St. Louis,2019-12-01,False,25.0,0.0,86.0,33.333333333333336,92.06349206349206,8.0,3.0,100.0,3.0,63.0
St. Louis,2020-01-01,False,25.0,0.0,91.0,66.66666666666667,74.60317460317461,8.0,3.0,100.0,3.0,63.0
Kansas City,2014-01-01,False,16.666666666666668,20.0,61.0,25.0,44.26229508196721,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-02-01,False,33.333333333333336,20.0,66.0,50.0,42.622950819672134,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-03-01,False,33.333333333333336,20.0,60.0,25.0,45.90163934426229,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-04-01,False,33.333333333333336,20.0,68.0,25.0,37.704918032786885,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-05-01,False,16.666666666666668,20.0,68.0,25.0,49.18032786885246,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-06-01,False,16.666666666666668,0.0,57.0,0.0,42.622950819672134,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-07-01,False,16.666666666666668,60.0,59.0,25.0,59.01639344262295,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-08-01,False,33.333333333333336,20.0,58.0,25.0,45.90163934426229,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-09-01,False,33.333333333333336,20.0,66.0,75.0,59.01639344262295,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-10-01,False,16.666666666666668,40.0,72.0,50.0,47.540983606557376,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-11-01,False,50.0,40.0,58.0,50.0,57.377049180327866,6.0,5.0,100.0,4.0,61.0
Kansas City,2014-12-01,False,50.0,20.0,66.0,50.0,62.295081967213115,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-01-01,False,33.333333333333336,40.0,66.0,75.0,50.81967213114754,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-02-01,False,33.333333333333336,0.0,64.0,25.0,44.26229508196721,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-03-01,False,50.0,40.0,58.0,50.0,54.09836065573771,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-04-01,False,50.0,20.0,62.0,100.0,49.18032786885246,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-05-01,False,16.666666666666668,20.0,60.0,0.0,57.377049180327866,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-06-01,False,66.66666666666667,100.0,68.0,0.0,54.09836065573771,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-07-01,False,33.333333333333336,20.0,57.0,25.0,54.09836065573771,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-08-01,False,33.333333333333336,60.0,62.0,0.0,42.622950819672134,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-09-01,False,16.666666666666668,20.0,75.0,25.0,55.73770491803279,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-10-01,False,0.0,20.0,79.0,50.0,45.90163934426229,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-11-01,False,33.333333333333336,20.0,64.0,50.0,95.08196721311475,6.0,5.0,100.0,4.0,61.0
Kansas City,2015-12-01,False,16.666666666666668,0.0,63.0,75.0,57.377049180327866,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-01-01,False,16.666666666666668,0.0,78.0,0.0,50.81967213114754,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-02-01,False,16.666666666666668,0.0,85.0,50.0,44.26229508196721,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-03-01,False,83.33333333333333,0.0,78.0,0.0,54.09836065573771,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-04-01,False,66.66666666666667,20.0,93.0,50.0,54.09836065573771,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-05-01,False,33.333333333333336,20.0,70.0,50.0,57.377049180327866,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-06-01,False,100.0,0.0,70.0,50.0,62.295081967213115,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-07-01,False,83.33333333333333,0.0,71.0,25.0,62.295081967213115,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-08-01,False,33.333333333333336,20.0,59.0,0.0,59.01639344262295,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-09-01,False,33.333333333333336,0.0,79.0,50.0,55.73770491803279,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-10-01,False,66.66666666666667,0.0,81.0,75.0,57.377049180327866,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-11-01,False,100.0,20.0,73.0,75.0,75.40983606557377,6.0,5.0,100.0,4.0,61.0
Kansas City,2016-12-01,False,33.333333333333336,0.0,67.0,25.0,80.32786885245902,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-01-01,False,83.33333333333333,0.0,70.0,25.0,68.85245901639344,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-02-01,False,33.333333333333336,0.0,90.0,25.0,57.377049180327866,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-03-01,False,66.66666666666667,0.0,78.0,75.0,68.85245901639344,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-04-01,False,50.0,20.0,81.0,50.0,78.68852459016394,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-05-01,False,50.0,20.0,76.0,25.0,67.21311475409836,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-06-01,False,83.33333333333333,20.0,67.0,25.0,62.295081967213115,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-07-01,False,33.333333333333336,0.0,64.0,25.0,62.295081967213115,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-08-01,False,16.666666666666668,0.0,66.0,25.0,68.85245901639344,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-09-01,False,33.333333333333336,0.0,72.0,50.0,62.295081967213115,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-10-01,False,66.66666666666667,0.0,74.0,50.0,72.1311475409836,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-11-01,False,33.333333333333336,20.0,77.0,50.0,80.32786885245902,6.0,5.0,100.0,4.0,61.0
Kansas City,2017-12-01,False,50.0,0.0,77.0,0.0,77.04918032786885,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-01-01,False,33.333333333333336,0.0,78.0,75.0,63.9344262295082,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-02-01,False,33.333333333333336,0.0,86.0,25.0,55.73770491803279,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-03-01,False,50.0,20.0,89.0,50.0,68.85245901639344,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-04-01,False,50.0,0.0,92.0,0.0,70.49180327868852,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-05-01,False,50.0,0.0,76.0,50.0,67.21311475409836,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-06-01,False,66.66666666666667,0.0,69.0,0.0,72.1311475409836,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-07-01,False,66.66666666666667,0.0,67.0,0.0,67.21311475409836,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-08-01,False,33.333333333333336,0.0,73.0,50.0,67.21311475409836,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-09-01,False,50.0,0.0,86.0,75.0,72.1311475409836,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-10-01,False,66.66666666666667,0.0,93.0,50.0,67.21311475409836,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-11-01,False,50.0,0.0,76.0,25.0,80.32786885245902,6.0,5.0,100.0,4.0,61.0
Kansas City,2018-12-01,False,50.0,0.0,88.0,50.0,93.44262295081967,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-01-01,False,66.66666666666667,20.0,87.0,25.0,75.40983606557377,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-02-01,False,83.33333333333333,0.0,97.0,50.0,60.65573770491803,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-03-01,False,66.66666666666667,0.0,90.0,50.0,60.65573770491803,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-04-01,False,50.0,0.0,95.0,50.0,70.49180327868852,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-05-01,False,66.66666666666667,0.0,73.0,25.0,96.72131147540983,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-06-01,False,83.33333333333333,0.0,100.0,25.0,86.88524590163935,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-07-01,False,50.0,0.0,80.0,25.0,80.32786885245902,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-08-01,False,50.0,0.0,70.0,25.0,70.49180327868852,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-09-01,False,50.0,0.0,94.0,25.0,75.40983606557377,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-10-01,False,66.66666666666667,0.0,87.0,50.0,75.40983606557377,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-11-01,False,66.66666666666667,0.0,85.0,50.0,98.36065573770492,6.0,5.0,100.0,4.0,61.0
Kansas City,2019-12-01,False,50.0,0.0,80.0,50.0,100.0,6.0,5.0,100.0,4.0,61.0
Kansas City,2020-01-01,False,33.333333333333336,0.0,82.0,50.0,73.77049180327869,6.0,5.0,100.0,4.0,61.0
Joplin,2014-01-01,False,0.0,0.0,55.0,0.0,57.77777777777778,9.0,12.0,100.0,14.0,45.0
Joplin,2014-02-01,False,0.0,0.0,57.0,0.0,46.666666666666664,9.0,12.0,100.0,14.0,45.0
Joplin,2014-03-01,False,0.0,0.0,81.0,0.0,37.77777777777778,9.0,12.0,100.0,14.0,45.0
Joplin,2014-04-01,False,0.0,0.0,58.0,0.0,91.11111111111111,9.0,12.0,100.0,14.0,45.0
Joplin,2014-05-01,False,0.0,0.0,47.0,0.0,37.77777777777778,9.0,12.0,100.0,14.0,45.0
Joplin,2014-06-01,False,0.0,0.0,49.0,0.0,33.333333333333336,9.0,12.0,100.0,14.0,45.0
Joplin,2014-07-01,False,100.0,0.0,47.0,0.0,0.0,9.0,12.0,100.0,14.0,45.0
Joplin,2014-08-01,False,0.0,0.0,58.0,0.0,26.666666666666668,9.0,12.0,100.0,14.0,45.0
Joplin,2014-09-01,False,0.0,0.0,72.0,0.0,24.444444444444443,9.0,12.0,100.0,14.0,45.0
Joplin,2014-10-01,False,0.0,0.0,79.0,100.0,22.22222222222222,9.0,12.0,100.0,14.0,45.0
Joplin,2014-11-01,False,0.0,58.333333333333336,75.0,0.0,46.666666666666664,9.0,12.0,100.0,14.0,45.0
Joplin,2014-12-01,False,0.0,0.0,25.0,0.0,31.11111111111111,9.0,12.0,100.0,14.0,45.0
Joplin,2015-01-01,False,0.0,0.0,46.0,0.0,37.77777777777778,9.0,12.0,100.0,14.0,45.0
Joplin,2015-02-01,False,33.333333333333336,0.0,45.0,21.428571428571427,40.0,9.0,12.0,100.0,14.0,45.0
Joplin,2015-03-01,False,0.0,0.0,39.0,0.0,55.55555555555556,9.0,12.0,100.0,14.0,45.0
Joplin,2015-04-01,False,0.0,25.0,90.0,0.0,37.77777777777778,9.0,12.0,100.0,14.0,45.0
Joplin,2015-05-01,False,44.44444444444444,0.0,36.0,28.571428571428573,57.77777777777778,9.0,12.0,100.0,14.0,45.0
Joplin,2015-06-01,False,44.44444444444444,100.0,64.0,0.0,44.44444444444444,9.0,12.0,100.0,14.0,45.0
Joplin,2015-07-01,False,44.44444444444444,0.0,38.0,28.571428571428573,33.333333333333336,9.0,12.0,100.0,14.0,45.0
Joplin,2015-08-01,False,0.0,33.333333333333336,74.0,28.571428571428573,40.0,9.0,12.0,100.0,14.0,45.0
Joplin,2015-09-01,False,33.333333333333336,25.0,82.0,71.42857142857143,48.888888888888886,9.0,12.0,100.0,14.0,45.0
Joplin,2015-10-01,False,33.333333333333336,0.0,90.0,0.0,53.333333333333336,9.0,12.0,100.0,14.0,45.0
Joplin,2015-11-01,False,33.333333333333336,0.0,68.0,0.0,100.0,9.0,12.0,100.0,14.0,45.0
Joplin,2015-12-01,False,33.333333333333336,0.0,74.0,0.0,24.444444444444443,9.0,12.0,100.0,14.0,45.0
Joplin,2016-01-01,False,44.44444444444444,0.0,81.0,0.0,28.88888888888889,9.0,12.0,100.0,14.0,45.0
Joplin,2016-02-01,False,0.0,0.0,79.0,28.571428571428573,46.666666666666664,9.0,12.0,100.0,14.0,45.0
Joplin,2016-03-01,False,44.44444444444444,0.0,87.0,28.571428571428573,22.22222222222222,9.0,12.0,100.0,14.0,45.0
Joplin,2016-04-01,False,0.0,0.0,71.0,28.571428571428573,37.77777777777778,9.0,12.0,100.0,14.0,45.0
Joplin,2016-05-01,False,22.22222222222222,0.0,72.0,0.0,28.88888888888889,9.0,12.0,100.0,14.0,45.0
Joplin,2016-06-01,False,55.55555555555556,0.0,73.0,14.285714285714286,35.55555555555556,9.0,12.0,100.0,14.0,45.0
Joplin,2016-07-01,False,44.44444444444444,0.0,49.0,0.0,48.888888888888886,9.0,12.0,100.0,14.0,45.0
Joplin,2016-08-01,False,22.22222222222222,0.0,61.0,14.285714285714286,24.444444444444443,9.0,12.0,100.0,14.0,45.0
Joplin,2016-09-01,False,44.44444444444444,0.0,86.0,28.571428571428573,13.333333333333334,9.0,12.0,100.0,14.0,45.0
Joplin,2016-10-01,False,0.0,0.0,92.0,0.0,48.888888888888886,9.0,12.0,100.0,14.0,45.0
Joplin,2016-11-01,False,66.66666666666667,16.666666666666668,73.0,28.571428571428573,33.333333333333336,9.0,12.0,100.0,14.0,45.0
Joplin,2016-12-01,False,0.0,0.0,71.0,0.0,37.77777777777778,9.0,12.0,100.0,14.0,45.0
Joplin,2017-01-01,False,44.44444444444444,0.0,56.0,28.571428571428573,40.0,9.0,12.0,100.0,14.0,45.0
Joplin,2017-02-01,False,0.0,0.0,66.0,14.285714285714286,28.88888888888889,9.0,12.0,100.0,14.0,45.0
Joplin,2017-03-01,False,55.55555555555556,0.0,69.0,14.285714285714286,53.333333333333336,9.0,12.0,100.0,14.0,45.0
Joplin,2017-04-01,False,66.66666666666667,0.0,69.0,14.285714285714286,71.11111111111111,9.0,12.0,100.0,14.0,45.0
Joplin,2017-05-01,False,66.66666666666667,0.0,85.0,0.0,22.22222222222222,9.0,12.0,100.0,14.0,45.0
Joplin,2017-06-01,False,22.22222222222222,0.0,49.0,0.0,51.111111111111114,9.0,12.0,100.0,14.0,45.0
Joplin,2017-07-01,False,0.0,0.0,49.0,0.0,51.111111111111114,9.0,12.0,100.0,14.0,45.0
Joplin,2017-08-01,False,0.0,0.0,58.0,0.0,37.77777777777778,9.0,12.0,100.0,14.0,45.0
Joplin,2017-09-01,False,22.22222222222222,0.0,67.0,28.571428571428573,77.77777777777777,9.0,12.0,100.0,14.0,45.0
Joplin,2017-10-01,False,33.333333333333336,0.0,72.0,14.285714285714286,42.22222222222222,9.0,12.0,100.0,14.0,45.0
Joplin,2017-11-01,False,33.333333333333336,16.666666666666668,89.0,0.0,60.0,9.0,12.0,100.0,14.0,45.0
Joplin,2017-12-01,False,22.22222222222222,0.0,88.0,0.0,66.66666666666667,9.0,12.0,100.0,14.0,45.0
Joplin,2018-01-01,False,55.55555555555556,0.0,77.0,14.285714285714286,35.55555555555556,9.0,12.0,100.0,14.0,45.0
Joplin,2018-02-01,False,33.333333333333336,0.0,82.0,14.285714285714286,37.77777777777778,9.0,12.0,100.0,14.0,45.0
Joplin,2018-03-01,False,55.55555555555556,0.0,58.0,14.285714285714286,40.0,9.0,12.0,100.0,14.0,45.0
Joplin,2018-04-01,False,0.0,0.0,68.0,14.285714285714286,62.22222222222222,9.0,12.0,100.0,14.0,45.0
Joplin,2018-05-01,False,22.22222222222222,0.0,84.0,35.714285714285715,62.22222222222222,9.0,12.0,100.0,14.0,45.0
Joplin,2018-06-01,False,22.22222222222222,0.0,85.0,14.285714285714286,24.444444444444443,9.0,12.0,100.0,14.0,45.0
Joplin,2018-07-01,False,22.22222222222222,0.0,49.0,0.0,53.333333333333336,9.0,12.0,100.0,14.0,45.0
Joplin,2018-08-01,False,22.22222222222222,0.0,66.0,0.0,48.888888888888886,9.0,12.0,100.0,14.0,45.0
Joplin,2018-09-01,False,22.22222222222222,16.666666666666668,72.0,35.714285714285715,26.666666666666668,9.0,12.0,100.0,14.0,45.0
Joplin,2018-10-01,False,0.0,0.0,68.0,14.285714285714286,44.44444444444444,9.0,12.0,100.0,14.0,45.0
Joplin,2018-11-01,False,0.0,0.0,100.0,0.0,37.77777777777778,9.0,12.0,100.0,14.0,45.0
