date,isPartial,State,Fire,Waterdamage,Smoke,forestfire,Flooding
2018-06-01,False,US-OK,66.0,0.0,23.0,0.0,2.0
2018-07-01,False,US-OK,69.0,0.0,28.0,0.0,1.0
2018-08-01,False,US-OK,64.0,0.0,25.0,0.0,2.0
2018-09-01,False,US-OK,56.0,0.0,25.0,0.0,5.0
2018-10-01,False,US-OK,57.0,0.0,19.0,0.0,4.0
2018-11-01,False,US-OK,76.0,0.0,27.0,0.0,1.0
2018-12-01,False,US-OK,60.0,0.0,24.0,0.0,0.0
2019-01-01,False,US-OK,60.0,0.0,22.0,0.0,1.0
2019-02-01,False,US-OK,59.0,0.0,23.0,0.0,2.0
2019-03-01,False,US-OK,64.0,0.0,20.0,0.0,5.0
2019-04-01,False,US-OK,73.0,0.0,23.0,0.0,1.0
2019-05-01,False,US-OK,61.0,0.0,24.0,0.0,62.0
2019-06-01,False,US-OK,58.0,0.0,27.0,0.0,9.0
2019-07-01,False,US-OK,64.0,0.0,24.0,0.0,3.0
2019-08-01,False,US-OK,70.0,0.0,25.0,0.0,1.0
2019-09-01,False,US-OK,62.0,0.0,23.0,0.0,3.0
2019-10-01,False,US-OK,67.0,0.0,22.0,0.0,1.0
2019-11-01,False,US-OK,76.0,0.0,27.0,0.0,2.0
2019-12-01,False,US-OK,69.0,0.0,25.0,0.0,0.0
2020-01-01,False,US-OK,66.0,0.0,20.0,0.0,1.0
2020-02-01,False,US-OK,58.0,0.0,29.0,0.0,2.0
2020-03-01,False,US-OK,61.0,0.0,22.0,0.0,1.0
2020-04-01,False,US-OK,63.0,0.0,26.0,0.0,0.0
2020-05-01,False,US-OK,66.0,0.0,27.0,0.0,1.0
2020-06-01,False,US-OK,66.0,0.0,30.0,0.0,1.0
2020-07-01,False,US-OK,63.0,0.0,27.0,0.0,1.0
2020-08-01,False,US-OK,64.0,0.0,25.0,0.0,1.0
2020-09-01,False,US-OK,74.0,0.0,27.0,0.0,2.0
2020-10-01,False,US-OK,74.0,0.0,27.0,0.0,1.0
2020-11-01,False,US-OK,60.0,0.0,29.0,0.0,1.0
2020-12-01,False,US-OK,63.0,0.0,25.0,0.0,0.0
2021-01-01,False,US-OK,58.0,0.0,24.0,0.0,0.0
2010-01-01,False,US-OR,8.0,0.0,1.0,0.0,0.0
2010-02-01,False,US-OR,7.0,0.0,1.0,0.0,0.0
2010-03-01,False,US-OR,7.0,0.0,2.0,0.0,0.0
2010-04-01,False,US-OR,7.0,0.0,1.0,0.0,0.0
2010-05-01,False,US-OR,8.0,0.0,1.0,0.0,1.0
2010-06-01,False,US-OR,7.0,0.0,1.0,0.0,0.0
2010-07-01,False,US-OR,9.0,0.0,1.0,0.0,0.0
2010-08-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2010-09-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2010-10-01,False,US-OR,7.0,0.0,2.0,0.0,0.0
2010-11-01,False,US-OR,8.0,0.0,1.0,0.0,0.0
2010-12-01,False,US-OR,7.0,0.0,2.0,0.0,0.0
2011-01-01,False,US-OR,6.0,0.0,2.0,0.0,1.0
2011-02-01,False,US-OR,7.0,0.0,2.0,0.0,0.0
2011-03-01,False,US-OR,8.0,0.0,2.0,0.0,0.0
2011-04-01,False,US-OR,7.0,0.0,2.0,0.0,0.0
2011-05-01,False,US-OR,7.0,0.0,1.0,0.0,1.0
2011-06-01,False,US-OR,9.0,0.0,2.0,0.0,1.0
2011-07-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2011-08-01,False,US-OR,8.0,0.0,2.0,0.0,0.0
2011-09-01,False,US-OR,11.0,0.0,2.0,0.0,0.0
2011-10-01,False,US-OR,9.0,0.0,1.0,0.0,0.0
2011-11-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2011-12-01,False,US-OR,12.0,0.0,2.0,0.0,0.0
2012-01-01,False,US-OR,10.0,0.0,1.0,0.0,2.0
2012-02-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2012-03-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2012-04-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2012-05-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2012-06-01,False,US-OR,11.0,0.0,2.0,0.0,0.0
2012-07-01,False,US-OR,11.0,0.0,2.0,0.0,0.0
2012-08-01,False,US-OR,13.0,0.0,2.0,0.0,0.0
2012-09-01,False,US-OR,14.0,0.0,2.0,0.0,0.0
2012-10-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2012-11-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2012-12-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2013-01-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2013-02-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2013-03-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2013-04-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2013-05-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2013-06-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2013-07-01,False,US-OR,8.0,0.0,1.0,0.0,0.0
2013-08-01,False,US-OR,8.0,0.0,1.0,0.0,0.0
2013-09-01,False,US-OR,5.0,0.0,1.0,0.0,1.0
2013-10-01,False,US-OR,5.0,0.0,1.0,0.0,0.0
2013-11-01,False,US-OR,5.0,0.0,1.0,0.0,0.0
2013-12-01,False,US-OR,6.0,0.0,1.0,0.0,0.0
2014-01-01,False,US-OR,6.0,0.0,1.0,0.0,0.0
2014-02-01,False,US-OR,5.0,0.0,1.0,0.0,0.0
2014-03-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2014-04-01,False,US-OR,6.0,0.0,1.0,0.0,0.0
2014-05-01,False,US-OR,7.0,0.0,1.0,0.0,0.0
2014-06-01,False,US-OR,8.0,0.0,1.0,0.0,0.0
2014-07-01,False,US-OR,9.0,0.0,1.0,0.0,0.0
2014-08-01,False,US-OR,8.0,0.0,1.0,0.0,0.0
2014-09-01,False,US-OR,11.0,0.0,2.0,0.0,0.0
2014-10-01,False,US-OR,5.0,0.0,1.0,0.0,0.0
2014-11-01,False,US-OR,5.0,0.0,1.0,0.0,0.0
2014-12-01,False,US-OR,5.0,0.0,1.0,0.0,0.0
2015-01-01,False,US-OR,4.0,0.0,1.0,0.0,0.0
2015-02-01,False,US-OR,5.0,0.0,1.0,0.0,0.0
2015-03-01,False,US-OR,5.0,0.0,1.0,0.0,0.0
2015-04-01,False,US-OR,5.0,0.0,1.0,0.0,0.0
2015-05-01,False,US-OR,6.0,0.0,2.0,0.0,0.0
2015-06-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2015-07-01,False,US-OR,14.0,0.0,2.0,0.0,0.0
2015-08-01,False,US-OR,25.0,0.0,5.0,0.0,0.0
2015-09-01,False,US-OR,11.0,0.0,2.0,0.0,0.0
2015-10-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2015-11-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2015-12-01,False,US-OR,9.0,0.0,2.0,0.0,4.0
2016-01-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2016-02-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2016-03-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2016-04-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2016-05-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2016-06-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2016-07-01,False,US-OR,12.0,0.0,2.0,0.0,0.0
2016-08-01,False,US-OR,14.0,0.0,2.0,0.0,1.0
2016-09-01,False,US-OR,7.0,0.0,2.0,0.0,0.0
2016-10-01,False,US-OR,8.0,0.0,2.0,0.0,0.0
2016-11-01,False,US-OR,8.0,0.0,2.0,0.0,0.0
2016-12-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2017-01-01,False,US-OR,9.0,0.0,2.0,0.0,1.0
2017-02-01,False,US-OR,9.0,0.0,2.0,0.0,1.0
2017-03-01,False,US-OR,8.0,0.0,2.0,0.0,0.0
2017-04-01,False,US-OR,8.0,0.0,2.0,0.0,0.0
2017-05-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2017-06-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2017-07-01,False,US-OR,13.0,0.0,2.0,0.0,0.0
2017-08-01,False,US-OR,21.0,0.0,5.0,0.0,1.0
2017-09-01,False,US-OR,40.0,0.0,5.0,0.0,0.0
2017-10-01,False,US-OR,15.0,0.0,2.0,0.0,0.0
2017-11-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2017-12-01,False,US-OR,13.0,0.0,2.0,0.0,0.0
2018-01-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2018-02-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2018-03-01,False,US-OR,10.0,0.0,2.0,0.0,0.0
2018-04-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2018-05-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2018-06-01,False,US-OR,11.0,0.0,2.0,0.0,0.0
2018-07-01,False,US-OR,30.0,0.0,3.0,0.0,0.0
2018-08-01,False,US-OR,24.0,0.0,6.0,0.0,0.0
2018-09-01,False,US-OR,15.0,0.0,3.0,0.0,0.0
2018-10-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2018-11-01,False,US-OR,19.0,0.0,2.0,0.0,0.0
2018-12-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2019-01-01,False,US-OR,8.0,0.0,2.0,0.0,0.0
2019-02-01,False,US-OR,8.0,0.0,2.0,0.0,0.0
2019-03-01,False,US-OR,9.0,0.0,2.0,0.0,1.0
2019-04-01,False,US-OR,11.0,0.0,2.0,0.0,1.0
2019-05-01,False,US-OR,11.0,0.0,2.0,0.0,0.0
2019-06-01,False,US-OR,10.0,0.0,3.0,0.0,0.0
2019-07-01,False,US-OR,17.0,0.0,3.0,0.0,0.0
2019-08-01,False,US-OR,15.0,0.0,3.0,0.0,0.0
2019-09-01,False,US-OR,10.0,0.0,3.0,0.0,0.0
2019-10-01,False,US-OR,13.0,0.0,2.0,0.0,0.0
2019-11-01,False,US-OR,10.0,0.0,3.0,0.0,0.0
2019-12-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2020-01-01,False,US-OR,9.0,0.0,2.0,0.0,0.0
2020-02-01,False,US-OR,9.0,0.0,3.0,0.0,1.0
2020-03-01,False,US-OR,8.0,0.0,3.0,0.0,0.0
2020-04-01,False,US-OR,10.0,0.0,3.0,0.0,0.0
2020-05-01,False,US-OR,10.0,0.0,3.0,0.0,0.0
2020-06-01,False,US-OR,11.0,0.0,3.0,0.0,0.0
2020-07-01,False,US-OR,13.0,0.0,3.0,0.0,0.0
2020-08-01,False,US-OR,20.0,0.0,3.0,0.0,0.0
2020-09-01,False,US-OR,100.0,0.0,15.0,0.0,0.0
2020-10-01,False,US-OR,13.0,0.0,3.0,0.0,0.0
2020-11-01,False,US-OR,9.0,0.0,3.0,0.0,0.0
2020-12-01,False,US-OR,9.0,0.0,3.0,0.0,0.0
2021-01-01,False,US-OR,9.0,0.0,3.0,0.0,0.0
2010-01-01,False,US-PA,62.0,0.0,11.0,0.0,0.0
2010-02-01,False,US-PA,57.0,0.0,10.0,0.0,0.0
2010-03-01,False,US-PA,63.0,0.0,10.0,0.0,2.0
2010-04-01,False,US-PA,63.0,0.0,10.0,0.0,1.0
2010-05-01,False,US-PA,60.0,0.0,10.0,0.0,3.0
2010-06-01,False,US-PA,57.0,0.0,7.0,0.0,1.0
2010-07-01,False,US-PA,64.0,0.0,11.0,0.0,1.0
2010-08-01,False,US-PA,59.0,0.0,10.0,0.0,2.0
2010-09-01,False,US-PA,61.0,0.0,8.0,0.0,2.0
2010-10-01,False,US-PA,63.0,0.0,13.0,0.0,3.0
2010-11-01,False,US-PA,56.0,0.0,11.0,0.0,1.0
2010-12-01,False,US-PA,62.0,0.0,10.0,0.0,1.0
2011-01-01,False,US-PA,61.0,0.0,11.0,0.0,1.0
2011-02-01,False,US-PA,68.0,0.0,11.0,0.0,0.0
2011-03-01,False,US-PA,63.0,0.0,12.0,0.0,3.0
2011-04-01,False,US-PA,62.0,0.0,12.0,0.0,1.0
2011-05-01,False,US-PA,64.0,0.0,12.0,0.0,4.0
2011-06-01,False,US-PA,64.0,0.0,12.0,0.0,1.0
2011-07-01,False,US-PA,68.0,0.0,12.0,0.0,1.0
2011-08-01,False,US-PA,61.0,0.0,11.0,0.0,9.0
2011-09-01,False,US-PA,67.0,0.0,12.0,0.0,32.0
2011-10-01,False,US-PA,68.0,0.0,11.0,0.0,2.0
2011-11-01,False,US-PA,80.0,0.0,11.0,0.0,1.0
2011-12-01,False,US-PA,100.0,0.0,12.0,0.0,1.0
2012-01-01,False,US-PA,80.0,0.0,12.0,0.0,1.0
2012-02-01,False,US-PA,80.0,0.0,10.0,0.0,1.0
2012-03-01,False,US-PA,78.0,0.0,11.0,0.0,1.0
2012-04-01,False,US-PA,84.0,0.0,13.0,0.0,0.0
2012-05-01,False,US-PA,73.0,0.0,11.0,0.0,0.0
2012-06-01,False,US-PA,80.0,0.0,12.0,0.0,1.0
2012-07-01,False,US-PA,74.0,0.0,12.0,0.0,1.0
2012-08-01,False,US-PA,67.0,0.0,10.0,0.0,1.0
2012-09-01,False,US-PA,70.0,0.0,14.0,0.0,1.0
2012-10-01,False,US-PA,72.0,0.0,10.0,0.0,6.0
2012-11-01,False,US-PA,80.0,0.0,11.0,0.0,2.0
2012-12-01,False,US-PA,87.0,0.0,12.0,0.0,1.0
2013-01-01,False,US-PA,79.0,0.0,12.0,0.0,1.0
2013-02-01,False,US-PA,76.0,0.0,13.0,0.0,0.0
2013-03-01,False,US-PA,74.0,0.0,14.0,0.0,1.0
2013-04-01,False,US-PA,79.0,0.0,11.0,0.0,1.0
2013-05-01,False,US-PA,78.0,0.0,13.0,0.0,1.0
2013-06-01,False,US-PA,71.0,0.0,12.0,0.0,4.0
2013-07-01,False,US-PA,75.0,0.0,13.0,0.0,3.0
2013-08-01,False,US-PA,72.0,0.0,12.0,0.0,1.0
2013-09-01,False,US-PA,78.0,0.0,12.0,0.0,3.0
2013-10-01,False,US-PA,74.0,0.0,11.0,0.0,1.0
2013-11-01,False,US-PA,93.0,0.0,13.0,0.0,1.0
2013-12-01,False,US-PA,83.0,0.0,12.0,0.0,0.0
2014-01-01,False,US-PA,74.0,0.0,13.0,0.0,1.0
2014-02-01,False,US-PA,68.0,0.0,13.0,0.0,1.0
2014-03-01,False,US-PA,77.0,0.0,13.0,0.0,1.0
2014-04-01,False,US-PA,76.0,0.0,13.0,0.0,2.0
2014-05-01,False,US-PA,76.0,0.0,14.0,0.0,3.0
2014-06-01,False,US-PA,76.0,0.0,13.0,0.0,1.0
2014-07-01,False,US-PA,71.0,0.0,13.0,0.0,1.0
2014-08-01,False,US-PA,66.0,0.0,13.0,0.0,2.0
2014-09-01,False,US-PA,68.0,0.0,11.0,0.0,1.0
2014-10-01,False,US-PA,69.0,0.0,13.0,0.0,0.0
2014-11-01,False,US-PA,69.0,0.0,14.0,0.0,1.0
2014-12-01,False,US-PA,75.0,0.0,13.0,0.0,0.0
2015-01-01,False,US-PA,73.0,0.0,13.0,0.0,1.0
2015-02-01,False,US-PA,72.0,0.0,13.0,0.0,0.0
2015-03-01,False,US-PA,67.0,0.0,14.0,0.0,1.0
2015-04-01,False,US-PA,69.0,0.0,13.0,0.0,1.0
2015-05-01,False,US-PA,75.0,0.0,13.0,0.0,4.0
2015-06-01,False,US-PA,71.0,0.0,13.0,0.0,2.0
2015-07-01,False,US-PA,68.0,0.0,13.0,0.0,2.0
2015-08-01,False,US-PA,65.0,0.0,13.0,0.0,1.0
2015-09-01,False,US-PA,66.0,0.0,11.0,0.0,1.0
2015-10-01,False,US-PA,67.0,0.0,12.0,0.0,6.0
2015-11-01,False,US-PA,69.0,0.0,13.0,0.0,1.0
2015-12-01,False,US-PA,76.0,0.0,13.0,0.0,1.0
2016-01-01,False,US-PA,75.0,0.0,12.0,0.0,3.0
2016-02-01,False,US-PA,76.0,0.0,12.0,0.0,1.0
2016-03-01,False,US-PA,74.0,0.0,13.0,0.0,1.0
2016-04-01,False,US-PA,77.0,0.0,13.0,0.0,2.0
2016-05-01,False,US-PA,83.0,0.0,12.0,0.0,1.0
2016-06-01,False,US-PA,77.0,0.0,13.0,0.0,5.0
2016-07-01,False,US-PA,78.0,0.0,14.0,0.0,2.0
2016-08-01,False,US-PA,67.0,0.0,13.0,0.0,4.0
2016-09-01,False,US-PA,71.0,0.0,12.0,0.0,1.0
2016-10-01,False,US-PA,68.0,0.0,13.0,0.0,4.0
2016-11-01,False,US-PA,73.0,0.0,12.0,0.0,1.0
2016-12-01,False,US-PA,80.0,0.0,12.0,0.0,0.0
2017-01-01,False,US-PA,68.0,0.0,13.0,0.0,1.0
2017-02-01,False,US-PA,76.0,0.0,12.0,0.0,1.0
2017-03-01,False,US-PA,75.0,0.0,14.0,0.0,1.0
2017-04-01,False,US-PA,74.0,0.0,13.0,0.0,1.0
2017-05-01,False,US-PA,76.0,0.0,13.0,0.0,1.0
2017-06-01,False,US-PA,81.0,0.0,13.0,0.0,2.0
2017-07-01,False,US-PA,79.0,0.0,16.0,0.0,4.0
2017-08-01,False,US-PA,70.0,0.0,15.0,0.0,9.0
2017-09-01,False,US-PA,71.0,0.0,14.0,0.0,4.0
2017-10-01,False,US-PA,79.0,0.0,14.0,0.0,0.0
2017-11-01,False,US-PA,73.0,0.0,15.0,0.0,0.0
2017-12-01,False,US-PA,83.0,0.0,14.0,0.0,0.0
2018-01-01,False,US-PA,78.0,0.0,14.0,0.0,2.0
2018-02-01,False,US-PA,67.0,0.0,13.0,0.0,3.0
2018-03-01,False,US-PA,67.0,0.0,14.0,0.0,1.0
2018-04-01,False,US-PA,68.0,0.0,14.0,0.0,1.0
2018-05-01,False,US-PA,69.0,0.0,15.0,0.0,3.0
2018-06-01,False,US-PA,71.0,0.0,16.0,0.0,4.0
2018-07-01,False,US-PA,77.0,0.0,15.0,0.0,10.0
2018-08-01,False,US-PA,68.0,0.0,15.0,0.0,9.0
2018-09-01,False,US-PA,64.0,0.0,14.0,0.0,10.0
2018-10-01,False,US-PA,64.0,0.0,15.0,0.0,2.0
2018-11-01,False,US-PA,83.0,0.0,17.0,0.0,1.0
2018-12-01,False,US-PA,73.0,0.0,16.0,0.0,1.0
2019-01-01,False,US-PA,71.0,0.0,14.0,0.0,1.0
2019-02-01,False,US-PA,68.0,0.0,15.0,0.0,1.0
2019-03-01,False,US-PA,65.0,0.0,14.0,0.0,3.0
2019-04-01,False,US-PA,84.0,0.0,14.0,0.0,1.0
2019-05-01,False,US-PA,71.0,0.0,15.0,0.0,2.0
2019-06-01,False,US-PA,72.0,0.0,17.0,0.0,2.0
2019-07-01,False,US-PA,76.0,0.0,16.0,0.0,5.0
2019-08-01,False,US-PA,78.0,0.0,14.0,0.0,1.0
2019-09-01,False,US-PA,71.0,0.0,15.0,0.0,2.0
2019-10-01,False,US-PA,71.0,0.0,14.0,0.0,1.0
2019-11-01,False,US-PA,73.0,0.0,16.0,0.0,2.0
2019-12-01,False,US-PA,68.0,0.0,15.0,0.0,1.0
2020-01-01,False,US-PA,73.0,0.0,16.0,0.0,0.0
2020-02-01,False,US-PA,69.0,0.0,32.0,0.0,1.0
2020-03-01,False,US-PA,66.0,0.0,19.0,0.0,1.0
2020-04-01,False,US-PA,70.0,0.0,18.0,0.0,1.0
2020-05-01,False,US-PA,81.0,0.0,20.0,0.0,1.0
2020-06-01,False,US-PA,75.0,0.0,19.0,0.0,1.0
2020-07-01,False,US-PA,68.0,0.0,26.0,0.0,2.0
2020-08-01,False,US-PA,67.0,0.0,21.0,0.0,3.0
2020-09-01,False,US-PA,79.0,0.0,22.0,0.0,1.0
2020-10-01,False,US-PA,73.0,0.0,19.0,0.0,1.0
2020-11-01,False,US-PA,66.0,0.0,19.0,0.0,1.0
2020-12-01,False,US-PA,66.0,0.0,19.0,0.0,1.0
2021-01-01,False,US-PA,69.0,0.0,18.0,0.0,0.0
2010-01-01,False,US-RI,65.0,0.0,13.0,0.0,1.0
2010-02-01,False,US-RI,54.0,0.0,9.0,0.0,0.0
2010-03-01,False,US-RI,63.0,0.0,9.0,0.0,29.0
2010-04-01,False,US-RI,70.0,0.0,13.0,0.0,9.0
2010-05-01,False,US-RI,58.0,0.0,11.0,0.0,3.0
2010-06-01,False,US-RI,81.0,0.0,15.0,0.0,0.0
2010-07-01,False,US-RI,66.0,0.0,19.0,0.0,1.0
2010-08-01,False,US-RI,74.0,0.0,13.0,0.0,0.0
2010-09-01,False,US-RI,73.0,0.0,11.0,0.0,0.0
2010-10-01,False,US-RI,66.0,0.0,14.0,0.0,2.0
2010-11-01,False,US-RI,76.0,0.0,11.0,0.0,1.0
2010-12-01,False,US-RI,62.0,0.0,10.0,0.0,1.0
2011-01-01,False,US-RI,65.0,0.0,9.0,0.0,1.0
2011-02-01,False,US-RI,69.0,0.0,21.0,0.0,1.0
2011-03-01,False,US-RI,70.0,0.0,16.0,0.0,0.0
2011-04-01,False,US-RI,57.0,0.0,16.0,0.0,0.0
2011-05-01,False,US-RI,73.0,0.0,15.0,0.0,1.0
2011-06-01,False,US-RI,81.0,0.0,15.0,0.0,2.0
2011-07-01,False,US-RI,73.0,0.0,12.0,0.0,1.0
2011-08-01,False,US-RI,65.0,0.0,11.0,0.0,6.0
2011-09-01,False,US-RI,75.0,0.0,14.0,0.0,5.0
2011-10-01,False,US-RI,81.0,0.0,15.0,0.0,2.0
2011-11-01,False,US-RI,72.0,0.0,18.0,0.0,1.0
2011-12-01,False,US-RI,97.0,0.0,19.0,0.0,1.0
2012-01-01,False,US-RI,80.0,0.0,10.0,0.0,1.0
2012-02-01,False,US-RI,82.0,0.0,20.0,0.0,0.0
2012-03-01,False,US-RI,92.0,0.0,16.0,0.0,0.0
2012-04-01,False,US-RI,70.0,0.0,12.0,0.0,1.0
2012-05-01,False,US-RI,74.0,0.0,10.0,0.0,2.0
2012-06-01,False,US-RI,80.0,0.0,15.0,0.0,1.0
2012-07-01,False,US-RI,90.0,0.0,19.0,0.0,0.0
2012-08-01,False,US-RI,76.0,0.0,8.0,0.0,1.0
2012-09-01,False,US-RI,73.0,0.0,12.0,0.0,2.0
2012-10-01,False,US-RI,73.0,0.0,15.0,0.0,6.0
2012-11-01,False,US-RI,77.0,0.0,16.0,0.0,2.0
2012-12-01,False,US-RI,81.0,0.0,16.0,0.0,0.0
2013-01-01,False,US-RI,75.0,0.0,16.0,0.0,1.0
2013-02-01,False,US-RI,80.0,0.0,12.0,0.0,0.0
2013-03-01,False,US-RI,85.0,0.0,14.0,0.0,0.0
2013-04-01,False,US-RI,79.0,0.0,16.0,0.0,3.0
2013-05-01,False,US-RI,88.0,0.0,13.0,0.0,0.0
2013-06-01,False,US-RI,86.0,0.0,11.0,0.0,3.0
2013-07-01,False,US-RI,91.0,0.0,16.0,0.0,1.0
2013-08-01,False,US-RI,83.0,0.0,16.0,0.0,0.0
2013-09-01,False,US-RI,70.0,0.0,13.0,0.0,5.0
2013-10-01,False,US-RI,80.0,0.0,12.0,0.0,1.0
2013-11-01,False,US-RI,100.0,0.0,16.0,0.0,0.0
2013-12-01,False,US-RI,88.0,0.0,20.0,0.0,0.0
2014-01-01,False,US-RI,85.0,0.0,14.0,0.0,1.0
2014-02-01,False,US-RI,76.0,0.0,17.0,0.0,0.0
2014-03-01,False,US-RI,87.0,0.0,11.0,0.0,1.0
2014-04-01,False,US-RI,76.0,0.0,14.0,0.0,0.0
2014-05-01,False,US-RI,75.0,0.0,12.0,0.0,2.0
2014-06-01,False,US-RI,75.0,0.0,15.0,0.0,0.0
2014-07-01,False,US-RI,82.0,0.0,19.0,0.0,0.0
2014-08-01,False,US-RI,78.0,0.0,16.0,0.0,2.0
2014-09-01,False,US-RI,74.0,0.0,19.0,0.0,2.0
2014-10-01,False,US-RI,75.0,0.0,15.0,0.0,0.0
2014-11-01,False,US-RI,69.0,0.0,13.0,0.0,0.0
2014-12-01,False,US-RI,81.0,0.0,14.0,0.0,0.0
2015-01-01,False,US-RI,66.0,0.0,15.0,0.0,0.0
2015-02-01,False,US-RI,65.0,0.0,16.0,0.0,0.0
2015-03-01,False,US-RI,89.0,0.0,19.0,0.0,1.0
2015-04-01,False,US-RI,65.0,0.0,14.0,0.0,1.0
2015-05-01,False,US-RI,77.0,0.0,14.0,0.0,2.0
2015-06-01,False,US-RI,84.0,0.0,17.0,0.0,2.0
2015-07-01,False,US-RI,73.0,0.0,13.0,0.0,1.0
2015-08-01,False,US-RI,72.0,0.0,16.0,0.0,0.0
2015-09-01,False,US-RI,70.0,0.0,12.0,0.0,2.0
2015-10-01,False,US-RI,77.0,0.0,12.0,0.0,4.0
2015-11-01,False,US-RI,77.0,0.0,16.0,0.0,1.0
2015-12-01,False,US-RI,75.0,0.0,14.0,0.0,1.0
2016-01-01,False,US-RI,70.0,0.0,11.0,0.0,2.0
2016-02-01,False,US-RI,76.0,0.0,13.0,0.0,1.0
2016-03-01,False,US-RI,81.0,0.0,14.0,0.0,1.0
2016-04-01,False,US-RI,74.0,0.0,13.0,0.0,3.0
2016-05-01,False,US-RI,85.0,0.0,15.0,0.0,1.0
2016-06-01,False,US-RI,80.0,0.0,16.0,0.0,2.0
2016-07-01,False,US-RI,87.0,0.0,16.0,0.0,1.0
2016-08-01,False,US-RI,70.0,0.0,15.0,0.0,2.0
2016-09-01,False,US-RI,71.0,0.0,13.0,0.0,0.0
2016-10-01,False,US-RI,71.0,0.0,11.0,0.0,1.0
2016-11-01,False,US-RI,77.0,0.0,16.0,0.0,0.0
2016-12-01,False,US-RI,85.0,0.0,13.0,0.0,1.0
2017-01-01,False,US-RI,65.0,0.0,13.0,0.0,1.0
2017-02-01,False,US-RI,80.0,0.0,15.0,0.0,1.0
2017-03-01,False,US-RI,76.0,0.0,11.0,0.0,1.0
2017-04-01,False,US-RI,78.0,0.0,13.0,0.0,2.0
2017-05-01,False,US-RI,80.0,0.0,14.0,0.0,2.0
2017-06-01,False,US-RI,87.0,0.0,17.0,0.0,0.0
2017-07-01,False,US-RI,87.0,0.0,15.0,0.0,1.0
2017-08-01,False,US-RI,70.0,0.0,16.0,0.0,7.0
2017-09-01,False,US-RI,67.0,0.0,16.0,0.0,4.0
2017-10-01,False,US-RI,79.0,0.0,17.0,0.0,1.0
2017-11-01,False,US-RI,70.0,0.0,20.0,0.0,0.0
2017-12-01,False,US-RI,63.0,0.0,13.0,0.0,1.0
2018-01-01,False,US-RI,79.0,0.0,18.0,0.0,4.0
2018-02-01,False,US-RI,67.0,0.0,18.0,0.0,0.0
2018-03-01,False,US-RI,73.0,0.0,17.0,0.0,2.0
2018-04-01,False,US-RI,62.0,0.0,14.0,0.0,1.0
2018-05-01,False,US-RI,68.0,0.0,14.0,0.0,2.0
2018-06-01,False,US-RI,76.0,0.0,15.0,0.0,1.0
2018-07-01,False,US-RI,76.0,0.0,17.0,0.0,1.0
2018-08-01,False,US-RI,73.0,0.0,19.0,0.0,2.0
2018-09-01,False,US-RI,60.0,0.0,18.0,0.0,4.0
2018-10-01,False,US-RI,67.0,0.0,15.0,0.0,3.0
2018-11-01,False,US-RI,81.0,0.0,17.0,0.0,2.0
2018-12-01,False,US-RI,70.0,0.0,19.0,0.0,1.0
2019-01-01,False,US-RI,65.0,0.0,20.0,0.0,1.0
2019-02-01,False,US-RI,76.0,0.0,14.0,0.0,1.0
2019-03-01,False,US-RI,58.0,0.0,17.0,0.0,1.0
2019-04-01,False,US-RI,75.0,0.0,15.0,0.0,1.0
