Metro,datetime,isPartial,Job opportunities,Unemployment,Retirement,Layoff,Starbucks,rel_pop_Job opportunities,rel_pop_Unemployment,rel_pop_Retirement,rel_pop_Layoff,rel_pop_Starbucks
Lexington-Fayette,2017-07-01,False,14.285714285714286,32.0,78.84615384615384,16.666666666666668,44.21052631578947,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2017-08-01,False,14.285714285714286,32.0,71.15384615384616,50.0,55.78947368421053,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2017-09-01,False,14.285714285714286,28.0,82.6923076923077,0.0,53.68421052631579,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2017-10-01,False,14.285714285714286,35.0,80.76923076923077,0.0,54.73684210526316,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2017-11-01,False,14.285714285714286,39.0,59.61538461538461,33.333333333333336,77.89473684210526,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2017-12-01,False,14.285714285714286,34.0,55.76923076923077,16.666666666666668,74.73684210526316,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-01-01,False,57.142857142857146,38.0,55.76923076923077,16.666666666666668,54.73684210526316,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-02-01,False,14.285714285714286,35.0,75.0,50.0,58.94736842105263,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-03-01,False,0.0,21.0,59.61538461538461,16.666666666666668,70.52631578947368,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-04-01,False,28.571428571428573,32.0,82.6923076923077,16.666666666666668,68.42105263157895,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-05-01,False,14.285714285714286,31.0,57.69230769230769,0.0,45.26315789473684,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-06-01,False,28.571428571428573,29.0,61.53846153846154,33.333333333333336,75.78947368421052,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-07-01,False,0.0,30.0,61.53846153846154,0.0,68.42105263157895,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-08-01,False,71.42857142857143,26.0,63.46153846153846,0.0,78.94736842105263,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-09-01,False,42.857142857142854,33.0,78.84615384615384,0.0,87.36842105263158,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-10-01,False,42.857142857142854,31.0,55.76923076923077,0.0,84.21052631578948,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-11-01,False,0.0,33.0,55.76923076923077,0.0,90.52631578947368,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2018-12-01,False,28.571428571428573,23.0,32.69230769230769,0.0,74.73684210526316,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-01-01,False,0.0,42.0,51.92307692307692,16.666666666666668,56.8421052631579,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-02-01,False,28.571428571428573,48.0,61.53846153846154,33.333333333333336,77.89473684210526,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-03-01,False,14.285714285714286,33.0,59.61538461538461,0.0,58.94736842105263,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-04-01,False,14.285714285714286,31.0,57.69230769230769,0.0,64.21052631578948,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-05-01,False,0.0,32.0,73.07692307692308,16.666666666666668,100.0,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-06-01,False,57.142857142857146,34.0,80.76923076923077,0.0,82.10526315789474,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-07-01,False,0.0,41.0,53.84615384615385,0.0,76.84210526315789,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-08-01,False,0.0,31.0,59.61538461538461,33.333333333333336,68.42105263157895,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-09-01,False,0.0,25.0,57.69230769230769,0.0,90.52631578947368,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-10-01,False,28.571428571428573,30.0,76.92307692307692,16.666666666666668,74.73684210526316,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-11-01,False,0.0,32.0,53.84615384615385,0.0,97.89473684210526,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2019-12-01,False,28.571428571428573,40.0,75.0,33.333333333333336,90.52631578947368,7.0,100.0,52.0,6.0,95.0
Lexington-Fayette,2020-01-01,False,14.285714285714286,51.0,61.53846153846154,0.0,65.26315789473684,7.0,100.0,52.0,6.0,95.0
Columbus,2014-01-01,False,50.0,100.0,81.81818181818181,25.0,40.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-02-01,False,75.0,94.5945945945946,63.63636363636363,25.0,46.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-03-01,False,25.0,78.37837837837837,60.60606060606061,25.0,42.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-04-01,False,75.0,72.97297297297297,90.9090909090909,0.0,43.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-05-01,False,25.0,67.56756756756756,72.72727272727273,0.0,55.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-06-01,False,75.0,56.75675675675676,87.87878787878788,25.0,46.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-07-01,False,25.0,56.75675675675676,66.66666666666667,50.0,52.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-08-01,False,25.0,59.45945945945946,78.78787878787878,25.0,45.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-09-01,False,25.0,47.2972972972973,78.78787878787878,0.0,36.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-10-01,False,75.0,33.78378378378378,75.75757575757575,0.0,38.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-11-01,False,50.0,41.891891891891895,60.60606060606061,50.0,59.0,4.0,74.0,33.0,4.0,100.0
Columbus,2014-12-01,False,50.0,55.4054054054054,87.87878787878788,25.0,46.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-01-01,False,0.0,59.45945945945946,78.78787878787878,25.0,48.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-02-01,False,75.0,66.21621621621621,81.81818181818181,50.0,28.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-03-01,False,0.0,66.21621621621621,84.84848484848484,50.0,50.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-04-01,False,50.0,43.24324324324324,81.81818181818181,50.0,45.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-05-01,False,50.0,31.08108108108108,69.6969696969697,0.0,50.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-06-01,False,25.0,50.0,63.63636363636363,0.0,49.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-07-01,False,50.0,52.7027027027027,66.66666666666667,0.0,49.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-08-01,False,50.0,43.24324324324324,93.93939393939394,25.0,50.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-09-01,False,25.0,32.432432432432435,69.6969696969697,25.0,55.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-10-01,False,0.0,33.78378378378378,60.60606060606061,50.0,46.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-11-01,False,25.0,32.432432432432435,78.78787878787878,50.0,69.0,4.0,74.0,33.0,4.0,100.0
Columbus,2015-12-01,False,50.0,54.054054054054056,66.66666666666667,25.0,73.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-01-01,False,50.0,52.7027027027027,60.60606060606061,25.0,61.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-02-01,False,50.0,55.4054054054054,57.57575757575758,25.0,53.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-03-01,False,0.0,43.24324324324324,96.96969696969697,0.0,58.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-04-01,False,50.0,33.78378378378378,69.6969696969697,25.0,61.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-05-01,False,25.0,35.13513513513514,54.54545454545455,25.0,61.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-06-01,False,50.0,44.5945945945946,63.63636363636363,50.0,70.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-07-01,False,50.0,43.24324324324324,63.63636363636363,25.0,71.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-08-01,False,25.0,35.13513513513514,60.60606060606061,0.0,58.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-09-01,False,50.0,39.189189189189186,66.66666666666667,25.0,61.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-10-01,False,25.0,29.72972972972973,66.66666666666667,0.0,64.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-11-01,False,50.0,27.027027027027028,66.66666666666667,0.0,72.0,4.0,74.0,33.0,4.0,100.0
Columbus,2016-12-01,False,0.0,44.5945945945946,57.57575757575758,0.0,86.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-01-01,False,25.0,59.45945945945946,75.75757575757575,25.0,67.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-02-01,False,50.0,45.945945945945944,69.6969696969697,0.0,58.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-03-01,False,25.0,40.54054054054054,72.72727272727273,0.0,59.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-04-01,False,25.0,31.08108108108108,60.60606060606061,25.0,89.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-05-01,False,50.0,35.13513513513514,81.81818181818181,0.0,70.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-06-01,False,50.0,33.78378378378378,63.63636363636363,25.0,68.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-07-01,False,25.0,29.72972972972973,63.63636363636363,0.0,60.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-08-01,False,25.0,28.37837837837838,63.63636363636363,0.0,65.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-09-01,False,100.0,28.37837837837838,48.484848484848484,25.0,63.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-10-01,False,25.0,27.027027027027028,72.72727272727273,25.0,54.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-11-01,False,25.0,37.83783783783784,72.72727272727273,50.0,79.0,4.0,74.0,33.0,4.0,100.0
Columbus,2017-12-01,False,25.0,37.83783783783784,63.63636363636363,25.0,70.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-01-01,False,50.0,70.27027027027027,93.93939393939394,25.0,59.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-02-01,False,25.0,44.5945945945946,81.81818181818181,0.0,49.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-03-01,False,75.0,33.78378378378378,75.75757575757575,25.0,72.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-04-01,False,25.0,41.891891891891895,69.6969696969697,50.0,78.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-05-01,False,25.0,29.72972972972973,69.6969696969697,25.0,70.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-06-01,False,50.0,39.189189189189186,93.93939393939394,0.0,69.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-07-01,False,0.0,27.027027027027028,75.75757575757575,0.0,71.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-08-01,False,0.0,35.13513513513514,63.63636363636363,50.0,77.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-09-01,False,75.0,29.72972972972973,69.6969696969697,0.0,62.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-10-01,False,25.0,31.08108108108108,81.81818181818181,50.0,68.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-11-01,False,25.0,33.78378378378378,51.515151515151516,25.0,100.0,4.0,74.0,33.0,4.0,100.0
Columbus,2018-12-01,False,25.0,40.54054054054054,60.60606060606061,0.0,83.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-01-01,False,25.0,60.810810810810814,90.9090909090909,25.0,67.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-02-01,False,50.0,47.2972972972973,81.81818181818181,50.0,54.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-03-01,False,25.0,40.54054054054054,87.87878787878788,50.0,68.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-04-01,False,50.0,40.54054054054054,84.84848484848484,25.0,70.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-05-01,False,25.0,31.08108108108108,60.60606060606061,25.0,98.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-06-01,False,25.0,33.78378378378378,72.72727272727273,50.0,82.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-07-01,False,0.0,51.351351351351354,87.87878787878788,50.0,84.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-08-01,False,0.0,36.486486486486484,57.57575757575758,50.0,85.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-09-01,False,25.0,28.37837837837838,66.66666666666667,25.0,75.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-10-01,False,50.0,27.027027027027028,78.78787878787878,100.0,72.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-11-01,False,75.0,32.432432432432435,72.72727272727273,25.0,95.0,4.0,74.0,33.0,4.0,100.0
Columbus,2019-12-01,False,25.0,43.24324324324324,66.66666666666667,25.0,96.0,4.0,74.0,33.0,4.0,100.0
Columbus,2020-01-01,False,25.0,58.108108108108105,100.0,50.0,81.0,4.0,74.0,33.0,4.0,100.0
Cleveland-Elyria,2014-01-01,False,80.0,100.0,92.3076923076923,50.0,37.64705882352941,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-02-01,False,60.0,70.0,84.61538461538461,0.0,40.0,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-03-01,False,60.0,71.0,88.46153846153847,0.0,41.1764705882353,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-04-01,False,40.0,64.0,76.92307692307692,0.0,41.1764705882353,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-05-01,False,60.0,55.0,88.46153846153847,0.0,50.588235294117645,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-06-01,False,40.0,57.0,92.3076923076923,0.0,48.23529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-07-01,False,80.0,46.0,92.3076923076923,0.0,49.411764705882355,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-08-01,False,60.0,45.0,57.69230769230769,0.0,50.588235294117645,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-09-01,False,20.0,39.0,61.53846153846154,50.0,40.0,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-10-01,False,20.0,39.0,76.92307692307692,50.0,50.588235294117645,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-11-01,False,80.0,41.0,76.92307692307692,0.0,57.64705882352941,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2014-12-01,False,20.0,52.0,69.23076923076923,50.0,57.64705882352941,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-01-01,False,60.0,51.0,73.07692307692308,50.0,48.23529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-02-01,False,100.0,44.0,80.76923076923077,50.0,44.705882352941174,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-03-01,False,60.0,39.0,88.46153846153847,0.0,49.411764705882355,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-04-01,False,60.0,43.0,88.46153846153847,0.0,58.8235294117647,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-05-01,False,20.0,36.0,88.46153846153847,0.0,47.05882352941177,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-06-01,False,20.0,29.0,88.46153846153847,0.0,44.705882352941174,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-07-01,False,40.0,34.0,80.76923076923077,50.0,43.529411764705884,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-08-01,False,40.0,36.0,73.07692307692308,50.0,47.05882352941177,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-09-01,False,40.0,30.0,76.92307692307692,50.0,54.11764705882353,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-10-01,False,20.0,27.0,69.23076923076923,0.0,48.23529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-11-01,False,60.0,34.0,76.92307692307692,50.0,90.58823529411765,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2015-12-01,False,20.0,42.0,57.69230769230769,50.0,65.88235294117646,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-01-01,False,40.0,63.0,76.92307692307692,50.0,56.470588235294116,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-02-01,False,40.0,51.0,57.69230769230769,50.0,49.411764705882355,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-03-01,False,40.0,41.0,76.92307692307692,50.0,48.23529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-04-01,False,40.0,41.0,61.53846153846154,50.0,50.588235294117645,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-05-01,False,40.0,43.0,73.07692307692308,50.0,60.0,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-06-01,False,20.0,39.0,80.76923076923077,50.0,54.11764705882353,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-07-01,False,0.0,34.0,69.23076923076923,50.0,61.1764705882353,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-08-01,False,0.0,30.0,65.38461538461539,50.0,56.470588235294116,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-09-01,False,20.0,37.0,53.84615384615385,0.0,55.294117647058826,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-10-01,False,20.0,31.0,69.23076923076923,50.0,45.88235294117647,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-11-01,False,40.0,35.0,65.38461538461539,0.0,64.70588235294117,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2016-12-01,False,40.0,45.0,76.92307692307692,50.0,71.76470588235294,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-01-01,False,40.0,54.0,76.92307692307692,50.0,63.529411764705884,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-02-01,False,20.0,42.0,76.92307692307692,50.0,58.8235294117647,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-03-01,False,80.0,29.0,73.07692307692308,0.0,57.64705882352941,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-04-01,False,60.0,36.0,80.76923076923077,50.0,76.47058823529412,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-05-01,False,0.0,32.0,69.23076923076923,0.0,63.529411764705884,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-06-01,False,40.0,32.0,69.23076923076923,100.0,58.8235294117647,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-07-01,False,40.0,34.0,69.23076923076923,50.0,58.8235294117647,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-08-01,False,40.0,27.0,61.53846153846154,0.0,68.23529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-09-01,False,20.0,28.0,57.69230769230769,0.0,56.470588235294116,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-10-01,False,20.0,31.0,65.38461538461539,50.0,61.1764705882353,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-11-01,False,20.0,27.0,61.53846153846154,50.0,76.47058823529412,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2017-12-01,False,20.0,41.0,65.38461538461539,0.0,83.52941176470588,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-01-01,False,20.0,53.0,80.76923076923077,50.0,64.70588235294117,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-02-01,False,20.0,41.0,76.92307692307692,50.0,48.23529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-03-01,False,20.0,32.0,73.07692307692308,50.0,63.529411764705884,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-04-01,False,40.0,33.0,69.23076923076923,50.0,88.23529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-05-01,False,40.0,27.0,53.84615384615385,50.0,60.0,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-06-01,False,40.0,28.0,76.92307692307692,0.0,71.76470588235294,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-07-01,False,20.0,34.0,61.53846153846154,50.0,75.29411764705883,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-08-01,False,20.0,26.0,76.92307692307692,50.0,82.3529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-09-01,False,20.0,25.0,73.07692307692308,0.0,88.23529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-10-01,False,20.0,26.0,53.84615384615385,50.0,71.76470588235294,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-11-01,False,20.0,28.0,69.23076923076923,50.0,97.6470588235294,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2018-12-01,False,40.0,39.0,61.53846153846154,50.0,84.70588235294117,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-01-01,False,20.0,53.0,80.76923076923077,100.0,71.76470588235294,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-02-01,False,0.0,37.0,69.23076923076923,50.0,77.6470588235294,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-03-01,False,20.0,38.0,76.92307692307692,50.0,76.47058823529412,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-04-01,False,20.0,29.0,88.46153846153847,50.0,71.76470588235294,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-05-01,False,20.0,28.0,76.92307692307692,50.0,95.29411764705883,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-06-01,False,40.0,25.0,69.23076923076923,50.0,88.23529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-07-01,False,20.0,28.0,65.38461538461539,50.0,89.41176470588235,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-08-01,False,0.0,24.0,84.61538461538461,0.0,82.3529411764706,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-09-01,False,20.0,26.0,53.84615384615385,0.0,91.76470588235294,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-10-01,False,20.0,30.0,73.07692307692308,50.0,80.0,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-11-01,False,0.0,33.0,84.61538461538461,0.0,94.11764705882354,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2019-12-01,False,20.0,40.0,80.76923076923077,50.0,100.0,5.0,100.0,26.0,2.0,85.0
Cleveland-Elyria,2020-01-01,False,20.0,44.0,100.0,50.0,90.58823529411765,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-01-01,False,80.0,100.0,92.3076923076923,50.0,37.64705882352941,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-02-01,False,60.0,70.0,84.61538461538461,0.0,40.0,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-03-01,False,60.0,71.0,88.46153846153847,0.0,41.1764705882353,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-04-01,False,40.0,64.0,76.92307692307692,0.0,41.1764705882353,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-05-01,False,60.0,55.0,88.46153846153847,0.0,50.588235294117645,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-06-01,False,40.0,57.0,92.3076923076923,0.0,48.23529411764706,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-07-01,False,80.0,46.0,92.3076923076923,0.0,49.411764705882355,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-08-01,False,60.0,45.0,57.69230769230769,0.0,50.588235294117645,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-09-01,False,20.0,39.0,61.53846153846154,50.0,40.0,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-10-01,False,20.0,39.0,76.92307692307692,50.0,50.588235294117645,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-11-01,False,80.0,41.0,76.92307692307692,0.0,57.64705882352941,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2014-12-01,False,20.0,52.0,69.23076923076923,50.0,57.64705882352941,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-01-01,False,60.0,51.0,73.07692307692308,50.0,48.23529411764706,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-02-01,False,100.0,44.0,80.76923076923077,50.0,44.705882352941174,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-03-01,False,60.0,39.0,88.46153846153847,0.0,49.411764705882355,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-04-01,False,60.0,43.0,88.46153846153847,0.0,58.8235294117647,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-05-01,False,20.0,36.0,88.46153846153847,0.0,47.05882352941177,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-06-01,False,20.0,29.0,88.46153846153847,0.0,44.705882352941174,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-07-01,False,40.0,34.0,80.76923076923077,50.0,43.529411764705884,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-08-01,False,40.0,36.0,73.07692307692308,50.0,47.05882352941177,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-09-01,False,40.0,30.0,76.92307692307692,50.0,54.11764705882353,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-10-01,False,20.0,27.0,69.23076923076923,0.0,48.23529411764706,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-11-01,False,60.0,34.0,76.92307692307692,50.0,90.58823529411765,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2015-12-01,False,20.0,42.0,57.69230769230769,50.0,65.88235294117646,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2016-01-01,False,40.0,63.0,76.92307692307692,50.0,56.470588235294116,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2016-02-01,False,40.0,51.0,57.69230769230769,50.0,49.411764705882355,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2016-03-01,False,40.0,41.0,76.92307692307692,50.0,48.23529411764706,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2016-04-01,False,40.0,41.0,61.53846153846154,50.0,50.588235294117645,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2016-05-01,False,40.0,43.0,73.07692307692308,50.0,60.0,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2016-06-01,False,20.0,39.0,80.76923076923077,50.0,54.11764705882353,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2016-07-01,False,0.0,34.0,69.23076923076923,50.0,61.1764705882353,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2016-08-01,False,0.0,30.0,65.38461538461539,50.0,56.470588235294116,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2016-09-01,False,20.0,37.0,53.84615384615385,0.0,55.294117647058826,5.0,100.0,26.0,2.0,85.0
Canton-Massillon,2016-10-01,False,20.0,31.0,69.23076923076923,50.0,45.88235294117647,5.0,100.0,26.0,2.0,85.0
