Metro,datetime,isPartial,Getaway,Places to go,Tourists attraction,Flight tickets,Starbucks,rel_pop_Getaway,rel_pop_Places to go,rel_pop_Tourists attraction,rel_pop_Flight tickets,rel_pop_Starbucks
Athens-Clarke County,2016-10-01,False,0.0,22.22222222222222,,46.15384615384615,44.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2016-11-01,False,40.0,0.0,,23.076923076923077,60.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2016-12-01,False,20.0,22.22222222222222,,0.0,99.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-01-01,False,20.0,33.333333333333336,,23.076923076923077,63.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-02-01,False,0.0,14.814814814814815,,30.76923076923077,64.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-03-01,False,46.666666666666664,18.51851851851852,,15.384615384615385,48.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-04-01,False,0.0,18.51851851851852,,38.46153846153846,93.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-05-01,False,20.0,29.62962962962963,,0.0,49.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-06-01,False,20.0,18.51851851851852,,23.076923076923077,48.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-07-01,False,0.0,40.74074074074074,,0.0,50.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-08-01,False,20.0,18.51851851851852,,38.46153846153846,34.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-09-01,False,0.0,40.74074074074074,,0.0,54.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-10-01,False,20.0,11.11111111111111,,23.076923076923077,78.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-11-01,False,20.0,33.333333333333336,,0.0,70.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2017-12-01,False,0.0,11.11111111111111,,0.0,81.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-01-01,False,33.333333333333336,29.62962962962963,,0.0,70.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-02-01,False,20.0,33.333333333333336,,0.0,40.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-03-01,False,33.333333333333336,11.11111111111111,,23.076923076923077,69.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-04-01,False,20.0,29.62962962962963,,46.15384615384615,80.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-05-01,False,20.0,29.62962962962963,,38.46153846153846,76.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-06-01,False,20.0,40.74074074074074,,0.0,71.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-07-01,False,40.0,29.62962962962963,,0.0,72.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-08-01,False,0.0,29.62962962962963,,0.0,66.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-09-01,False,20.0,51.851851851851855,,0.0,66.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-10-01,False,40.0,11.11111111111111,,23.076923076923077,62.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-11-01,False,20.0,18.51851851851852,,23.076923076923077,90.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2018-12-01,False,93.33333333333333,11.11111111111111,,46.15384615384615,71.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-01-01,False,33.333333333333336,100.0,,0.0,70.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-02-01,False,80.0,74.07407407407408,,23.076923076923077,58.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-03-01,False,73.33333333333333,18.51851851851852,,38.46153846153846,92.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-04-01,False,20.0,22.22222222222222,,0.0,73.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-05-01,False,0.0,40.74074074074074,,0.0,84.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-06-01,False,20.0,33.333333333333336,,0.0,57.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-07-01,False,20.0,62.96296296296296,,46.15384615384615,86.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-08-01,False,20.0,0.0,,23.076923076923077,67.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-09-01,False,53.333333333333336,37.03703703703704,,0.0,74.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-10-01,False,53.333333333333336,29.62962962962963,,0.0,56.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-11-01,False,33.333333333333336,11.11111111111111,,0.0,92.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2019-12-01,False,66.66666666666667,18.51851851851852,,0.0,65.0,15.0,27.0,0.0,13.0,100.0
Athens-Clarke County,2020-01-01,False,13.333333333333334,51.851851851851855,,69.23076923076923,56.0,15.0,27.0,0.0,13.0,100.0
Savannah,2014-01-01,False,46.15384615384615,18.181818181818183,,57.142857142857146,44.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-02-01,False,61.53846153846154,0.0,,28.571428571428573,45.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-03-01,False,30.76923076923077,18.181818181818183,,28.571428571428573,35.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-04-01,False,46.15384615384615,54.54545454545455,,28.571428571428573,37.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-05-01,False,61.53846153846154,72.72727272727273,,0.0,43.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-06-01,False,15.384615384615385,63.63636363636363,,0.0,43.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-07-01,False,15.384615384615385,18.181818181818183,,71.42857142857143,31.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-08-01,False,0.0,18.181818181818183,,28.571428571428573,31.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-09-01,False,69.23076923076923,81.81818181818181,,57.142857142857146,42.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-10-01,False,15.384615384615385,36.36363636363637,,85.71428571428571,55.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-11-01,False,15.384615384615385,0.0,,71.42857142857143,54.0,13.0,11.0,0.0,7.0,100.0
Savannah,2014-12-01,False,15.384615384615385,0.0,,0.0,49.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-01-01,False,53.84615384615385,36.36363636363637,,28.571428571428573,53.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-02-01,False,53.84615384615385,0.0,,28.571428571428573,38.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-03-01,False,30.76923076923077,18.181818181818183,,0.0,30.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-04-01,False,30.76923076923077,18.181818181818183,,0.0,59.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-05-01,False,15.384615384615385,63.63636363636363,,0.0,58.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-06-01,False,61.53846153846154,0.0,,71.42857142857143,28.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-07-01,False,15.384615384615385,0.0,,28.571428571428573,46.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-08-01,False,53.84615384615385,0.0,,0.0,39.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-09-01,False,38.46153846153846,0.0,,28.571428571428573,39.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-10-01,False,0.0,0.0,,28.571428571428573,44.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-11-01,False,46.15384615384615,18.181818181818183,,0.0,70.0,13.0,11.0,0.0,7.0,100.0
Savannah,2015-12-01,False,15.384615384615385,0.0,,0.0,57.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-01-01,False,30.76923076923077,45.45454545454545,,14.285714285714286,43.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-02-01,False,30.76923076923077,36.36363636363637,,0.0,62.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-03-01,False,61.53846153846154,9.090909090909092,,0.0,55.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-04-01,False,23.076923076923077,54.54545454545455,,14.285714285714286,53.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-05-01,False,7.6923076923076925,54.54545454545455,,0.0,59.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-06-01,False,100.0,27.272727272727273,,14.285714285714286,57.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-07-01,False,23.076923076923077,9.090909090909092,,0.0,53.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-08-01,False,30.76923076923077,0.0,,42.857142857142854,43.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-09-01,False,30.76923076923077,27.272727272727273,,42.857142857142854,52.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-10-01,False,46.15384615384615,36.36363636363637,,0.0,44.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-11-01,False,0.0,27.272727272727273,,14.285714285714286,71.0,13.0,11.0,0.0,7.0,100.0
Savannah,2016-12-01,False,7.6923076923076925,9.090909090909092,,14.285714285714286,65.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-01-01,False,69.23076923076923,36.36363636363637,,71.42857142857143,53.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-02-01,False,15.384615384615385,90.9090909090909,,14.285714285714286,43.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-03-01,False,30.76923076923077,27.272727272727273,,14.285714285714286,74.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-04-01,False,15.384615384615385,36.36363636363637,,14.285714285714286,76.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-05-01,False,30.76923076923077,100.0,,14.285714285714286,74.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-06-01,False,23.076923076923077,81.81818181818181,,14.285714285714286,38.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-07-01,False,38.46153846153846,63.63636363636363,,0.0,66.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-08-01,False,23.076923076923077,45.45454545454545,,14.285714285714286,59.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-09-01,False,30.76923076923077,90.9090909090909,,57.142857142857146,66.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-10-01,False,23.076923076923077,72.72727272727273,,42.857142857142854,45.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-11-01,False,0.0,9.090909090909092,,14.285714285714286,76.0,13.0,11.0,0.0,7.0,100.0
Savannah,2017-12-01,False,53.84615384615385,18.181818181818183,,28.571428571428573,69.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-01-01,False,15.384615384615385,36.36363636363637,,28.571428571428573,67.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-02-01,False,23.076923076923077,81.81818181818181,,14.285714285714286,39.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-03-01,False,38.46153846153846,27.272727272727273,,14.285714285714286,48.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-04-01,False,15.384615384615385,90.9090909090909,,100.0,77.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-05-01,False,7.6923076923076925,63.63636363636363,,28.571428571428573,61.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-06-01,False,46.15384615384615,0.0,,28.571428571428573,66.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-07-01,False,23.076923076923077,90.9090909090909,,14.285714285714286,68.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-08-01,False,46.15384615384615,36.36363636363637,,0.0,64.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-09-01,False,69.23076923076923,72.72727272727273,,14.285714285714286,67.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-10-01,False,53.84615384615385,54.54545454545455,,0.0,69.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-11-01,False,23.076923076923077,54.54545454545455,,28.571428571428573,87.0,13.0,11.0,0.0,7.0,100.0
Savannah,2018-12-01,False,61.53846153846154,54.54545454545455,,14.285714285714286,79.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-01-01,False,53.84615384615385,54.54545454545455,,0.0,65.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-02-01,False,30.76923076923077,36.36363636363637,,0.0,63.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-03-01,False,15.384615384615385,90.9090909090909,,14.285714285714286,56.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-04-01,False,30.76923076923077,81.81818181818181,,28.571428571428573,68.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-05-01,False,23.076923076923077,63.63636363636363,,14.285714285714286,100.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-06-01,False,38.46153846153846,81.81818181818181,,28.571428571428573,74.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-07-01,False,15.384615384615385,63.63636363636363,,28.571428571428573,84.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-08-01,False,46.15384615384615,90.9090909090909,,0.0,70.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-09-01,False,23.076923076923077,18.181818181818183,,28.571428571428573,70.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-10-01,False,30.76923076923077,27.272727272727273,,14.285714285714286,61.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-11-01,False,38.46153846153846,27.272727272727273,,14.285714285714286,85.0,13.0,11.0,0.0,7.0,100.0
Savannah,2019-12-01,False,23.076923076923077,81.81818181818181,,14.285714285714286,73.0,13.0,11.0,0.0,7.0,100.0
Savannah,2020-01-01,False,15.384615384615385,72.72727272727273,,14.285714285714286,71.0,13.0,11.0,0.0,7.0,100.0
Jacksonville,2014-01-01,False,75.0,20.0,,0.0,43.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-02-01,False,62.5,20.0,,37.5,49.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-03-01,False,37.5,10.0,,12.5,58.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-04-01,False,25.0,50.0,,0.0,48.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-05-01,False,62.5,70.0,,12.5,47.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-06-01,False,12.5,70.0,,12.5,55.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-07-01,False,37.5,40.0,,12.5,64.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-08-01,False,50.0,70.0,,37.5,58.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-09-01,False,12.5,50.0,,0.0,60.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-10-01,False,62.5,30.0,,37.5,62.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-11-01,False,37.5,30.0,,0.0,74.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2014-12-01,False,100.0,10.0,,12.5,51.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-01-01,False,37.5,40.0,,50.0,42.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-02-01,False,75.0,60.0,,62.5,69.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-03-01,False,75.0,60.0,,12.5,47.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-04-01,False,25.0,30.0,,100.0,60.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-05-01,False,37.5,30.0,,0.0,56.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-06-01,False,50.0,50.0,,25.0,67.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-07-01,False,62.5,60.0,,25.0,48.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-08-01,False,25.0,60.0,,37.5,56.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-09-01,False,50.0,70.0,,0.0,71.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-10-01,False,50.0,0.0,,0.0,55.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-11-01,False,37.5,30.0,,25.0,87.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2015-12-01,False,62.5,0.0,,37.5,56.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-01-01,False,62.5,40.0,,12.5,74.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-02-01,False,37.5,50.0,,12.5,57.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-03-01,False,50.0,80.0,,12.5,72.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-04-01,False,62.5,50.0,,25.0,57.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-05-01,False,25.0,80.0,,25.0,62.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-06-01,False,62.5,90.0,,25.0,57.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-07-01,False,62.5,100.0,,37.5,54.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-08-01,False,25.0,30.0,,12.5,72.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-09-01,False,50.0,40.0,,12.5,67.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-10-01,False,50.0,30.0,,12.5,59.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-11-01,False,50.0,50.0,,12.5,78.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2016-12-01,False,25.0,50.0,,25.0,87.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-01-01,False,62.5,40.0,,37.5,69.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-02-01,False,37.5,30.0,,12.5,65.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-03-01,False,25.0,90.0,,50.0,59.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-04-01,False,75.0,40.0,,25.0,79.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-05-01,False,37.5,60.0,,12.5,78.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-06-01,False,37.5,60.0,,37.5,51.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-07-01,False,37.5,80.0,,37.5,68.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-08-01,False,75.0,60.0,,50.0,64.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-09-01,False,50.0,90.0,,12.5,70.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-10-01,False,62.5,40.0,,50.0,56.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-11-01,False,37.5,50.0,,37.5,73.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2017-12-01,False,50.0,40.0,,25.0,70.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-01-01,False,62.5,80.0,,50.0,51.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-02-01,False,37.5,50.0,,12.5,63.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-03-01,False,75.0,40.0,,12.5,62.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-04-01,False,62.5,70.0,,25.0,80.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-05-01,False,62.5,50.0,,25.0,69.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-06-01,False,25.0,90.0,,12.5,75.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-07-01,False,37.5,50.0,,12.5,70.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-08-01,False,50.0,70.0,,50.0,77.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-09-01,False,37.5,60.0,,12.5,90.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-10-01,False,25.0,50.0,,12.5,65.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-11-01,False,50.0,70.0,,12.5,96.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2018-12-01,False,25.0,80.0,,25.0,86.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-01-01,False,25.0,60.0,,12.5,72.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-02-01,False,25.0,70.0,,37.5,73.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-03-01,False,50.0,80.0,,12.5,68.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-04-01,False,50.0,60.0,,25.0,68.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-05-01,False,37.5,80.0,,25.0,100.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-06-01,False,87.5,80.0,,25.0,74.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-07-01,False,75.0,60.0,,25.0,83.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-08-01,False,37.5,80.0,,37.5,77.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-09-01,False,50.0,30.0,,12.5,82.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-10-01,False,37.5,70.0,,12.5,87.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-11-01,False,37.5,50.0,,37.5,88.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2019-12-01,False,37.5,100.0,,25.0,90.0,8.0,10.0,0.0,8.0,100.0
Jacksonville,2020-01-01,False,62.5,50.0,,12.5,71.0,8.0,10.0,0.0,8.0,100.0
Orlando-Kissimmee-Sanford,2014-01-01,False,66.66666666666667,44.44444444444444,,75.0,48.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-02-01,False,66.66666666666667,55.55555555555556,,25.0,43.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-03-01,False,83.33333333333333,33.333333333333336,,75.0,55.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-04-01,False,100.0,22.22222222222222,,50.0,59.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-05-01,False,83.33333333333333,55.55555555555556,,25.0,65.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-06-01,False,83.33333333333333,66.66666666666667,,50.0,64.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-07-01,False,100.0,55.55555555555556,,50.0,60.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-08-01,False,50.0,33.333333333333336,,50.0,55.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-09-01,False,66.66666666666667,33.333333333333336,,50.0,51.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-10-01,False,33.333333333333336,44.44444444444444,,50.0,47.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-11-01,False,33.333333333333336,33.333333333333336,,75.0,65.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2014-12-01,False,50.0,33.333333333333336,,50.0,66.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-01-01,False,83.33333333333333,22.22222222222222,,50.0,55.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-02-01,False,66.66666666666667,44.44444444444444,,50.0,51.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-03-01,False,100.0,44.44444444444444,,100.0,53.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-04-01,False,50.0,44.44444444444444,,25.0,58.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-05-01,False,66.66666666666667,44.44444444444444,,50.0,68.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-06-01,False,83.33333333333333,44.44444444444444,,50.0,59.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-07-01,False,66.66666666666667,77.77777777777777,,75.0,59.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-08-01,False,66.66666666666667,66.66666666666667,,75.0,58.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-09-01,False,66.66666666666667,33.333333333333336,,50.0,74.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-10-01,False,50.0,44.44444444444444,,25.0,63.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-11-01,False,16.666666666666668,33.333333333333336,,50.0,86.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2015-12-01,False,50.0,55.55555555555556,,75.0,79.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-01-01,False,66.66666666666667,77.77777777777777,,50.0,54.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-02-01,False,50.0,44.44444444444444,,75.0,48.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-03-01,False,66.66666666666667,66.66666666666667,,50.0,54.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-04-01,False,100.0,77.77777777777777,,50.0,59.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-05-01,False,66.66666666666667,66.66666666666667,,50.0,65.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-06-01,False,100.0,77.77777777777777,,75.0,73.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-07-01,False,50.0,66.66666666666667,,25.0,73.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-08-01,False,66.66666666666667,66.66666666666667,,25.0,62.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-09-01,False,50.0,44.44444444444444,,50.0,62.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-10-01,False,66.66666666666667,44.44444444444444,,75.0,55.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-11-01,False,50.0,33.333333333333336,,25.0,79.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2016-12-01,False,66.66666666666667,55.55555555555556,,50.0,82.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2017-01-01,False,100.0,55.55555555555556,,50.0,71.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2017-02-01,False,50.0,44.44444444444444,,75.0,65.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2017-03-01,False,50.0,66.66666666666667,,75.0,70.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2017-04-01,False,66.66666666666667,44.44444444444444,,50.0,88.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2017-05-01,False,50.0,66.66666666666667,,75.0,85.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2017-06-01,False,66.66666666666667,55.55555555555556,,75.0,68.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2017-07-01,False,50.0,100.0,,50.0,63.0,6.0,9.0,0.0,4.0,100.0
Orlando-Kissimmee-Sanford,2017-08-01,False,50.0,44.44444444444444,,50.0,68.0,6.0,9.0,0.0,4.0,100.0
