Metro,datetime,isPartial,apartment for rent,studio for rent,1 bedroom for rent,3 bedroom for rent,starbucks,rel_pop_apartment for rent,rel_pop_studio for rent,rel_pop_1 bedroom for rent,rel_pop_3 bedroom for rent,rel_pop_starbucks
Boston-Cambridge-Newton,2019-06-01,False,87.5,50.0,33.333333333333336,66.66666666666667,79.0,16.0,4.0,3.0,3.0,100.0
Boston-Cambridge-Newton,2019-07-01,False,100.0,100.0,66.66666666666667,100.0,83.0,16.0,4.0,3.0,3.0,100.0
Boston-Cambridge-Newton,2019-08-01,False,87.5,75.0,66.66666666666667,66.66666666666667,82.0,16.0,4.0,3.0,3.0,100.0
Boston-Cambridge-Newton,2019-09-01,False,68.75,50.0,66.66666666666667,66.66666666666667,83.0,16.0,4.0,3.0,3.0,100.0
Boston-Cambridge-Newton,2019-10-01,False,62.5,50.0,66.66666666666667,66.66666666666667,72.0,16.0,4.0,3.0,3.0,100.0
Boston-Cambridge-Newton,2019-11-01,False,62.5,50.0,33.333333333333336,66.66666666666667,91.0,16.0,4.0,3.0,3.0,100.0
Boston-Cambridge-Newton,2019-12-01,False,56.25,50.0,33.333333333333336,66.66666666666667,90.0,16.0,4.0,3.0,3.0,100.0
Boston-Cambridge-Newton,2020-01-01,False,87.5,75.0,33.333333333333336,66.66666666666667,72.0,16.0,4.0,3.0,3.0,100.0
Providence-Warwick,2014-01-01,False,45.833333333333336,33.333333333333336,20.0,36.36363636363637,58.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-02-01,False,33.333333333333336,16.666666666666668,60.0,9.090909090909092,47.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-03-01,False,29.166666666666668,16.666666666666668,0.0,0.0,39.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-04-01,False,29.166666666666668,0.0,0.0,9.090909090909092,54.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-05-01,False,45.833333333333336,16.666666666666668,80.0,9.090909090909092,59.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-06-01,False,29.166666666666668,50.0,0.0,0.0,49.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-07-01,False,45.833333333333336,50.0,0.0,18.181818181818183,48.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-08-01,False,33.333333333333336,0.0,0.0,18.181818181818183,44.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-09-01,False,29.166666666666668,0.0,0.0,9.090909090909092,60.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-10-01,False,50.0,0.0,0.0,9.090909090909092,55.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-11-01,False,37.5,0.0,0.0,27.272727272727273,78.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2014-12-01,False,33.333333333333336,50.0,0.0,9.090909090909092,73.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-01-01,False,41.666666666666664,16.666666666666668,20.0,18.181818181818183,45.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-02-01,False,37.5,0.0,0.0,0.0,53.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-03-01,False,33.333333333333336,33.333333333333336,0.0,0.0,59.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-04-01,False,25.0,50.0,0.0,27.272727272727273,77.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-05-01,False,45.833333333333336,0.0,0.0,9.090909090909092,57.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-06-01,False,58.333333333333336,0.0,20.0,9.090909090909092,62.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-07-01,False,58.333333333333336,0.0,0.0,27.272727272727273,67.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-08-01,False,29.166666666666668,0.0,20.0,27.272727272727273,52.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-09-01,False,29.166666666666668,0.0,0.0,9.090909090909092,46.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-10-01,False,54.166666666666664,16.666666666666668,20.0,0.0,62.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-11-01,False,33.333333333333336,0.0,0.0,9.090909090909092,87.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2015-12-01,False,37.5,16.666666666666668,0.0,0.0,77.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-01-01,False,58.333333333333336,33.333333333333336,0.0,9.090909090909092,54.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-02-01,False,29.166666666666668,16.666666666666668,20.0,27.272727272727273,47.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-03-01,False,58.333333333333336,16.666666666666668,0.0,18.181818181818183,42.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-04-01,False,95.83333333333333,16.666666666666668,40.0,27.272727272727273,49.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-05-01,False,62.5,33.333333333333336,40.0,27.272727272727273,57.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-06-01,False,87.5,33.333333333333336,20.0,54.54545454545455,53.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-07-01,False,79.16666666666667,33.333333333333336,60.0,45.45454545454545,62.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-08-01,False,37.5,16.666666666666668,20.0,36.36363636363637,69.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-09-01,False,50.0,16.666666666666668,20.0,36.36363636363637,56.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-10-01,False,91.66666666666667,50.0,0.0,18.181818181818183,51.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-11-01,False,83.33333333333333,16.666666666666668,40.0,54.54545454545455,77.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2016-12-01,False,58.333333333333336,33.333333333333336,40.0,18.181818181818183,68.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-01-01,False,58.333333333333336,16.666666666666668,20.0,27.272727272727273,67.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-02-01,False,54.166666666666664,33.333333333333336,0.0,0.0,62.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-03-01,False,83.33333333333333,33.333333333333336,40.0,72.72727272727273,80.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-04-01,False,33.333333333333336,16.666666666666668,0.0,36.36363636363637,89.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-05-01,False,41.666666666666664,33.333333333333336,40.0,9.090909090909092,61.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-06-01,False,75.0,33.333333333333336,60.0,27.272727272727273,65.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-07-01,False,75.0,33.333333333333336,40.0,27.272727272727273,76.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-08-01,False,54.166666666666664,33.333333333333336,0.0,54.54545454545455,52.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-09-01,False,66.66666666666667,0.0,40.0,18.181818181818183,66.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-10-01,False,70.83333333333333,50.0,0.0,54.54545454545455,74.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-11-01,False,29.166666666666668,50.0,20.0,9.090909090909092,69.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2017-12-01,False,45.833333333333336,50.0,20.0,0.0,80.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-01-01,False,45.833333333333336,50.0,0.0,18.181818181818183,75.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-02-01,False,54.166666666666664,100.0,40.0,36.36363636363637,50.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-03-01,False,62.5,33.333333333333336,60.0,36.36363636363637,66.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-04-01,False,37.5,50.0,80.0,27.272727272727273,84.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-05-01,False,58.333333333333336,33.333333333333336,60.0,27.272727272727273,70.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-06-01,False,70.83333333333333,16.666666666666668,40.0,18.181818181818183,62.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-07-01,False,66.66666666666667,16.666666666666668,20.0,27.272727272727273,67.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-08-01,False,83.33333333333333,50.0,40.0,36.36363636363637,87.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-09-01,False,54.166666666666664,33.333333333333336,60.0,9.090909090909092,75.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-10-01,False,95.83333333333333,66.66666666666667,40.0,18.181818181818183,51.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-11-01,False,50.0,33.333333333333336,0.0,18.181818181818183,84.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2018-12-01,False,54.166666666666664,50.0,60.0,9.090909090909092,93.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-01-01,False,83.33333333333333,33.333333333333336,20.0,36.36363636363637,66.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-02-01,False,70.83333333333333,50.0,40.0,45.45454545454545,65.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-03-01,False,87.5,66.66666666666667,40.0,100.0,69.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-04-01,False,87.5,66.66666666666667,80.0,45.45454545454545,63.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-05-01,False,58.333333333333336,0.0,20.0,45.45454545454545,100.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-06-01,False,100.0,0.0,40.0,45.45454545454545,76.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-07-01,False,58.333333333333336,33.333333333333336,40.0,27.272727272727273,96.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-08-01,False,58.333333333333336,33.333333333333336,40.0,36.36363636363637,81.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-09-01,False,91.66666666666667,66.66666666666667,100.0,18.181818181818183,98.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-10-01,False,45.833333333333336,66.66666666666667,40.0,18.181818181818183,68.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-11-01,False,50.0,33.333333333333336,20.0,18.181818181818183,89.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2019-12-01,False,50.0,33.333333333333336,40.0,9.090909090909092,93.0,24.0,6.0,5.0,11.0,100.0
Providence-Warwick,2020-01-01,False,54.166666666666664,16.666666666666668,20.0,27.272727272727273,71.0,24.0,6.0,5.0,11.0,100.0
Manchester-Nashua,2014-01-01,False,50.0,50.0,33.333333333333336,33.333333333333336,48.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-02-01,False,43.75,50.0,33.333333333333336,33.333333333333336,54.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-03-01,False,62.5,25.0,33.333333333333336,33.333333333333336,46.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-04-01,False,50.0,25.0,33.333333333333336,33.333333333333336,51.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-05-01,False,43.75,25.0,0.0,33.333333333333336,63.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-06-01,False,56.25,50.0,33.333333333333336,33.333333333333336,53.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-07-01,False,50.0,50.0,33.333333333333336,33.333333333333336,60.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-08-01,False,56.25,25.0,33.333333333333336,33.333333333333336,52.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-09-01,False,56.25,25.0,33.333333333333336,33.333333333333336,53.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-10-01,False,50.0,75.0,33.333333333333336,33.333333333333336,51.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-11-01,False,43.75,25.0,33.333333333333336,0.0,65.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2014-12-01,False,37.5,25.0,33.333333333333336,33.333333333333336,69.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-01-01,False,68.75,50.0,33.333333333333336,33.333333333333336,56.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-02-01,False,56.25,50.0,0.0,33.333333333333336,57.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-03-01,False,62.5,75.0,0.0,0.0,58.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-04-01,False,62.5,75.0,33.333333333333336,33.333333333333336,64.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-05-01,False,68.75,50.0,0.0,33.333333333333336,59.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-06-01,False,62.5,75.0,33.333333333333336,33.333333333333336,60.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-07-01,False,75.0,50.0,33.333333333333336,0.0,60.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-08-01,False,62.5,25.0,33.333333333333336,100.0,50.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-09-01,False,56.25,25.0,33.333333333333336,33.333333333333336,54.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-10-01,False,50.0,50.0,33.333333333333336,33.333333333333336,61.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-11-01,False,43.75,50.0,0.0,33.333333333333336,90.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2015-12-01,False,50.0,25.0,33.333333333333336,0.0,72.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-01-01,False,56.25,25.0,33.333333333333336,33.333333333333336,64.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-02-01,False,56.25,50.0,66.66666666666667,66.66666666666667,56.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-03-01,False,75.0,75.0,33.333333333333336,33.333333333333336,57.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-04-01,False,75.0,75.0,66.66666666666667,33.333333333333336,63.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-05-01,False,68.75,75.0,66.66666666666667,66.66666666666667,68.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-06-01,False,56.25,25.0,33.333333333333336,100.0,72.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-07-01,False,68.75,50.0,33.333333333333336,66.66666666666667,79.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-08-01,False,75.0,50.0,33.333333333333336,66.66666666666667,69.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-09-01,False,56.25,75.0,66.66666666666667,33.333333333333336,62.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-10-01,False,50.0,50.0,0.0,0.0,61.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-11-01,False,50.0,25.0,33.333333333333336,33.333333333333336,77.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2016-12-01,False,62.5,50.0,33.333333333333336,33.333333333333336,82.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-01-01,False,68.75,50.0,33.333333333333336,33.333333333333336,63.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-02-01,False,68.75,50.0,33.333333333333336,33.333333333333336,65.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-03-01,False,75.0,75.0,33.333333333333336,33.333333333333336,58.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-04-01,False,62.5,100.0,33.333333333333336,66.66666666666667,88.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-05-01,False,75.0,50.0,33.333333333333336,33.333333333333336,69.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-06-01,False,68.75,75.0,33.333333333333336,100.0,68.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-07-01,False,68.75,75.0,33.333333333333336,66.66666666666667,70.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-08-01,False,68.75,50.0,33.333333333333336,0.0,64.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-09-01,False,62.5,50.0,33.333333333333336,33.333333333333336,66.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-10-01,False,68.75,75.0,66.66666666666667,33.333333333333336,60.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-11-01,False,56.25,50.0,33.333333333333336,33.333333333333336,79.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2017-12-01,False,75.0,75.0,66.66666666666667,33.333333333333336,85.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-01-01,False,68.75,75.0,66.66666666666667,33.333333333333336,64.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-02-01,False,75.0,50.0,66.66666666666667,33.333333333333336,57.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-03-01,False,75.0,75.0,66.66666666666667,66.66666666666667,69.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-04-01,False,87.5,50.0,66.66666666666667,66.66666666666667,82.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-05-01,False,75.0,75.0,33.333333333333336,100.0,75.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-06-01,False,87.5,75.0,33.333333333333336,66.66666666666667,71.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-07-01,False,62.5,50.0,66.66666666666667,33.333333333333336,74.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-08-01,False,75.0,75.0,33.333333333333336,66.66666666666667,74.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-09-01,False,68.75,50.0,33.333333333333336,66.66666666666667,71.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-10-01,False,68.75,75.0,33.333333333333336,100.0,67.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-11-01,False,62.5,75.0,66.66666666666667,33.333333333333336,73.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2018-12-01,False,68.75,75.0,33.333333333333336,33.333333333333336,80.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-01-01,False,81.25,75.0,66.66666666666667,66.66666666666667,71.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-02-01,False,87.5,50.0,66.66666666666667,66.66666666666667,67.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-03-01,False,75.0,100.0,33.333333333333336,33.333333333333336,71.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-04-01,False,87.5,50.0,100.0,66.66666666666667,74.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-05-01,False,81.25,50.0,66.66666666666667,100.0,100.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-06-01,False,87.5,50.0,33.333333333333336,66.66666666666667,79.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-07-01,False,100.0,100.0,66.66666666666667,100.0,83.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-08-01,False,87.5,75.0,66.66666666666667,66.66666666666667,82.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-09-01,False,68.75,50.0,66.66666666666667,66.66666666666667,83.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-10-01,False,62.5,50.0,66.66666666666667,66.66666666666667,72.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-11-01,False,62.5,50.0,33.333333333333336,66.66666666666667,91.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2019-12-01,False,56.25,50.0,33.333333333333336,66.66666666666667,90.0,16.0,4.0,3.0,3.0,100.0
Manchester-Nashua,2020-01-01,False,87.5,75.0,33.333333333333336,66.66666666666667,72.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-01-01,False,50.0,50.0,33.333333333333336,33.333333333333336,48.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-02-01,False,43.75,50.0,33.333333333333336,33.333333333333336,54.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-03-01,False,62.5,25.0,33.333333333333336,33.333333333333336,46.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-04-01,False,50.0,25.0,33.333333333333336,33.333333333333336,51.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-05-01,False,43.75,25.0,0.0,33.333333333333336,63.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-06-01,False,56.25,50.0,33.333333333333336,33.333333333333336,53.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-07-01,False,50.0,50.0,33.333333333333336,33.333333333333336,60.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-08-01,False,56.25,25.0,33.333333333333336,33.333333333333336,52.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-09-01,False,56.25,25.0,33.333333333333336,33.333333333333336,53.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-10-01,False,50.0,75.0,33.333333333333336,33.333333333333336,51.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-11-01,False,43.75,25.0,33.333333333333336,0.0,65.0,16.0,4.0,3.0,3.0,100.0
Concord,2014-12-01,False,37.5,25.0,33.333333333333336,33.333333333333336,69.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-01-01,False,68.75,50.0,33.333333333333336,33.333333333333336,56.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-02-01,False,56.25,50.0,0.0,33.333333333333336,57.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-03-01,False,62.5,75.0,0.0,0.0,58.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-04-01,False,62.5,75.0,33.333333333333336,33.333333333333336,64.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-05-01,False,68.75,50.0,0.0,33.333333333333336,59.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-06-01,False,62.5,75.0,33.333333333333336,33.333333333333336,60.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-07-01,False,75.0,50.0,33.333333333333336,0.0,60.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-08-01,False,62.5,25.0,33.333333333333336,100.0,50.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-09-01,False,56.25,25.0,33.333333333333336,33.333333333333336,54.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-10-01,False,50.0,50.0,33.333333333333336,33.333333333333336,61.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-11-01,False,43.75,50.0,0.0,33.333333333333336,90.0,16.0,4.0,3.0,3.0,100.0
Concord,2015-12-01,False,50.0,25.0,33.333333333333336,0.0,72.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-01-01,False,56.25,25.0,33.333333333333336,33.333333333333336,64.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-02-01,False,56.25,50.0,66.66666666666667,66.66666666666667,56.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-03-01,False,75.0,75.0,33.333333333333336,33.333333333333336,57.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-04-01,False,75.0,75.0,66.66666666666667,33.333333333333336,63.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-05-01,False,68.75,75.0,66.66666666666667,66.66666666666667,68.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-06-01,False,56.25,25.0,33.333333333333336,100.0,72.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-07-01,False,68.75,50.0,33.333333333333336,66.66666666666667,79.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-08-01,False,75.0,50.0,33.333333333333336,66.66666666666667,69.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-09-01,False,56.25,75.0,66.66666666666667,33.333333333333336,62.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-10-01,False,50.0,50.0,0.0,0.0,61.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-11-01,False,50.0,25.0,33.333333333333336,33.333333333333336,77.0,16.0,4.0,3.0,3.0,100.0
Concord,2016-12-01,False,62.5,50.0,33.333333333333336,33.333333333333336,82.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-01-01,False,68.75,50.0,33.333333333333336,33.333333333333336,63.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-02-01,False,68.75,50.0,33.333333333333336,33.333333333333336,65.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-03-01,False,75.0,75.0,33.333333333333336,33.333333333333336,58.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-04-01,False,62.5,100.0,33.333333333333336,66.66666666666667,88.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-05-01,False,75.0,50.0,33.333333333333336,33.333333333333336,69.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-06-01,False,68.75,75.0,33.333333333333336,100.0,68.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-07-01,False,68.75,75.0,33.333333333333336,66.66666666666667,70.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-08-01,False,68.75,50.0,33.333333333333336,0.0,64.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-09-01,False,62.5,50.0,33.333333333333336,33.333333333333336,66.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-10-01,False,68.75,75.0,66.66666666666667,33.333333333333336,60.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-11-01,False,56.25,50.0,33.333333333333336,33.333333333333336,79.0,16.0,4.0,3.0,3.0,100.0
Concord,2017-12-01,False,75.0,75.0,66.66666666666667,33.333333333333336,85.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-01-01,False,68.75,75.0,66.66666666666667,33.333333333333336,64.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-02-01,False,75.0,50.0,66.66666666666667,33.333333333333336,57.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-03-01,False,75.0,75.0,66.66666666666667,66.66666666666667,69.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-04-01,False,87.5,50.0,66.66666666666667,66.66666666666667,82.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-05-01,False,75.0,75.0,33.333333333333336,100.0,75.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-06-01,False,87.5,75.0,33.333333333333336,66.66666666666667,71.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-07-01,False,62.5,50.0,66.66666666666667,33.333333333333336,74.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-08-01,False,75.0,75.0,33.333333333333336,66.66666666666667,74.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-09-01,False,68.75,50.0,33.333333333333336,66.66666666666667,71.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-10-01,False,68.75,75.0,33.333333333333336,100.0,67.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-11-01,False,62.5,75.0,66.66666666666667,33.333333333333336,73.0,16.0,4.0,3.0,3.0,100.0
Concord,2018-12-01,False,68.75,75.0,33.333333333333336,33.333333333333336,80.0,16.0,4.0,3.0,3.0,100.0
