Metro,datetime,isPartial,Twitter,Hashtag,Tender Age Shelter,Fake News,Starbucks,rel_pop_Twitter,rel_pop_Hashtag,rel_pop_Tender Age Shelter,rel_pop_Fake News,rel_pop_Starbucks
Oshkosh-Neenah,2016-08-01,False,61.0,0.0,,20.0,42.42424242424242,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2016-09-01,False,56.0,66.66666666666667,,0.0,63.63636363636363,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2016-10-01,False,57.0,66.66666666666667,,0.0,45.45454545454545,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2016-11-01,False,58.0,66.66666666666667,,20.0,78.78787878787878,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2016-12-01,False,49.0,0.0,,60.0,72.72727272727273,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-01-01,False,60.0,66.66666666666667,,60.0,57.57575757575758,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-02-01,False,55.0,0.0,,100.0,72.72727272727273,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-03-01,False,62.0,0.0,,20.0,60.60606060606061,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-04-01,False,61.0,0.0,,40.0,93.93939393939394,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-05-01,False,52.0,0.0,,60.0,87.87878787878788,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-06-01,False,53.0,0.0,,40.0,63.63636363636363,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-07-01,False,60.0,0.0,,0.0,51.515151515151516,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-08-01,False,59.0,0.0,,0.0,60.60606060606061,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-09-01,False,58.0,33.333333333333336,,20.0,69.6969696969697,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-10-01,False,59.0,33.333333333333336,,40.0,60.60606060606061,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-11-01,False,49.0,0.0,,20.0,84.84848484848484,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2017-12-01,False,54.0,0.0,,0.0,100.0,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-01-01,False,49.0,33.333333333333336,,40.0,48.484848484848484,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-02-01,False,65.0,0.0,,20.0,57.57575757575758,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-03-01,False,59.0,33.333333333333336,,20.0,57.57575757575758,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-04-01,False,62.0,0.0,,0.0,87.87878787878788,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-05-01,False,52.0,66.66666666666667,,20.0,75.75757575757575,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-06-01,False,63.0,0.0,,0.0,75.75757575757575,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-07-01,False,57.0,33.333333333333336,,0.0,63.63636363636363,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-08-01,False,51.0,33.333333333333336,,0.0,63.63636363636363,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-09-01,False,65.0,66.66666666666667,,20.0,57.57575757575758,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-10-01,False,56.0,66.66666666666667,,0.0,63.63636363636363,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-11-01,False,48.0,33.333333333333336,,40.0,93.93939393939394,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2018-12-01,False,55.0,0.0,,20.0,90.9090909090909,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-01-01,False,48.0,0.0,,0.0,60.60606060606061,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-02-01,False,50.0,0.0,,20.0,60.60606060606061,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-03-01,False,55.0,0.0,,0.0,90.9090909090909,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-04-01,False,52.0,33.333333333333336,,40.0,81.81818181818181,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-05-01,False,52.0,33.333333333333336,,20.0,84.84848484848484,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-06-01,False,54.0,33.333333333333336,,0.0,72.72727272727273,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-07-01,False,55.0,33.333333333333336,,0.0,87.87878787878788,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-08-01,False,59.0,33.333333333333336,,0.0,96.96969696969697,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-09-01,False,54.0,33.333333333333336,,0.0,75.75757575757575,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-10-01,False,57.0,0.0,,0.0,75.75757575757575,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-11-01,False,59.0,0.0,,20.0,93.93939393939394,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2019-12-01,False,52.0,33.333333333333336,,0.0,84.84848484848484,100.0,3.0,0.0,5.0,33.0
Oshkosh-Neenah,2020-01-01,False,57.0,33.333333333333336,,0.0,93.93939393939394,100.0,3.0,0.0,5.0,33.0
Minneapolis-St. Paul-Bloomington,2014-01-01,False,94.0,50.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-02-01,False,96.0,50.0,,0.0,42.42424242424242,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-03-01,False,100.0,100.0,,0.0,39.39393939393939,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-04-01,False,94.0,50.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-05-01,False,85.0,100.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-06-01,False,94.0,100.0,,0.0,42.42424242424242,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-07-01,False,87.0,50.0,,0.0,45.45454545454545,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-08-01,False,100.0,50.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-09-01,False,87.0,50.0,,0.0,45.45454545454545,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-10-01,False,88.0,50.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-11-01,False,80.0,50.0,,0.0,54.54545454545455,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2014-12-01,False,83.0,50.0,,0.0,57.57575757575758,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-01-01,False,77.0,50.0,,0.0,57.57575757575758,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-02-01,False,83.0,50.0,,0.0,39.39393939393939,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-03-01,False,79.0,50.0,,0.0,51.515151515151516,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-04-01,False,73.0,50.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-05-01,False,74.0,50.0,,0.0,54.54545454545455,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-06-01,False,67.0,50.0,,0.0,54.54545454545455,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-07-01,False,78.0,50.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-08-01,False,72.0,50.0,,0.0,39.39393939393939,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-09-01,False,72.0,50.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-10-01,False,72.0,50.0,,0.0,54.54545454545455,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-11-01,False,66.0,50.0,,0.0,84.84848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2015-12-01,False,63.0,50.0,,0.0,60.60606060606061,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-01-01,False,69.0,50.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-02-01,False,73.0,50.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-03-01,False,70.0,50.0,,0.0,51.515151515151516,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-04-01,False,70.0,50.0,,0.0,48.484848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-05-01,False,66.0,50.0,,0.0,63.63636363636363,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-06-01,False,72.0,50.0,,0.0,51.515151515151516,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-07-01,False,72.0,50.0,,0.0,57.57575757575758,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-08-01,False,64.0,0.0,,0.0,51.515151515151516,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-09-01,False,70.0,50.0,,0.0,54.54545454545455,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-10-01,False,81.0,50.0,,0.0,51.515151515151516,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-11-01,False,75.0,50.0,,66.66666666666667,69.6969696969697,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2016-12-01,False,63.0,50.0,,100.0,81.81818181818181,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-01-01,False,77.0,50.0,,66.66666666666667,63.63636363636363,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-02-01,False,86.0,50.0,,100.0,60.60606060606061,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-03-01,False,77.0,0.0,,33.333333333333336,57.57575757575758,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-04-01,False,66.0,50.0,,33.333333333333336,87.87878787878788,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-05-01,False,74.0,50.0,,33.333333333333336,63.63636363636363,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-06-01,False,78.0,50.0,,66.66666666666667,63.63636363636363,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-07-01,False,74.0,50.0,,33.333333333333336,60.60606060606061,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-08-01,False,78.0,50.0,,33.333333333333336,60.60606060606061,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-09-01,False,69.0,50.0,,33.333333333333336,63.63636363636363,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-10-01,False,67.0,50.0,,66.66666666666667,63.63636363636363,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-11-01,False,70.0,50.0,,33.333333333333336,69.6969696969697,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2017-12-01,False,67.0,50.0,,33.333333333333336,75.75757575757575,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-01-01,False,74.0,50.0,,66.66666666666667,57.57575757575758,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-02-01,False,72.0,50.0,,33.333333333333336,57.57575757575758,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-03-01,False,64.0,50.0,,0.0,63.63636363636363,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-04-01,False,75.0,50.0,,33.333333333333336,84.84848484848484,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-05-01,False,62.0,50.0,,33.333333333333336,75.75757575757575,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-06-01,False,74.0,50.0,,33.333333333333336,69.6969696969697,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-07-01,False,66.0,50.0,,0.0,72.72727272727273,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-08-01,False,68.0,50.0,,33.333333333333336,78.78787878787878,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-09-01,False,73.0,50.0,,33.333333333333336,69.6969696969697,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-10-01,False,66.0,50.0,,33.333333333333336,69.6969696969697,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-11-01,False,57.0,50.0,,33.333333333333336,87.87878787878788,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2018-12-01,False,62.0,0.0,,33.333333333333336,75.75757575757575,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-01-01,False,71.0,50.0,,33.333333333333336,69.6969696969697,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-02-01,False,74.0,50.0,,33.333333333333336,66.66666666666667,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-03-01,False,65.0,50.0,,33.333333333333336,69.6969696969697,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-04-01,False,71.0,50.0,,0.0,72.72727272727273,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-05-01,False,65.0,50.0,,33.333333333333336,100.0,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-06-01,False,64.0,50.0,,33.333333333333336,78.78787878787878,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-07-01,False,70.0,50.0,,0.0,93.93939393939394,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-08-01,False,70.0,50.0,,0.0,87.87878787878788,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-09-01,False,70.0,50.0,,33.333333333333336,75.75757575757575,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-10-01,False,79.0,0.0,,0.0,78.78787878787878,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-11-01,False,69.0,50.0,,0.0,96.96969696969697,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2019-12-01,False,65.0,50.0,,0.0,100.0,100.0,2.0,0.0,3.0,33.0
Minneapolis-St. Paul-Bloomington,2020-01-01,False,69.0,50.0,,33.333333333333336,81.81818181818181,100.0,2.0,0.0,3.0,33.0
Fargo,2014-01-01,False,81.0,0.0,,0.0,34.61538461538461,100.0,4.0,0.0,2.0,26.0
Fargo,2014-02-01,False,100.0,75.0,,0.0,30.76923076923077,100.0,4.0,0.0,2.0,26.0
Fargo,2014-03-01,False,69.0,50.0,,0.0,23.076923076923077,100.0,4.0,0.0,2.0,26.0
Fargo,2014-04-01,False,73.0,50.0,,50.0,38.46153846153846,100.0,4.0,0.0,2.0,26.0
Fargo,2014-05-01,False,72.0,25.0,,0.0,50.0,100.0,4.0,0.0,2.0,26.0
Fargo,2014-06-01,False,84.0,0.0,,0.0,19.23076923076923,100.0,4.0,0.0,2.0,26.0
Fargo,2014-07-01,False,78.0,50.0,,0.0,38.46153846153846,100.0,4.0,0.0,2.0,26.0
Fargo,2014-08-01,False,86.0,25.0,,0.0,57.69230769230769,100.0,4.0,0.0,2.0,26.0
Fargo,2014-09-01,False,64.0,25.0,,0.0,34.61538461538461,100.0,4.0,0.0,2.0,26.0
Fargo,2014-10-01,False,76.0,50.0,,0.0,53.84615384615385,100.0,4.0,0.0,2.0,26.0
Fargo,2014-11-01,False,78.0,50.0,,0.0,46.15384615384615,100.0,4.0,0.0,2.0,26.0
Fargo,2014-12-01,False,75.0,0.0,,0.0,50.0,100.0,4.0,0.0,2.0,26.0
Fargo,2015-01-01,False,77.0,25.0,,0.0,34.61538461538461,100.0,4.0,0.0,2.0,26.0
Fargo,2015-02-01,False,70.0,75.0,,50.0,42.30769230769231,100.0,4.0,0.0,2.0,26.0
Fargo,2015-03-01,False,72.0,50.0,,0.0,23.076923076923077,100.0,4.0,0.0,2.0,26.0
Fargo,2015-04-01,False,65.0,25.0,,0.0,11.538461538461538,100.0,4.0,0.0,2.0,26.0
Fargo,2015-05-01,False,65.0,0.0,,0.0,42.30769230769231,100.0,4.0,0.0,2.0,26.0
Fargo,2015-06-01,False,59.0,25.0,,0.0,38.46153846153846,100.0,4.0,0.0,2.0,26.0
Fargo,2015-07-01,False,65.0,25.0,,0.0,34.61538461538461,100.0,4.0,0.0,2.0,26.0
Fargo,2015-08-01,False,59.0,25.0,,50.0,26.923076923076923,100.0,4.0,0.0,2.0,26.0
Fargo,2015-09-01,False,60.0,0.0,,0.0,50.0,100.0,4.0,0.0,2.0,26.0
Fargo,2015-10-01,False,63.0,100.0,,0.0,34.61538461538461,100.0,4.0,0.0,2.0,26.0
Fargo,2015-11-01,False,46.0,50.0,,0.0,69.23076923076923,100.0,4.0,0.0,2.0,26.0
Fargo,2015-12-01,False,59.0,25.0,,50.0,53.84615384615385,100.0,4.0,0.0,2.0,26.0
Fargo,2016-01-01,False,49.0,0.0,,0.0,38.46153846153846,100.0,4.0,0.0,2.0,26.0
Fargo,2016-02-01,False,62.0,25.0,,0.0,46.15384615384615,100.0,4.0,0.0,2.0,26.0
Fargo,2016-03-01,False,53.0,25.0,,0.0,30.76923076923077,100.0,4.0,0.0,2.0,26.0
Fargo,2016-04-01,False,66.0,25.0,,0.0,46.15384615384615,100.0,4.0,0.0,2.0,26.0
Fargo,2016-05-01,False,40.0,25.0,,0.0,30.76923076923077,100.0,4.0,0.0,2.0,26.0
Fargo,2016-06-01,False,59.0,50.0,,0.0,57.69230769230769,100.0,4.0,0.0,2.0,26.0
Fargo,2016-07-01,False,58.0,25.0,,0.0,57.69230769230769,100.0,4.0,0.0,2.0,26.0
Fargo,2016-08-01,False,47.0,0.0,,0.0,53.84615384615385,100.0,4.0,0.0,2.0,26.0
Fargo,2016-09-01,False,62.0,0.0,,0.0,46.15384615384615,100.0,4.0,0.0,2.0,26.0
Fargo,2016-10-01,False,56.0,0.0,,0.0,38.46153846153846,100.0,4.0,0.0,2.0,26.0
Fargo,2016-11-01,False,51.0,25.0,,50.0,61.53846153846154,100.0,4.0,0.0,2.0,26.0
Fargo,2016-12-01,False,46.0,0.0,,50.0,53.84615384615385,100.0,4.0,0.0,2.0,26.0
Fargo,2017-01-01,False,61.0,25.0,,50.0,57.69230769230769,100.0,4.0,0.0,2.0,26.0
Fargo,2017-02-01,False,54.0,0.0,,50.0,34.61538461538461,100.0,4.0,0.0,2.0,26.0
Fargo,2017-03-01,False,66.0,0.0,,50.0,38.46153846153846,100.0,4.0,0.0,2.0,26.0
Fargo,2017-04-01,False,50.0,25.0,,50.0,57.69230769230769,100.0,4.0,0.0,2.0,26.0
Fargo,2017-05-01,False,51.0,25.0,,50.0,80.76923076923077,100.0,4.0,0.0,2.0,26.0
Fargo,2017-06-01,False,52.0,0.0,,50.0,53.84615384615385,100.0,4.0,0.0,2.0,26.0
Fargo,2017-07-01,False,59.0,50.0,,100.0,50.0,100.0,4.0,0.0,2.0,26.0
Fargo,2017-08-01,False,49.0,25.0,,50.0,65.38461538461539,100.0,4.0,0.0,2.0,26.0
Fargo,2017-09-01,False,58.0,25.0,,100.0,69.23076923076923,100.0,4.0,0.0,2.0,26.0
Fargo,2017-10-01,False,39.0,0.0,,0.0,50.0,100.0,4.0,0.0,2.0,26.0
Fargo,2017-11-01,False,50.0,25.0,,0.0,80.76923076923077,100.0,4.0,0.0,2.0,26.0
Fargo,2017-12-01,False,42.0,0.0,,0.0,53.84615384615385,100.0,4.0,0.0,2.0,26.0
Fargo,2018-01-01,False,57.0,25.0,,100.0,50.0,100.0,4.0,0.0,2.0,26.0
Fargo,2018-02-01,False,48.0,25.0,,50.0,65.38461538461539,100.0,4.0,0.0,2.0,26.0
Fargo,2018-03-01,False,53.0,25.0,,0.0,53.84615384615385,100.0,4.0,0.0,2.0,26.0
Fargo,2018-04-01,False,50.0,0.0,,0.0,50.0,100.0,4.0,0.0,2.0,26.0
Fargo,2018-05-01,False,48.0,0.0,,0.0,42.30769230769231,100.0,4.0,0.0,2.0,26.0
Fargo,2018-06-01,False,49.0,0.0,,0.0,50.0,100.0,4.0,0.0,2.0,26.0
Fargo,2018-07-01,False,43.0,25.0,,50.0,53.84615384615385,100.0,4.0,0.0,2.0,26.0
Fargo,2018-08-01,False,54.0,50.0,,0.0,42.30769230769231,100.0,4.0,0.0,2.0,26.0
Fargo,2018-09-01,False,44.0,25.0,,0.0,65.38461538461539,100.0,4.0,0.0,2.0,26.0
Fargo,2018-10-01,False,51.0,25.0,,0.0,46.15384615384615,100.0,4.0,0.0,2.0,26.0
Fargo,2018-11-01,False,38.0,50.0,,50.0,96.15384615384616,100.0,4.0,0.0,2.0,26.0
Fargo,2018-12-01,False,47.0,25.0,,50.0,57.69230769230769,100.0,4.0,0.0,2.0,26.0
Fargo,2019-01-01,False,50.0,0.0,,0.0,42.30769230769231,100.0,4.0,0.0,2.0,26.0
Fargo,2019-02-01,False,47.0,25.0,,50.0,57.69230769230769,100.0,4.0,0.0,2.0,26.0
Fargo,2019-03-01,False,43.0,25.0,,50.0,46.15384615384615,100.0,4.0,0.0,2.0,26.0
Fargo,2019-04-01,False,46.0,50.0,,0.0,34.61538461538461,100.0,4.0,0.0,2.0,26.0
Fargo,2019-05-01,False,46.0,50.0,,50.0,100.0,100.0,4.0,0.0,2.0,26.0
Fargo,2019-06-01,False,38.0,25.0,,0.0,76.92307692307692,100.0,4.0,0.0,2.0,26.0
Fargo,2019-07-01,False,51.0,50.0,,0.0,69.23076923076923,100.0,4.0,0.0,2.0,26.0
Fargo,2019-08-01,False,45.0,25.0,,50.0,57.69230769230769,100.0,4.0,0.0,2.0,26.0
Fargo,2019-09-01,False,50.0,25.0,,50.0,73.07692307692308,100.0,4.0,0.0,2.0,26.0
Fargo,2019-10-01,False,63.0,0.0,,0.0,84.61538461538461,100.0,4.0,0.0,2.0,26.0
Fargo,2019-11-01,False,49.0,0.0,,50.0,57.69230769230769,100.0,4.0,0.0,2.0,26.0
Fargo,2019-12-01,False,53.0,0.0,,50.0,76.92307692307692,100.0,4.0,0.0,2.0,26.0
Fargo,2020-01-01,False,59.0,0.0,,0.0,73.07692307692308,100.0,4.0,0.0,2.0,26.0
Helena,2014-01-01,False,66.0,,,,0.0,100.0,0.0,0.0,0.0,44.0
Helena,2014-02-01,False,31.0,,,,22.727272727272727,100.0,0.0,0.0,0.0,44.0
Helena,2014-03-01,False,39.0,,,,43.18181818181818,100.0,0.0,0.0,0.0,44.0
Helena,2014-04-01,False,67.0,,,,0.0,100.0,0.0,0.0,0.0,44.0
Helena,2014-05-01,False,44.0,,,,59.09090909090909,100.0,0.0,0.0,0.0,44.0
Helena,2014-06-01,False,44.0,,,,50.0,100.0,0.0,0.0,0.0,44.0
Helena,2014-07-01,False,99.0,,,,0.0,100.0,0.0,0.0,0.0,44.0
Helena,2014-08-01,False,44.0,,,,0.0,100.0,0.0,0.0,0.0,44.0
Helena,2014-09-01,False,51.0,,,,22.727272727272727,100.0,0.0,0.0,0.0,44.0
Helena,2014-10-01,False,66.0,,,,75.0,100.0,0.0,0.0,0.0,44.0
Helena,2014-11-01,False,32.0,,,,72.72727272727273,100.0,0.0,0.0,0.0,44.0
Helena,2014-12-01,False,55.0,,,,40.90909090909091,100.0,0.0,0.0,0.0,44.0
Helena,2015-01-01,False,100.0,,,,81.81818181818181,100.0,0.0,0.0,0.0,44.0
Helena,2015-02-01,False,38.0,,,,0.0,100.0,0.0,0.0,0.0,44.0
Helena,2015-03-01,False,45.0,,,,20.454545454545453,100.0,0.0,0.0,0.0,44.0
Helena,2015-04-01,False,28.0,,,,40.90909090909091,100.0,0.0,0.0,0.0,44.0
Helena,2015-05-01,False,75.0,,,,63.63636363636363,100.0,0.0,0.0,0.0,44.0
Helena,2015-06-01,False,27.0,,,,40.90909090909091,100.0,0.0,0.0,0.0,44.0
Helena,2015-07-01,False,9.0,,,,59.09090909090909,100.0,0.0,0.0,0.0,44.0
Helena,2015-08-01,False,58.0,,,,0.0,100.0,0.0,0.0,0.0,44.0
Helena,2015-09-01,False,63.0,,,,36.36363636363637,100.0,0.0,0.0,0.0,44.0
Helena,2015-10-01,False,96.0,,,,54.54545454545455,100.0,0.0,0.0,0.0,44.0
Helena,2015-11-01,False,51.0,,,,18.181818181818183,100.0,0.0,0.0,0.0,44.0
Helena,2015-12-01,False,47.0,,,,0.0,100.0,0.0,0.0,0.0,44.0
Helena,2016-01-01,False,72.0,,,,20.454545454545453,100.0,0.0,0.0,0.0,44.0
Helena,2016-02-01,False,70.0,,,,38.63636363636363,100.0,0.0,0.0,0.0,44.0
Helena,2016-03-01,False,33.0,,,,36.36363636363637,100.0,0.0,0.0,0.0,44.0
Helena,2016-04-01,False,78.0,,,,20.454545454545453,100.0,0.0,0.0,0.0,44.0
Helena,2016-05-01,False,53.0,,,,38.63636363636363,100.0,0.0,0.0,0.0,44.0
Helena,2016-06-01,False,37.0,,,,20.454545454545453,100.0,0.0,0.0,0.0,44.0
Helena,2016-07-01,False,38.0,,,,63.63636363636363,100.0,0.0,0.0,0.0,44.0
Helena,2016-08-01,False,37.0,,,,0.0,100.0,0.0,0.0,0.0,44.0
Helena,2016-09-01,False,0.0,,,,40.90909090909091,100.0,0.0,0.0,0.0,44.0
Helena,2016-10-01,False,70.0,,,,20.454545454545453,100.0,0.0,0.0,0.0,44.0
Helena,2016-11-01,False,27.0,,,,59.09090909090909,100.0,0.0,0.0,0.0,44.0
Helena,2016-12-01,False,43.0,,,,38.63636363636363,100.0,0.0,0.0,0.0,44.0
Helena,2017-01-01,False,40.0,,,,72.72727272727273,100.0,0.0,0.0,0.0,44.0
Helena,2017-02-01,False,53.0,,,,38.63636363636363,100.0,0.0,0.0,0.0,44.0
Helena,2017-03-01,False,40.0,,,,18.181818181818183,100.0,0.0,0.0,0.0,44.0
Helena,2017-04-01,False,58.0,,,,75.0,100.0,0.0,0.0,0.0,44.0
Helena,2017-05-01,False,27.0,,,,79.54545454545455,100.0,0.0,0.0,0.0,44.0
Helena,2017-06-01,False,59.0,,,,22.727272727272727,100.0,0.0,0.0,0.0,44.0
Helena,2017-07-01,False,47.0,,,,0.0,100.0,0.0,0.0,0.0,44.0
Helena,2017-08-01,False,33.0,,,,38.63636363636363,100.0,0.0,0.0,0.0,44.0
