Metro,datetime,isPartial,Gun range,Gun licence,Gun control,Gun violence,Starbucks,rel_pop_Gun range,rel_pop_Gun licence,rel_pop_Gun control,rel_pop_Gun violence,rel_pop_Starbucks
Bozeman,2016-05-01,False,43.75,,23.333333333333332,,29.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2016-06-01,False,0.0,,50.0,,70.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2016-07-01,False,0.0,,23.333333333333332,,44.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2016-08-01,False,87.5,,0.0,,57.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2016-09-01,False,37.5,,0.0,,39.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2016-10-01,False,0.0,,20.0,,45.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2016-11-01,False,0.0,,43.333333333333336,,65.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2016-12-01,False,0.0,,0.0,,49.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-01-01,False,75.0,,0.0,,35.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-02-01,False,0.0,,0.0,,30.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-03-01,False,68.75,,0.0,,100.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-04-01,False,75.0,,20.0,,76.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-05-01,False,0.0,,23.333333333333332,,40.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-06-01,False,43.75,,0.0,,82.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-07-01,False,43.75,,0.0,,53.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-08-01,False,75.0,,20.0,,53.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-09-01,False,75.0,,0.0,,98.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-10-01,False,0.0,,36.666666666666664,,85.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-11-01,False,0.0,,20.0,,64.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2017-12-01,False,37.5,,20.0,,36.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-01-01,False,68.75,,0.0,,43.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-02-01,False,0.0,,100.0,,42.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-03-01,False,0.0,,20.0,,29.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-04-01,False,0.0,,0.0,,48.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-05-01,False,37.5,,20.0,,39.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-06-01,False,37.5,,0.0,,57.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-07-01,False,0.0,,0.0,,74.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-08-01,False,37.5,,0.0,,24.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-09-01,False,0.0,,20.0,,72.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-10-01,False,0.0,,0.0,,61.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-11-01,False,37.5,,60.0,,74.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2018-12-01,False,81.25,,0.0,,65.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-01-01,False,37.5,,20.0,,59.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-02-01,False,0.0,,20.0,,62.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-03-01,False,37.5,,0.0,,77.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-04-01,False,0.0,,0.0,,31.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-05-01,False,0.0,,20.0,,57.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-06-01,False,0.0,,0.0,,96.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-07-01,False,0.0,,0.0,,78.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-08-01,False,0.0,,20.0,,81.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-09-01,False,0.0,,16.666666666666668,,48.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-10-01,False,0.0,,0.0,,27.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-11-01,False,0.0,,20.0,,99.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2019-12-01,False,0.0,,20.0,,70.0,16.0,0.0,30.0,0.0,100.0
Bozeman,2020-01-01,False,0.0,,0.0,,47.0,16.0,0.0,30.0,0.0,100.0
Missoula,2014-01-01,False,0.0,,0.0,0.0,35.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-02-01,False,21.428571428571427,,0.0,0.0,51.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-03-01,False,0.0,,0.0,54.54545454545455,23.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-04-01,False,0.0,,65.51724137931035,0.0,32.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-05-01,False,0.0,,24.137931034482758,0.0,66.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-06-01,False,0.0,,0.0,0.0,67.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-07-01,False,0.0,,0.0,0.0,56.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-08-01,False,0.0,,0.0,0.0,21.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-09-01,False,0.0,,24.137931034482758,0.0,40.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-10-01,False,0.0,,0.0,0.0,38.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-11-01,False,0.0,,0.0,0.0,50.0,28.0,0.0,29.0,11.0,100.0
Missoula,2014-12-01,False,0.0,,0.0,0.0,49.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-01-01,False,21.428571428571427,,0.0,0.0,61.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-02-01,False,0.0,,0.0,0.0,19.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-03-01,False,0.0,,0.0,0.0,63.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-04-01,False,0.0,,20.689655172413794,0.0,46.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-05-01,False,21.428571428571427,,0.0,0.0,80.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-06-01,False,0.0,,20.689655172413794,54.54545454545455,50.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-07-01,False,42.857142857142854,,20.689655172413794,54.54545454545455,43.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-08-01,False,0.0,,0.0,0.0,30.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-09-01,False,0.0,,0.0,0.0,18.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-10-01,False,100.0,,96.55172413793103,0.0,28.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-11-01,False,0.0,,37.93103448275862,0.0,83.0,28.0,0.0,29.0,11.0,100.0
Missoula,2015-12-01,False,17.857142857142858,,75.86206896551724,45.45454545454545,60.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-01-01,False,17.857142857142858,,72.41379310344827,100.0,21.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-02-01,False,0.0,,0.0,0.0,44.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-03-01,False,0.0,,17.24137931034483,0.0,31.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-04-01,False,21.428571428571427,,0.0,0.0,63.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-05-01,False,0.0,,75.86206896551724,0.0,49.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-06-01,False,0.0,,62.06896551724138,54.54545454545455,52.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-07-01,False,0.0,,20.689655172413794,54.54545454545455,62.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-08-01,False,0.0,,0.0,0.0,50.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-09-01,False,0.0,,55.172413793103445,0.0,49.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-10-01,False,0.0,,17.24137931034483,0.0,26.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-11-01,False,0.0,,37.93103448275862,0.0,48.0,28.0,0.0,29.0,11.0,100.0
Missoula,2016-12-01,False,35.714285714285715,,17.24137931034483,0.0,50.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-01-01,False,0.0,,17.24137931034483,90.9090909090909,44.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-02-01,False,17.857142857142858,,0.0,45.45454545454545,31.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-03-01,False,17.857142857142858,,0.0,0.0,33.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-04-01,False,53.57142857142857,,17.24137931034483,0.0,69.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-05-01,False,0.0,,17.24137931034483,0.0,36.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-06-01,False,0.0,,0.0,0.0,48.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-07-01,False,0.0,,0.0,0.0,26.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-08-01,False,17.857142857142858,,0.0,0.0,51.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-09-01,False,0.0,,0.0,0.0,48.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-10-01,False,0.0,,0.0,45.45454545454545,29.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-11-01,False,0.0,,34.48275862068966,0.0,52.0,28.0,0.0,29.0,11.0,100.0
Missoula,2017-12-01,False,0.0,,34.48275862068966,0.0,29.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-01-01,False,0.0,,0.0,0.0,41.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-02-01,False,0.0,,100.0,45.45454545454545,68.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-03-01,False,0.0,,48.275862068965516,0.0,32.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-04-01,False,35.714285714285715,,48.275862068965516,0.0,71.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-05-01,False,17.857142857142858,,0.0,0.0,56.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-06-01,False,0.0,,0.0,0.0,42.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-07-01,False,14.285714285714286,,13.793103448275861,0.0,67.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-08-01,False,14.285714285714286,,0.0,0.0,66.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-09-01,False,0.0,,17.24137931034483,0.0,66.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-10-01,False,17.857142857142858,,17.24137931034483,0.0,43.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-11-01,False,0.0,,48.275862068965516,45.45454545454545,63.0,28.0,0.0,29.0,11.0,100.0
Missoula,2018-12-01,False,0.0,,0.0,0.0,19.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-01-01,False,0.0,,48.275862068965516,45.45454545454545,65.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-02-01,False,0.0,,17.24137931034483,0.0,74.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-03-01,False,17.857142857142858,,0.0,0.0,47.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-04-01,False,0.0,,0.0,0.0,48.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-05-01,False,0.0,,0.0,0.0,56.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-06-01,False,32.142857142857146,,0.0,45.45454545454545,42.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-07-01,False,0.0,,13.793103448275861,0.0,70.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-08-01,False,32.142857142857146,,13.793103448275861,0.0,60.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-09-01,False,32.142857142857146,,31.03448275862069,0.0,43.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-10-01,False,14.285714285714286,,13.793103448275861,0.0,48.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-11-01,False,0.0,,31.03448275862069,0.0,100.0,28.0,0.0,29.0,11.0,100.0
Missoula,2019-12-01,False,14.285714285714286,,0.0,0.0,44.0,28.0,0.0,29.0,11.0,100.0
Missoula,2020-01-01,False,0.0,,0.0,0.0,33.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-01-01,False,0.0,,0.0,0.0,35.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-02-01,False,21.428571428571427,,0.0,0.0,51.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-03-01,False,0.0,,0.0,54.54545454545455,23.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-04-01,False,0.0,,65.51724137931035,0.0,32.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-05-01,False,0.0,,24.137931034482758,0.0,66.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-06-01,False,0.0,,0.0,0.0,67.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-07-01,False,0.0,,0.0,0.0,56.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-08-01,False,0.0,,0.0,0.0,21.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-09-01,False,0.0,,24.137931034482758,0.0,40.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-10-01,False,0.0,,0.0,0.0,38.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-11-01,False,0.0,,0.0,0.0,50.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2014-12-01,False,0.0,,0.0,0.0,49.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-01-01,False,21.428571428571427,,0.0,0.0,61.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-02-01,False,0.0,,0.0,0.0,19.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-03-01,False,0.0,,0.0,0.0,63.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-04-01,False,0.0,,20.689655172413794,0.0,46.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-05-01,False,21.428571428571427,,0.0,0.0,80.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-06-01,False,0.0,,20.689655172413794,54.54545454545455,50.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-07-01,False,42.857142857142854,,20.689655172413794,54.54545454545455,43.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-08-01,False,0.0,,0.0,0.0,30.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-09-01,False,0.0,,0.0,0.0,18.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-10-01,False,100.0,,96.55172413793103,0.0,28.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-11-01,False,0.0,,37.93103448275862,0.0,83.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2015-12-01,False,17.857142857142858,,75.86206896551724,45.45454545454545,60.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-01-01,False,17.857142857142858,,72.41379310344827,100.0,21.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-02-01,False,0.0,,0.0,0.0,44.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-03-01,False,0.0,,17.24137931034483,0.0,31.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-04-01,False,21.428571428571427,,0.0,0.0,63.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-05-01,False,0.0,,75.86206896551724,0.0,49.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-06-01,False,0.0,,62.06896551724138,54.54545454545455,52.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-07-01,False,0.0,,20.689655172413794,54.54545454545455,62.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-08-01,False,0.0,,0.0,0.0,50.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-09-01,False,0.0,,55.172413793103445,0.0,49.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-10-01,False,0.0,,17.24137931034483,0.0,26.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-11-01,False,0.0,,37.93103448275862,0.0,48.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2016-12-01,False,35.714285714285715,,17.24137931034483,0.0,50.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-01-01,False,0.0,,17.24137931034483,90.9090909090909,44.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-02-01,False,17.857142857142858,,0.0,45.45454545454545,31.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-03-01,False,17.857142857142858,,0.0,0.0,33.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-04-01,False,53.57142857142857,,17.24137931034483,0.0,69.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-05-01,False,0.0,,17.24137931034483,0.0,36.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-06-01,False,0.0,,0.0,0.0,48.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-07-01,False,0.0,,0.0,0.0,26.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-08-01,False,17.857142857142858,,0.0,0.0,51.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-09-01,False,0.0,,0.0,0.0,48.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-10-01,False,0.0,,0.0,45.45454545454545,29.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-11-01,False,0.0,,34.48275862068966,0.0,52.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2017-12-01,False,0.0,,34.48275862068966,0.0,29.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-01-01,False,0.0,,0.0,0.0,41.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-02-01,False,0.0,,100.0,45.45454545454545,68.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-03-01,False,0.0,,48.275862068965516,0.0,32.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-04-01,False,35.714285714285715,,48.275862068965516,0.0,71.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-05-01,False,17.857142857142858,,0.0,0.0,56.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-06-01,False,0.0,,0.0,0.0,42.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-07-01,False,14.285714285714286,,13.793103448275861,0.0,67.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-08-01,False,14.285714285714286,,0.0,0.0,66.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-09-01,False,0.0,,17.24137931034483,0.0,66.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-10-01,False,17.857142857142858,,17.24137931034483,0.0,43.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-11-01,False,0.0,,48.275862068965516,45.45454545454545,63.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2018-12-01,False,0.0,,0.0,0.0,19.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-01-01,False,0.0,,48.275862068965516,45.45454545454545,65.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-02-01,False,0.0,,17.24137931034483,0.0,74.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-03-01,False,17.857142857142858,,0.0,0.0,47.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-04-01,False,0.0,,0.0,0.0,48.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-05-01,False,0.0,,0.0,0.0,56.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-06-01,False,32.142857142857146,,0.0,45.45454545454545,42.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-07-01,False,0.0,,13.793103448275861,0.0,70.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-08-01,False,32.142857142857146,,13.793103448275861,0.0,60.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-09-01,False,32.142857142857146,,31.03448275862069,0.0,43.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-10-01,False,14.285714285714286,,13.793103448275861,0.0,48.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-11-01,False,0.0,,31.03448275862069,0.0,100.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2019-12-01,False,14.285714285714286,,0.0,0.0,44.0,28.0,0.0,29.0,11.0,100.0
Kalispell,2020-01-01,False,0.0,,0.0,0.0,33.0,28.0,0.0,29.0,11.0,100.0
Rockford,2014-01-01,False,44.44444444444444,,23.529411764705884,0.0,43.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-02-01,False,0.0,,23.529411764705884,0.0,43.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-03-01,False,44.44444444444444,,0.0,0.0,29.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-04-01,False,0.0,,0.0,0.0,42.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-05-01,False,0.0,,47.05882352941177,0.0,52.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-06-01,False,0.0,,0.0,0.0,33.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-07-01,False,0.0,,0.0,71.42857142857143,27.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-08-01,False,100.0,,0.0,0.0,22.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-09-01,False,44.44444444444444,,52.94117647058823,0.0,52.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-10-01,False,44.44444444444444,,0.0,0.0,34.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-11-01,False,0.0,,23.529411764705884,0.0,43.0,9.0,0.0,17.0,7.0,100.0
Rockford,2014-12-01,False,0.0,,23.529411764705884,0.0,43.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-01-01,False,0.0,,0.0,0.0,42.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-02-01,False,0.0,,29.41176470588235,0.0,28.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-03-01,False,0.0,,0.0,0.0,22.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-04-01,False,0.0,,82.3529411764706,0.0,51.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-05-01,False,44.44444444444444,,0.0,0.0,93.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-06-01,False,55.55555555555556,,29.41176470588235,0.0,41.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-07-01,False,0.0,,23.529411764705884,0.0,22.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-08-01,False,88.88888888888889,,23.529411764705884,0.0,26.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-09-01,False,0.0,,0.0,0.0,48.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-10-01,False,44.44444444444444,,47.05882352941177,57.142857142857146,38.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-11-01,False,0.0,,0.0,100.0,100.0,9.0,0.0,17.0,7.0,100.0
Rockford,2015-12-01,False,0.0,,0.0,42.857142857142854,35.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-01-01,False,22.22222222222222,,70.58823529411765,0.0,57.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-02-01,False,0.0,,0.0,28.571428571428573,25.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-03-01,False,55.55555555555556,,52.94117647058823,28.571428571428573,34.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-04-01,False,55.55555555555556,,29.41176470588235,0.0,43.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-05-01,False,0.0,,29.41176470588235,0.0,38.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-06-01,False,0.0,,76.47058823529412,0.0,37.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-07-01,False,0.0,,0.0,0.0,57.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-08-01,False,0.0,,17.647058823529413,0.0,47.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-09-01,False,33.333333333333336,,17.647058823529413,0.0,45.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-10-01,False,0.0,,0.0,0.0,39.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-11-01,False,0.0,,70.58823529411765,28.571428571428573,68.0,9.0,0.0,17.0,7.0,100.0
Rockford,2016-12-01,False,55.55555555555556,,0.0,0.0,59.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-01-01,False,22.22222222222222,,11.764705882352942,0.0,59.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-02-01,False,55.55555555555556,,29.41176470588235,0.0,38.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-03-01,False,0.0,,0.0,28.571428571428573,31.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-04-01,False,44.44444444444444,,0.0,0.0,52.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-05-01,False,0.0,,23.529411764705884,28.571428571428573,31.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-06-01,False,0.0,,0.0,0.0,40.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-07-01,False,22.22222222222222,,11.764705882352942,0.0,47.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-08-01,False,22.22222222222222,,0.0,0.0,58.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-09-01,False,55.55555555555556,,0.0,0.0,72.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-10-01,False,44.44444444444444,,64.70588235294117,0.0,62.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-11-01,False,22.22222222222222,,11.764705882352942,0.0,57.0,9.0,0.0,17.0,7.0,100.0
Rockford,2017-12-01,False,44.44444444444444,,11.764705882352942,0.0,63.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-01-01,False,44.44444444444444,,11.764705882352942,0.0,53.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-02-01,False,0.0,,100.0,28.571428571428573,34.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-03-01,False,0.0,,58.8235294117647,57.142857142857146,47.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-04-01,False,44.44444444444444,,35.294117647058826,28.571428571428573,67.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-05-01,False,44.44444444444444,,11.764705882352942,28.571428571428573,44.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-06-01,False,66.66666666666667,,0.0,0.0,43.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-07-01,False,0.0,,23.529411764705884,28.571428571428573,43.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-08-01,False,22.22222222222222,,23.529411764705884,0.0,61.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-09-01,False,22.22222222222222,,0.0,0.0,52.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-10-01,False,66.66666666666667,,23.529411764705884,0.0,61.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-11-01,False,0.0,,11.764705882352942,28.571428571428573,45.0,9.0,0.0,17.0,7.0,100.0
Rockford,2018-12-01,False,22.22222222222222,,0.0,28.571428571428573,53.0,9.0,0.0,17.0,7.0,100.0
Rockford,2019-01-01,False,0.0,,11.764705882352942,28.571428571428573,43.0,9.0,0.0,17.0,7.0,100.0
Rockford,2019-02-01,False,22.22222222222222,,0.0,28.571428571428573,59.0,9.0,0.0,17.0,7.0,100.0
Rockford,2019-03-01,False,0.0,,35.294117647058826,28.571428571428573,41.0,9.0,0.0,17.0,7.0,100.0
