Metro,datetime,isPartial,home for rent,house for rent,townhome for rent,townhouse for rent,starbucks,rel_pop_home for rent,rel_pop_house for rent,rel_pop_townhome for rent,rel_pop_townhouse for rent,rel_pop_starbucks
Milwaukee-Waukesha-West Allis,2018-01-01,False,25.0,90.9090909090909,,0.0,59.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-02-01,False,50.0,63.63636363636363,,100.0,61.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-03-01,False,25.0,54.54545454545455,,0.0,65.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-04-01,False,75.0,54.54545454545455,,0.0,72.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-05-01,False,50.0,54.54545454545455,,0.0,68.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-06-01,False,50.0,63.63636363636363,,0.0,65.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-07-01,False,75.0,72.72727272727273,,100.0,62.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-08-01,False,50.0,36.36363636363637,,0.0,62.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-09-01,False,25.0,63.63636363636363,,0.0,64.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-10-01,False,50.0,45.45454545454545,,100.0,67.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-11-01,False,50.0,36.36363636363637,,0.0,77.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2018-12-01,False,0.0,45.45454545454545,,100.0,84.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-01-01,False,25.0,36.36363636363637,,100.0,61.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-02-01,False,25.0,63.63636363636363,,0.0,54.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-03-01,False,100.0,81.81818181818181,,0.0,60.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-04-01,False,50.0,100.0,,100.0,72.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-05-01,False,0.0,54.54545454545455,,100.0,82.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-06-01,False,50.0,54.54545454545455,,100.0,76.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-07-01,False,50.0,45.45454545454545,,0.0,76.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-08-01,False,0.0,63.63636363636363,,0.0,79.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-09-01,False,50.0,63.63636363636363,,100.0,82.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-10-01,False,50.0,45.45454545454545,,0.0,71.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-11-01,False,25.0,45.45454545454545,,0.0,100.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2019-12-01,False,50.0,45.45454545454545,,0.0,98.0,4.0,11.0,0.0,1.0,100.0
Milwaukee-Waukesha-West Allis,2020-01-01,False,25.0,45.45454545454545,,0.0,74.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-01-01,False,25.0,36.36363636363637,,0.0,42.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-02-01,False,50.0,63.63636363636363,,0.0,35.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-03-01,False,25.0,27.272727272727273,,0.0,39.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-04-01,False,25.0,54.54545454545455,,0.0,41.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-05-01,False,25.0,27.272727272727273,,0.0,48.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-06-01,False,50.0,27.272727272727273,,100.0,43.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-07-01,False,25.0,54.54545454545455,,0.0,47.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-08-01,False,25.0,36.36363636363637,,100.0,36.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-09-01,False,25.0,45.45454545454545,,100.0,41.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-10-01,False,0.0,9.090909090909092,,0.0,47.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-11-01,False,50.0,27.272727272727273,,0.0,61.0,4.0,11.0,0.0,1.0,100.0
Racine,2014-12-01,False,25.0,27.272727272727273,,0.0,61.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-01-01,False,25.0,36.36363636363637,,0.0,56.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-02-01,False,75.0,54.54545454545455,,100.0,42.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-03-01,False,50.0,36.36363636363637,,100.0,49.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-04-01,False,75.0,54.54545454545455,,100.0,39.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-05-01,False,75.0,45.45454545454545,,0.0,60.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-06-01,False,50.0,72.72727272727273,,0.0,57.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-07-01,False,50.0,90.9090909090909,,0.0,54.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-08-01,False,50.0,54.54545454545455,,100.0,46.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-09-01,False,25.0,36.36363636363637,,100.0,43.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-10-01,False,100.0,63.63636363636363,,0.0,54.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-11-01,False,25.0,36.36363636363637,,0.0,82.0,4.0,11.0,0.0,1.0,100.0
Racine,2015-12-01,False,25.0,36.36363636363637,,0.0,65.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-01-01,False,25.0,45.45454545454545,,0.0,50.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-02-01,False,75.0,45.45454545454545,,0.0,48.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-03-01,False,25.0,63.63636363636363,,0.0,44.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-04-01,False,50.0,54.54545454545455,,0.0,53.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-05-01,False,75.0,72.72727272727273,,100.0,63.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-06-01,False,50.0,54.54545454545455,,0.0,51.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-07-01,False,75.0,63.63636363636363,,0.0,59.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-08-01,False,75.0,81.81818181818181,,0.0,52.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-09-01,False,25.0,81.81818181818181,,0.0,58.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-10-01,False,25.0,36.36363636363637,,0.0,53.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-11-01,False,50.0,45.45454545454545,,0.0,61.0,4.0,11.0,0.0,1.0,100.0
Racine,2016-12-01,False,25.0,45.45454545454545,,0.0,62.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-01-01,False,50.0,45.45454545454545,,100.0,58.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-02-01,False,25.0,54.54545454545455,,100.0,51.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-03-01,False,75.0,54.54545454545455,,0.0,52.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-04-01,False,50.0,72.72727272727273,,100.0,77.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-05-01,False,25.0,72.72727272727273,,0.0,71.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-06-01,False,50.0,81.81818181818181,,0.0,62.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-07-01,False,75.0,54.54545454545455,,0.0,56.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-08-01,False,75.0,63.63636363636363,,0.0,66.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-09-01,False,25.0,54.54545454545455,,0.0,55.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-10-01,False,25.0,45.45454545454545,,0.0,54.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-11-01,False,25.0,36.36363636363637,,100.0,70.0,4.0,11.0,0.0,1.0,100.0
Racine,2017-12-01,False,50.0,36.36363636363637,,0.0,72.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-01-01,False,25.0,90.9090909090909,,0.0,59.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-02-01,False,50.0,63.63636363636363,,100.0,61.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-03-01,False,25.0,54.54545454545455,,0.0,65.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-04-01,False,75.0,54.54545454545455,,0.0,72.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-05-01,False,50.0,54.54545454545455,,0.0,68.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-06-01,False,50.0,63.63636363636363,,0.0,65.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-07-01,False,75.0,72.72727272727273,,100.0,62.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-08-01,False,50.0,36.36363636363637,,0.0,62.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-09-01,False,25.0,63.63636363636363,,0.0,64.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-10-01,False,50.0,45.45454545454545,,100.0,67.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-11-01,False,50.0,36.36363636363637,,0.0,77.0,4.0,11.0,0.0,1.0,100.0
Racine,2018-12-01,False,0.0,45.45454545454545,,100.0,84.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-01-01,False,25.0,36.36363636363637,,100.0,61.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-02-01,False,25.0,63.63636363636363,,0.0,54.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-03-01,False,100.0,81.81818181818181,,0.0,60.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-04-01,False,50.0,100.0,,100.0,72.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-05-01,False,0.0,54.54545454545455,,100.0,82.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-06-01,False,50.0,54.54545454545455,,100.0,76.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-07-01,False,50.0,45.45454545454545,,0.0,76.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-08-01,False,0.0,63.63636363636363,,0.0,79.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-09-01,False,50.0,63.63636363636363,,100.0,82.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-10-01,False,50.0,45.45454545454545,,0.0,71.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-11-01,False,25.0,45.45454545454545,,0.0,100.0,4.0,11.0,0.0,1.0,100.0
Racine,2019-12-01,False,50.0,45.45454545454545,,0.0,98.0,4.0,11.0,0.0,1.0,100.0
Racine,2020-01-01,False,25.0,45.45454545454545,,0.0,74.0,4.0,11.0,0.0,1.0,100.0
Madison,2014-01-01,False,71.42857142857143,33.333333333333336,,,41.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-02-01,False,71.42857142857143,33.333333333333336,,,59.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-03-01,False,57.142857142857146,53.333333333333336,,,43.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-04-01,False,42.857142857142854,53.333333333333336,,,55.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-05-01,False,28.571428571428573,46.666666666666664,,,64.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-06-01,False,57.142857142857146,73.33333333333333,,,61.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-07-01,False,100.0,53.333333333333336,,,65.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-08-01,False,28.571428571428573,33.333333333333336,,,51.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-09-01,False,28.571428571428573,53.333333333333336,,,56.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-10-01,False,14.285714285714286,53.333333333333336,,,59.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-11-01,False,42.857142857142854,26.666666666666668,,,87.0,7.0,15.0,0.0,0.0,100.0
Madison,2014-12-01,False,42.857142857142854,73.33333333333333,,,76.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-01-01,False,28.571428571428573,33.333333333333336,,,61.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-02-01,False,71.42857142857143,73.33333333333333,,,44.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-03-01,False,42.857142857142854,66.66666666666667,,,54.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-04-01,False,14.285714285714286,40.0,,,65.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-05-01,False,57.142857142857146,60.0,,,82.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-06-01,False,28.571428571428573,66.66666666666667,,,61.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-07-01,False,42.857142857142854,66.66666666666667,,,56.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-08-01,False,28.571428571428573,40.0,,,52.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-09-01,False,57.142857142857146,26.666666666666668,,,65.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-10-01,False,42.857142857142854,33.333333333333336,,,45.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-11-01,False,14.285714285714286,60.0,,,81.0,7.0,15.0,0.0,0.0,100.0
Madison,2015-12-01,False,71.42857142857143,46.666666666666664,,,82.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-01-01,False,28.571428571428573,20.0,,,78.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-02-01,False,14.285714285714286,33.333333333333336,,,50.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-03-01,False,42.857142857142854,53.333333333333336,,,60.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-04-01,False,28.571428571428573,73.33333333333333,,,57.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-05-01,False,71.42857142857143,53.333333333333336,,,53.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-06-01,False,14.285714285714286,6.666666666666667,,,61.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-07-01,False,28.571428571428573,66.66666666666667,,,92.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-08-01,False,0.0,26.666666666666668,,,73.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-09-01,False,28.571428571428573,13.333333333333334,,,78.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-10-01,False,42.857142857142854,26.666666666666668,,,62.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-11-01,False,14.285714285714286,20.0,,,80.0,7.0,15.0,0.0,0.0,100.0
Madison,2016-12-01,False,0.0,26.666666666666668,,,76.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-01-01,False,14.285714285714286,40.0,,,75.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-02-01,False,28.571428571428573,46.666666666666664,,,51.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-03-01,False,28.571428571428573,0.0,,,60.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-04-01,False,57.142857142857146,86.66666666666667,,,83.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-05-01,False,0.0,26.666666666666668,,,70.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-06-01,False,14.285714285714286,33.333333333333336,,,78.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-07-01,False,14.285714285714286,86.66666666666667,,,65.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-08-01,False,42.857142857142854,73.33333333333333,,,100.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-09-01,False,14.285714285714286,53.333333333333336,,,88.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-10-01,False,28.571428571428573,26.666666666666668,,,78.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-11-01,False,0.0,20.0,,,81.0,7.0,15.0,0.0,0.0,100.0
Madison,2017-12-01,False,57.142857142857146,33.333333333333336,,,79.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-01-01,False,14.285714285714286,40.0,,,64.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-02-01,False,28.571428571428573,33.333333333333336,,,52.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-03-01,False,0.0,0.0,,,68.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-04-01,False,42.857142857142854,60.0,,,68.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-05-01,False,57.142857142857146,46.666666666666664,,,83.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-06-01,False,14.285714285714286,26.666666666666668,,,58.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-07-01,False,14.285714285714286,80.0,,,77.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-08-01,False,14.285714285714286,6.666666666666667,,,71.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-09-01,False,28.571428571428573,6.666666666666667,,,81.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-10-01,False,14.285714285714286,40.0,,,73.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-11-01,False,14.285714285714286,60.0,,,76.0,7.0,15.0,0.0,0.0,100.0
Madison,2018-12-01,False,14.285714285714286,40.0,,,83.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-01-01,False,28.571428571428573,33.333333333333336,,,70.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-02-01,False,28.571428571428573,73.33333333333333,,,79.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-03-01,False,14.285714285714286,26.666666666666668,,,61.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-04-01,False,28.571428571428573,53.333333333333336,,,56.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-05-01,False,57.142857142857146,100.0,,,76.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-06-01,False,85.71428571428571,86.66666666666667,,,84.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-07-01,False,28.571428571428573,73.33333333333333,,,93.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-08-01,False,14.285714285714286,46.666666666666664,,,75.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-09-01,False,57.142857142857146,33.333333333333336,,,68.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-10-01,False,28.571428571428573,33.333333333333336,,,63.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-11-01,False,28.571428571428573,40.0,,,100.0,7.0,15.0,0.0,0.0,100.0
Madison,2019-12-01,False,14.285714285714286,33.333333333333336,,,92.0,7.0,15.0,0.0,0.0,100.0
Madison,2020-01-01,False,28.571428571428573,46.666666666666664,,,63.0,7.0,15.0,0.0,0.0,100.0
Manitowoc,2014-01-01,False,0.0,57.142857142857146,,,53.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-02-01,False,25.0,14.285714285714286,,,33.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-03-01,False,37.5,57.142857142857146,,,37.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-04-01,False,37.5,14.285714285714286,,,45.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-05-01,False,25.0,28.571428571428573,,,43.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-06-01,False,50.0,42.857142857142854,,,42.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-07-01,False,0.0,78.57142857142857,,,39.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-08-01,False,25.0,28.571428571428573,,,46.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-09-01,False,25.0,57.142857142857146,,,55.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-10-01,False,25.0,28.571428571428573,,,48.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-11-01,False,0.0,28.571428571428573,,,41.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2014-12-01,False,25.0,14.285714285714286,,,69.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-01-01,False,25.0,14.285714285714286,,,42.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-02-01,False,0.0,100.0,,,50.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-03-01,False,25.0,14.285714285714286,,,51.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-04-01,False,0.0,42.857142857142854,,,46.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-05-01,False,100.0,57.142857142857146,,,56.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-06-01,False,50.0,42.857142857142854,,,50.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-07-01,False,25.0,42.857142857142854,,,67.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-08-01,False,50.0,64.28571428571429,,,53.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-09-01,False,25.0,50.0,,,43.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-10-01,False,62.5,78.57142857142857,,,45.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-11-01,False,25.0,14.285714285714286,,,80.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2015-12-01,False,25.0,21.428571428571427,,,59.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-01-01,False,12.5,7.142857142857143,,,45.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-02-01,False,87.5,28.571428571428573,,,36.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-03-01,False,0.0,64.28571428571429,,,47.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-04-01,False,37.5,50.0,,,44.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-05-01,False,37.5,35.714285714285715,,,60.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-06-01,False,12.5,64.28571428571429,,,52.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-07-01,False,12.5,42.857142857142854,,,48.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-08-01,False,50.0,42.857142857142854,,,47.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-09-01,False,12.5,85.71428571428571,,,62.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-10-01,False,12.5,35.714285714285715,,,44.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-11-01,False,0.0,21.428571428571427,,,89.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2016-12-01,False,0.0,7.142857142857143,,,74.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-01-01,False,12.5,7.142857142857143,,,66.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-02-01,False,25.0,42.857142857142854,,,64.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-03-01,False,0.0,71.42857142857143,,,53.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-04-01,False,87.5,57.142857142857146,,,81.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-05-01,False,12.5,35.714285714285715,,,79.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-06-01,False,50.0,35.714285714285715,,,46.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-07-01,False,0.0,57.142857142857146,,,47.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-08-01,False,0.0,57.142857142857146,,,70.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-09-01,False,0.0,14.285714285714286,,,49.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-10-01,False,12.5,35.714285714285715,,,47.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-11-01,False,12.5,57.142857142857146,,,69.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2017-12-01,False,0.0,14.285714285714286,,,100.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-01-01,False,37.5,57.142857142857146,,,59.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-02-01,False,25.0,35.714285714285715,,,57.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-03-01,False,0.0,35.714285714285715,,,60.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-04-01,False,37.5,78.57142857142857,,,72.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-05-01,False,25.0,35.714285714285715,,,62.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-06-01,False,50.0,42.857142857142854,,,44.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-07-01,False,25.0,42.857142857142854,,,58.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-08-01,False,25.0,14.285714285714286,,,63.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-09-01,False,25.0,42.857142857142854,,,50.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-10-01,False,12.5,35.714285714285715,,,67.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-11-01,False,12.5,71.42857142857143,,,98.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2018-12-01,False,25.0,28.571428571428573,,,84.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-01-01,False,25.0,64.28571428571429,,,56.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-02-01,False,25.0,71.42857142857143,,,63.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-03-01,False,62.5,71.42857142857143,,,71.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-04-01,False,12.5,21.428571428571427,,,74.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-05-01,False,25.0,64.28571428571429,,,78.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-06-01,False,37.5,50.0,,,72.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-07-01,False,25.0,21.428571428571427,,,85.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-08-01,False,0.0,71.42857142857143,,,77.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-09-01,False,50.0,28.571428571428573,,,70.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-10-01,False,12.5,78.57142857142857,,,72.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-11-01,False,12.5,35.714285714285715,,,93.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2019-12-01,False,0.0,21.428571428571427,,,79.0,8.0,14.0,0.0,0.0,100.0
Manitowoc,2020-01-01,False,37.5,57.142857142857146,,,81.0,8.0,14.0,0.0,0.0,100.0
La Crosse-Onalaska,2014-01-01,False,83.33333333333333,23.333333333333332,,,28.0,12.0,30.0,0.0,0.0,100.0
La Crosse-Onalaska,2014-02-01,False,0.0,33.333333333333336,,,23.0,12.0,30.0,0.0,0.0,100.0
La Crosse-Onalaska,2014-03-01,False,16.666666666666668,56.666666666666664,,,30.0,12.0,30.0,0.0,0.0,100.0
La Crosse-Onalaska,2014-04-01,False,50.0,26.666666666666668,,,45.0,12.0,30.0,0.0,0.0,100.0
La Crosse-Onalaska,2014-05-01,False,100.0,6.666666666666667,,,54.0,12.0,30.0,0.0,0.0,100.0
La Crosse-Onalaska,2014-06-01,False,100.0,40.0,,,52.0,12.0,30.0,0.0,0.0,100.0
La Crosse-Onalaska,2014-07-01,False,50.0,30.0,,,50.0,12.0,30.0,0.0,0.0,100.0
