RMSE_train,RMSE_test,RMSE_pure,forecast
16.988744998106302,66.3119626281854,69.13694042487484,"[2835.3    2841.988  2851.025  2864.054  2873.6907 2873.6533 2874.093
 2884.4146 2886.3591 2873.9731 2867.0183 2865.8757]"
10.577324972390397,25.289368839627908,33.43659320783887,"[1442.0059 1438.677  1433.8807 1428.5798 1424.5361 1422.1034 1420.068
 1418.1145 1416.835  1415.4307 1414.9292 1414.9717]"
6.545616853448628,72.3628728645888,92.20762551747818,"[1105.8489  1107.1348  1097.2836  1082.8223  1069.57    1060.0012
 1052.181   1042.4568  1028.798   1013.61176 1003.0627   996.4382 ]"
6.784945239467187,208.2791778206492,291.76864785013674,"[1173.6176  1148.7152  1102.2423  1039.312    973.42566  923.0751
  888.38336  862.03046  842.9676   851.77893  808.54126  784.3227 ]"
6.7375210522001625,80.94536921321604,104.003327789668,"[1312.8665 1333.3096 1350.973  1363.5637 1373.5032 1376.0284 1369.7728
 1346.8928 1308.0854 1250.2191 1191.51   1134.4187]"
8.508981269874992,77.73720631279608,126.17891700552283,"[1116.7092  1089.2231  1075.3169  1068.2086  1060.3767  1053.6644
 1045.2799  1034.611   1023.2526  1011.09686  997.65924  983.9709 ]"
12.140435604995572,28.57003614711274,59.59916721981614,"[1408.248  1416.4695 1424.8785 1433.6027 1442.5121 1450.0779 1457.4446
 1464.7759 1471.1509 1477.5369 1483.4196 1489.5364]"
10.543571748042863,53.36966448158141,129.41216389391477,"[1792.3154 1790.2157 1789.484  1790.5775 1795.7646 1804.5085 1820.2971
 1832.6047 1828.5505 1807.3762 1775.8044 1745.3298]"
7.711821405422939,6.878642230482061,14.594994572623454,"[1207.5284 1199.5999 1192.3589 1186.3027 1181.7218 1178.3385 1176.018
 1175.357  1177.2775 1182.2806 1189.9121 1199.0383]"
4.345009504728193,8.24072663706951,12.553053404535744,"[1198.2393 1200.6157 1203.7009 1206.8594 1209.3843 1210.2839 1209.4363
 1207.5548 1205.4169 1203.7184 1202.9032 1202.857 ]"
4.838113327682187,59.458553085162826,72.22838173464187,"[1200.3649 1161.8663 1144.5227 1127.5519 1116.6537 1106.5482 1102.8646
 1102.0625 1104.9064 1109.2262 1113.1798 1115.8203]"
4.2837796919786655,43.41185380000608,71.39532736443384,"[1285.2981 1272.5548 1254.5923 1234.2552 1215.3715 1201.4749 1191.2905
 1183.6909 1177.8483 1171.8699 1167.8225 1165.9155]"
3.792182194989829,24.23624677904787,26.892624145997758,"[1216.8947 1226.1329 1234.555  1242.315  1248.8231 1249.957  1248.2803
 1243.7266 1235.831  1224.9105 1213.3832 1203.2247]"
6.007745110092374,49.28338720177563,45.24033463329976,"[1212.3145 1199.119  1184.3538 1179.533  1177.9515 1179.4426 1182.3949
 1185.45   1188.6489 1192.3666 1195.8209 1198.4955]"
4.294361277960743,94.17860914718716,117.53254037947944,"[1045.5911  1007.39655  984.3835   964.2533   975.1261   989.9812
  995.38043 1000.75183 1008.5716  1014.76636 1025.7366  1050.7812 ]"
7.979270691414391,68.62848023196983,124.80698815041455,"[1260.279  1277.4296 1300.2231 1327.4482 1350.1987 1366.5105 1377.6455
 1385.0629 1390.7572 1394.8772 1397.3959 1399.6152]"
5.211822692494836,26.846697131701745,70.83967002374922,"[1266.7521 1260.079  1253.0222 1244.1362 1232.2301 1228.3418 1223.2628
 1217.2103 1210.4403 1203.1425 1200.5681 1197.2012]"
7.046033604350283,29.85416449145609,33.04351593754946,"[1569.0292 1576.9727 1583.0376 1587.5233 1590.4696 1592.3074 1593.3594
 1594.0421 1594.5438 1594.9403 1595.2737 1595.5411]"
7.574554595230471,82.10332383057005,123.0708629812248,"[1234.09   1215.367  1196.1536 1176.2129 1153.7782 1127.8231 1101.8247
 1086.5925 1091.1407 1114.5854 1143.8492 1173.4856]"
8.781369677327222,16.836753840302723,48.88791689529929,"[1268.6398 1256.4552 1238.8281 1236.7999 1236.8995 1237.6427 1238.768
 1239.6486 1240.2993 1240.7644 1241.0022 1241.6494]"
5.612824242261687,133.91165434226036,127.11783767871007,"[1243.243  1214.4275 1161.8698 1126.876  1121.3561 1120.0721 1121.0165
 1123.3593 1127.023  1131.9055 1137.786  1143.2794]"
5.361402969472509,34.9794209915804,80.61722453494616,"[1207.7885 1209.716  1211.3761 1206.3436 1199.7019 1188.8989 1175.043
 1159.2472 1143.6936 1129.7367 1123.8348 1120.8326]"
4.0792927391915415,36.47834444106526,43.01528133945712,"[1262.5057 1260.1931 1258.549  1256.8431 1255.2075 1253.3029 1251.9326
 1251.698  1251.4497 1251.0898 1250.969  1250.366 ]"
6.17194731117134,155.16245755589784,140.51538729744408,"[1222.9507 1200.1957 1157.7957 1128.3485 1108.9341 1099.3092 1096.1519
 1098.1864 1106.7202 1120.9746 1140.0029 1152.345 ]"
7.514813314513129,29.21094268585593,29.472943514501477,"[1356.6299 1355.5153 1355.9088 1356.2766 1356.816  1357.7048 1358.7142
 1358.5674 1358.4059 1358.54   1358.663  1358.7966]"
5.170765182619183,34.19471934867327,34.34414926070915,"[1438.3157 1442.954  1446.3854 1448.1023 1449.0986 1450.5092 1452.3411
 1453.7954 1455.1667 1457.0538 1459.8027 1461.999 ]"
7.990554232527355,30.597990467441683,33.97094459676275,"[1304.4113 1308.0674 1310.9369 1313.1735 1314.7671 1316.3274 1317.2626
 1318.015  1318.6531 1319.1289 1319.7231 1320.1626]"
5.936354772021684,28.806549364214465,31.882978917644422,"[1278.6575 1279.3223 1278.7506 1277.4005 1275.5994 1273.6533 1271.8411
 1270.4142 1269.3113 1268.3546 1267.647  1267.3169]"
5.608554509478348,19.13568123601618,21.10724176998325,"[1296.5979 1296.1677 1295.1145 1293.7915 1292.5344 1291.5061 1290.8671
 1290.5262 1290.4099 1290.3446 1290.2886 1290.2314]"
9.064187947785522,60.16133641574602,59.57032024059664,"[1298.78   1298.8999 1299.2345 1299.9167 1300.2063 1299.819  1299.4225
 1299.1245 1299.0602 1299.1207 1299.2863 1299.7632]"
8.177754851795143,146.55634559907492,122.16169929148306,"[1374.6998 1370.8102 1368.1355 1367.2588 1367.2598 1368.5244 1373.4349
 1378.7517 1382.8954 1383.7568 1382.7491 1382.2072]"
10.497776073031456,97.78335325824028,119.32574669468688,"[1685.0029 1685.3518 1683.5715 1680.113  1675.8267 1672.7465 1671.6182
 1670.7135 1669.7701 1668.8291 1667.7363 1657.4135]"
6.650486337208777,89.68956662571276,89.81075197490784,"[1624.8385 1593.944  1589.7323 1600.9584 1611.6636 1617.977  1618.5347
 1630.5677 1641.4409 1648.2153 1661.2179 1670.6346]"
7.38549419180209,55.57015347934477,77.71445015560164,"[1543.7142 1509.0719 1490.6703 1495.4192 1499.9672 1504.275  1507.4343
 1509.946  1511.0417 1509.1146 1528.4095 1558.8259]"
8.462068701657069,103.83275524354724,67.86137688418941,"[1058.7361  1038.6013  1001.1158   958.51587  946.5861   971.1787
 1018.30145 1055.3262  1067.9381  1062.443   1039.3718   993.96375]"
9.852530549227088,113.97935408716046,76.61338525534664,"[1017.74243 1004.74164  990.63086  970.2958   956.19995  952.0502
  951.4966   978.14575 1041.3058  1080.934   1071.5988  1020.7798 ]"
5.961904582370907,208.77978814775264,106.50068270247252,"[1102.9489 1098.6896 1096.9922 1098.4509 1102.1807 1106.5917 1110.3333
 1111.9089 1112.0978 1111.1622 1110.3694 1108.7413]"
4.543399267139567,92.5348439168682,91.46925303296274,"[864.35376 858.42596 856.40765 855.8255  855.36804 854.2777  853.0804
 852.483   851.9234  853.13403 855.58887 857.2869 ]"
3.6799633566980647,175.58587746699362,143.33077848959596,"[ 965.7202   951.15533  942.2888   938.4313   936.3934   939.1158
  946.72217  958.61804  974.81165  987.72815  998.5731  1008.0372 ]"
3.3784814298454995,22.790740042301373,19.88493237466638,"[1066.1029 1063.1707 1060.8591 1060.2733 1061.5441 1066.5845 1075.8418
 1085.0172 1091.3523 1094.3467 1094.9889 1094.0078]"
3.5878194716278573,12.945060927343404,13.22890115442531,"[1188.1958 1186.5723 1185.86   1185.8451 1186.0232 1185.8318 1185.2146
 1184.962  1185.1265 1185.4264 1186.2023 1187.0801]"
6.217120453808076,3.366397064231311,5.044384183614184,"[1098.6696 1092.1969 1088.2852 1087.6825 1089.961  1095.0636 1102.7245
 1110.1732 1114.5315 1115.6138 1113.4258 1108.6146]"
