zip,RMSE_train,RMSE_test,forecast
32803,39.39319560779475,38.01356821116027,"[1467.8736651908298, 1466.547052515275, 1441.4021285246004, 1453.356727824924, 1439.7761370527683, 1444.4954433081307, 1451.2676291730784, 1462.2406101622234, 1457.8605927940519, 1441.6567012210942, 1435.856303875393, 1433.0150538262042]"
32810,84.01821579175886,98.19241199450757,"[1337.8656389803295, 1337.681319876836, 1320.67424791944, 1338.6830570546492, 1313.0719167910124, 1331.0317767858899, 1336.6835528631173, 1339.198918657103, 1335.5865355698177, 1320.7310725766934, 1326.942573112954, 1330.824621582185]"
32811,37.73842728926427,83.5855483378811,"[1277.1282748685376, 1264.2260567327216, 1260.6644003622605, 1259.0948056157372, 1239.800040212367, 1253.1467653785205, 1258.889598541496, 1258.9137812821577, 1262.1218633969365, 1246.4406549736464, 1252.9424597673278, 1248.6658320958277]"
32812,26.835816788079345,97.01668076548893,"[1347.777792345252, 1350.871366871528, 1316.0885622338742, 1315.1775668625053, 1304.114958975601, 1317.8558328289712, 1324.6859986311943, 1335.8831821405545, 1332.6040892306319, 1324.7895626634017, 1326.1661747236801, 1308.1823355139272]"
32822,39.95080658546998,82.9026245359774,"[1281.2768065433313, 1271.1469650572208, 1254.374442997156, 1262.1747944332408, 1244.5124689154636, 1266.9188621290025, 1271.1520812084823, 1263.8664053762961, 1266.2595795751151, 1252.3149184506442, 1258.2407996362176, 1257.8202583370603]"
32825,29.38120126835139,99.36532963020014,"[1261.813359473636, 1243.804849080637, 1217.9131125628444, 1215.9311515145016, 1187.7140268848102, 1214.2512595161518, 1221.95562995256, 1222.536930548395, 1221.7240628279355, 1205.528376000961, 1205.7012247466291, 1191.4826306256523]"
32835,30.225954115132613,60.50362349012105,"[1316.8150346678076, 1296.746867086326, 1286.2533859098087, 1295.1082127099808, 1280.7676869534653, 1290.541316819328, 1291.3309362214259, 1286.1963712920603, 1284.7918643567964, 1273.418641807636, 1276.4232215246234, 1276.5258153504953]"
32837,68.05584398910956,98.11481653328721,"[1569.818815900262, 1553.605126977718, 1532.9024138545851, 1533.7713104228983, 1505.6375655986349, 1526.349078313656, 1533.941968860241, 1533.260846242177, 1532.4795924351565, 1511.5912219373151, 1512.853179715782, 1515.3912025711838]"
32839,40.72660540327586,107.17429059990204,"[1248.3019773870628, 1247.8289143969755, 1231.1656843041987, 1239.4451539944966, 1213.4436732170182, 1237.7902859021194, 1244.603312305517, 1244.8757825300208, 1247.271093121733, 1234.0348394130685, 1236.3858945790842, 1239.7450968308906]"
32935,46.64174956932016,133.2293057382862,"[1115.6694210424298, 1108.9638641081042, 1102.0458337545524, 1098.777371422399, 1081.3235864061917, 1090.1361982781773, 1092.6034806530347, 1090.4009797424542, 1091.4018643286458, 1079.6957013146712, 1081.3151341927141, 1078.8111215394838]"
33009,28.258082939272256,37.907583134757964,"[1616.1622575724616, 1609.2944378855584, 1602.201826275172, 1601.8496400877048, 1605.636605341264, 1614.127018646582, 1615.0698948241338, 1616.7916737585488, 1616.0485784615032, 1615.9925701050158, 1606.2710479287575, 1610.1916951840906]"
33010,71.09633130089688,58.890168076630026,"[1809.6807055784325, 1802.009091811197, 1786.8723978056996, 1787.4204381241811, 1775.0223296297218, 1805.88324329181, 1815.523469242869, 1821.6100192635909, 1809.156555571028, 1801.4453203676069, 1798.8985344111222, 1804.6275922469674]"
33020,21.189718113833155,29.036653359962127,"[1337.090140576323, 1340.4665856015633, 1337.586235961561, 1334.2377527750978, 1321.2043893890636, 1325.843449467006, 1336.7883863058853, 1341.5550679379712, 1339.382257982684, 1333.8222534865572, 1330.4274323038514, 1334.941999228901]"
33024,42.763567856456866,78.8850797153313,"[1460.2148175452032, 1467.062579135671, 1472.0216024593446, 1474.4817669279385, 1452.413194875415, 1456.3177431385172, 1457.2635112385158, 1459.9261027505804, 1460.8864815491572, 1455.8159116248296, 1442.2156837123512, 1443.2416212905266]"
33025,29.29353503220233,79.22813513897637,"[1560.735067205793, 1555.301380391535, 1549.8255849267712, 1554.0686284534258, 1527.0228402749656, 1539.0439238163087, 1545.9633485267195, 1550.5013300644478, 1542.8112044310199, 1519.236911713838, 1505.157931480369, 1525.8896292312133]"
33062,70.1906270141574,47.93399663258157,"[1638.5773136025462, 1646.5533928072255, 1646.964346885174, 1651.6325127647553, 1640.9909005091306, 1646.4037032367162, 1647.561171900018, 1655.6580209222575, 1654.8456112672852, 1650.8918034848618, 1644.0951061252065, 1642.0267408026689]"
33065,45.76451469340197,61.53969661770623,"[1489.3225674935552, 1487.5707969548098, 1487.1728899244342, 1485.249819865939, 1477.0129801241274, 1482.712585647017, 1484.9219373439669, 1486.8214039519005, 1488.8047938962447, 1486.4144162092443, 1474.9574212766895, 1478.9535603500346]"
33066,40.606776958303314,48.850564912734875,"[1382.5317775154792, 1397.5077509369873, 1403.9656678573444, 1405.129225101605, 1386.26186188729, 1393.6069468233966, 1398.6431900690454, 1407.984043006998, 1407.2826592664871, 1401.6801107677009, 1391.2578110827671, 1397.5402628963004]"
33125,49.70832775615667,37.08498024608384,"[1712.5942783590917, 1704.3846292964524, 1709.4472574828278, 1726.2683250909274, 1707.1210839288667, 1700.3957456692738, 1702.363987621017, 1707.2879128416178, 1706.4541050629095, 1701.0595000787298, 1700.5909039746946, 1699.1711688880723]"
33126,48.33091423247699,81.30792004590889,"[1651.5504841714162, 1651.251144100423, 1663.5938458393327, 1663.958377047315, 1651.9907694316314, 1655.6286533183743, 1658.6088480807202, 1662.7982311077171, 1664.6492069369974, 1659.7445011715542, 1654.453868039242, 1655.5560158213023]"
33127,45.289070985171556,27.93715042349722,"[1762.5044134633592, 1763.2135721839045, 1758.3068076804598, 1760.4426260786504, 1744.9732361895403, 1757.3569731146408, 1769.1807261368976, 1772.2813409209132, 1770.7556911854472, 1763.7713367220927, 1758.0504844166242, 1757.5222543656962]"
33130,60.65594579924043,19.131207448129125,"[1751.8230970623192, 1762.3602222202267, 1763.0045065878253, 1765.3730808122957, 1752.189241649552, 1755.360886110917, 1754.9331228150422, 1760.0827784201103, 1761.1270001959558, 1758.459168698599, 1750.8905252467218, 1753.988772829465]"
33131,46.45330554800163,60.65998973311608,"[2257.882604517139, 2260.1805334000032, 2263.924182987972, 2268.3453502712223, 2257.4977854376493, 2257.9767036722214, 2257.1562679334006, 2262.977373617669, 2262.9420203973473, 2262.7370052541705, 2258.913847000326, 2260.7341308791138]"
33132,50.41251240546059,70.7166196765586,"[1991.4752104635402, 1994.7729119576593, 1999.035940442372, 2001.663235830014, 1991.4132330307445, 1992.8720260893385, 1991.5963067559298, 1995.165139907895, 1996.0352386268885, 1993.2581883573516, 1984.0115203838843, 1985.2121771471036]"
33133,61.058343199773155,55.020221666878186,"[2002.8228162313883, 2009.1829415696793, 2024.0357846970458, 2034.7904361567553, 2013.9650052134525, 2017.8162321814486, 2024.6590176117952, 2030.4932536994756, 2030.8421810252885, 2026.6893353065095, 2022.056329304251, 2023.7024809087459]"
33134,46.18287613310982,25.69277473838115,"[2025.1646027532527, 2041.636710449415, 2048.682386650179, 2054.0530074258227, 2030.5586251250706, 2027.3323275742798, 2029.181601714103, 2034.7515208089594, 2033.1104362794265, 2023.1027116158011, 2008.0299897035634, 2012.7902025279523]"
33135,49.1717857215188,16.04217889140611,"[1713.7793090035195, 1714.2858586007605, 1710.399314108912, 1716.9606941612449, 1697.0238992499565, 1711.3648412787404, 1717.4772926080643, 1721.6622323539282, 1718.1210767849293, 1708.7708487390037, 1690.3819449644682, 1692.8867869937012]"
33137,112.05293180664792,68.62244974376306,"[2139.3827926518675, 2142.2428472597603, 2143.9882764840927, 2154.004407466095, 2131.9808864910174, 2145.402331348456, 2144.9623230671828, 2149.7958839197377, 2151.947434818591, 2137.1454273631775, 2114.228030562038, 2131.4979343903547]"
33138,48.38214482202622,12.38926407562892,"[1695.4740383429616, 1708.8474078856198, 1711.027821601542, 1706.4079496802265, 1689.5133628950036, 1697.0817294814408, 1703.9799105128636, 1709.1786932981183, 1704.0491678503465, 1702.6321063125733, 1698.6190513368044, 1700.3229480263221]"
33139,70.55553358856315,93.67712573038976,"[2059.228698526179, 2058.2553986295306, 2062.5946248229434, 2070.7695754798747, 2057.04446346762, 2061.264176207772, 2061.415532269769, 2065.3448095844756, 2063.7643729892097, 2061.8932135832933, 2056.763893860054, 2058.983476960826]"
33140,50.625497893739166,86.1351112455347,"[2345.5903020744454, 2349.998697872923, 2352.029033885586, 2354.7457593991726, 2347.104099860171, 2353.9155140239995, 2357.912582326958, 2364.5843411061473, 2363.1576839677336, 2361.737106409348, 2353.228981198743, 2357.288529123077]"
33141,49.58489693774622,42.49958997416427,"[1797.7739177803546, 1799.6175336597616, 1808.0054963040702, 1814.8135506883275, 1796.9315152053057, 1797.683821353622, 1799.8560488427886, 1803.6950420602222, 1803.7161802446863, 1796.5125454553465, 1791.439016618387, 1799.4801075001099]"
33142,55.973828360551686,31.158920921541817,"[1660.2300384280713, 1667.8690363026458, 1668.2200096389333, 1676.6880722508909, 1660.375367404726, 1662.3128295749334, 1662.9814474242687, 1666.516821498662, 1663.9427616461032, 1660.8521478030432, 1658.105393413063, 1655.598156936147]"
33145,61.08105626023143,24.861950386642754,"[2040.0947832687193, 2047.8669020766247, 2051.558713695087, 2057.751410292269, 2039.4361045609817, 2040.8905432360502, 2041.4951840145768, 2045.6901719426558, 2043.609076245315, 2036.6842356425543, 2030.09106276029, 2031.703254654041]"
33147,43.539463361432986,39.040479677818524,"[1898.9314165134524, 1907.5251503320453, 1918.6175630525472, 1930.3114942544623, 1896.8143092621465, 1890.2031313624773, 1889.7649588803788, 1890.02355730366, 1887.8903844354268, 1884.4354271198165, 1875.7194323835254, 1873.6719846350843]"
33150,57.74956093951216,23.414626877671637,"[1637.6253913333126, 1637.4312919258484, 1650.5064439539722, 1657.814271258538, 1634.13249141758, 1632.523459707048, 1636.9315899645694, 1640.541054803947, 1639.6477273002747, 1628.5736402824175, 1620.0832328687432, 1621.6423142854085]"
33157,23.264453442766225,27.585180605479735,"[1776.5188795410827, 1776.935343043589, 1778.6557061945234, 1782.7434507225194, 1775.1380134732217, 1777.8364949649474, 1776.619883614238, 1778.4572098393896, 1776.615641901427, 1776.3531232675748, 1768.8334277067188, 1770.203409839661]"
33160,28.79440365507295,15.719654756349142,"[2029.49764221214, 2038.7027121583167, 2040.4504707718932, 2043.3159272315058, 2035.0445428972052, 2034.4257513802474, 2034.2741057035187, 2036.9872671034427, 2037.1353019579872, 2035.2514659001308, 2033.7436955643564, 2031.0428181160105]"
33161,41.7175012496148,41.644744893088884,"[1480.6016102572216, 1485.3489534509492, 1483.6731378831114, 1492.3763849189995, 1475.4982605249106, 1476.0085249456733, 1477.9405686225548, 1481.2179333057584, 1475.3783831991884, 1467.1447776527718, 1464.0012998681054, 1467.854948808416]"
33178,60.662956629310926,115.35286639992643,"[1928.3264368276878, 1930.739946599054, 1944.8691922642552, 1968.6104470010914, 1936.0404555609284, 1935.9210809171889, 1941.068368472619, 1945.0594871399398, 1916.3093837446256, 1902.4515984479087, 1876.2036435211903, 1892.8696873082288]"
33180,37.87612503508103,44.84543710090819,"[1978.582504046105, 1982.0135145598367, 1977.5697116231158, 1985.3723421295285, 1972.4743239831694, 1982.4882267397375, 1986.4265520609822, 1988.1928930972867, 1983.6489809294646, 1973.9332782934498, 1962.1353987880734, 1966.6131222416643]"
33186,21.50290546596276,49.30103017809557,"[1552.7172912334274, 1559.846030023595, 1571.7224398614046, 1580.9040662588172, 1565.4416821178975, 1558.4326372821486, 1553.9744239480801, 1562.5367547042533, 1553.882967712142, 1550.8142158707503, 1540.0717002844976, 1554.7935793969764]"
33196,23.269241827363054,46.42398054177526,"[1575.4440236029573, 1575.3551644332836, 1580.5806926387802, 1588.6982305320482, 1564.0179680192844, 1571.2827750454412, 1576.4032125475599, 1581.3476587055252, 1572.3415224801736, 1572.0294786640127, 1556.6631134937365, 1564.6606764377548]"
33301,61.60507563841532,50.46600743731807,"[1801.0803703485417, 1809.5016141569563, 1813.258571833431, 1822.8897823675477, 1808.0960687812592, 1813.3613942623365, 1812.436898041497, 1818.9576338704514, 1816.9874378320687, 1817.0887004477715, 1807.9822772136413, 1807.48807579264]"
33304,50.27957403507175,73.29696043898457,"[1569.142995491352, 1578.7047554594722, 1590.5884468964296, 1596.5981760082327, 1568.6147896581947, 1567.6210505500003, 1581.1415114734837, 1586.815302265408, 1581.5257547415715, 1564.7768181233569, 1558.4361705627423, 1559.323787685055]"
33305,30.03251403994588,84.98180569899024,"[1472.931824461374, 1491.9229814884072, 1507.8005275005182, 1518.8424795455146, 1483.143130219002, 1478.0729171868222, 1485.5364554206046, 1490.0882555198582, 1491.2307285108168, 1478.45209078969, 1474.1534259738219, 1472.9800641800873]"
33308,113.77582194905965,184.8355872981863,"[1637.767289948411, 1650.0924322862688, 1673.0636600365474, 1690.850890022787, 1629.9164586318602, 1629.134015703486, 1630.1258254210445, 1637.284423235224, 1624.3288504126929, 1603.87186012933, 1581.273906854406, 1597.0539661195662]"
33311,23.604616125686483,59.28469606487194,"[1373.7022297469878, 1368.4703115866205, 1372.3821948534112, 1370.9977550369333, 1363.0177027870361, 1368.1410807034358, 1371.4680610785513, 1371.721082614956, 1368.7255469263396, 1359.5209501171237, 1347.3125838396552, 1349.5784249468238]"
33312,33.2018976223887,61.89670385757003,"[1389.8064788576623, 1396.6005461691063, 1409.2034042893733, 1418.0646622197276, 1402.6236355616775, 1395.743209657102, 1397.0794761720388, 1405.3555164957143, 1389.2898016673003, 1388.9241060588283, 1388.156354109371, 1397.0218443740175]"
33313,21.48244660842527,78.84940181698936,"[1376.731307068319, 1383.7577026806523, 1391.212537299566, 1393.8191750285573, 1372.366922602685, 1369.3657866893886, 1379.328965480771, 1382.6598811162694, 1384.9014177779623, 1376.3707461039999, 1368.4440826121133, 1368.225924361638]"
33324,61.33273989912538,57.01653664587338,"[1498.1281474067293, 1498.922797892377, 1501.091688420988, 1499.8282119410717, 1489.4496731265658, 1498.057359657205, 1504.0996167013154, 1508.0903490469916, 1509.9755711353541, 1508.897369199549, 1497.5774733354954, 1499.997665018728]"
33334,42.14561663600603,43.44937613788208,"[1355.936247443202, 1345.7140233895084, 1346.7640776305184, 1342.973896996473, 1338.7025960398096, 1358.5706949983457, 1362.293718401503, 1367.5439594169407, 1372.7298164463543, 1373.1029063543926, 1354.9377239515866, 1365.6703391513631]"
33401,47.3068878538448,76.16808933121649,"[1438.7959258555163, 1451.5087167036654, 1462.1562314333855, 1469.2319217819995, 1445.1241011909458, 1436.2219896894424, 1434.4549787360424, 1434.491921583464, 1422.1413574086423, 1428.6935857735348, 1415.1419921794784, 1419.709389571315]"
33404,27.96682116860276,27.512518088362064,"[1460.0878135287207, 1465.2029237725476, 1467.5686283505584, 1465.4873777009468, 1452.9691610009527, 1456.1139495224388, 1461.2263962726252, 1463.4447463051235, 1462.974839199426, 1459.169679615205, 1454.6637474291754, 1453.4384956408442]"
33407,21.604509889922415,22.47373422929253,"[1474.832115935909, 1477.7352943547032, 1479.7452384876801, 1481.2276521685421, 1463.250919772429, 1462.0604774091357, 1472.430717905256, 1476.087933335933, 1473.4366187743262, 1469.6063787591113, 1459.8749765885746, 1461.138567979328]"
33413,30.469970317173722,49.85417704517525,"[1426.6148967508252, 1432.0627934516667, 1433.7791620561497, 1432.0617657717223, 1412.544100871851, 1416.5966168900309, 1421.7375356302312, 1422.56663159674, 1423.4277004138266, 1417.7122104743758, 1409.3199934031236, 1409.2702147358596]"
33414,91.0669903889511,51.55279258047182,"[1744.0409391696014, 1730.0181447924367, 1720.4006671029451, 1723.9573629508086, 1720.7326145996265, 1745.789105977202, 1755.1676466079196, 1761.825031998179, 1764.218423047517, 1763.5350062975906, 1748.3831492484187, 1749.7445813622717]"
33418,38.108829563125454,38.40956319177501,"[1732.3377737315004, 1730.5575806116306, 1724.9034160794517, 1722.6656000397509, 1720.1512623780245, 1729.665479338737, 1733.8720492753982, 1735.4976744594144, 1737.3675366013472, 1733.518351406704, 1727.1598180659148, 1728.5118048772752]"
33432,79.64026779625273,133.85610106557309,"[2085.176793629878, 2066.6916008851244, 2055.7303118043706, 2051.5910851328085, 2045.573254194715, 2065.61004408039, 2064.490409758996, 2064.9119869167657, 2068.1873926815633, 2068.883482773522, 2040.8944208098878, 2043.2262504313787]"
33433,30.239432416844387,20.296478242091833,"[1778.814881723241, 1773.6023422026892, 1766.1017252813426, 1763.6509272494438, 1742.530660469844, 1766.6840344245775, 1773.7295708050347, 1779.6662771422066, 1772.9942096246127, 1769.1467007785452, 1757.9738847528351, 1758.8191726245498]"
33435,30.36813802613703,19.45606738252439,"[1696.937115249354, 1695.5960233475066, 1698.386238116319, 1696.5029455400522, 1675.7816019538698, 1677.9852114553707, 1692.1134864951002, 1697.378165558519, 1694.1500533154333, 1686.0931622045468, 1679.9682603091244, 1684.2294811112174]"
33436,40.16729681697862,42.911037426767784,"[1519.2564084998214, 1518.9760529448822, 1522.5678781836498, 1525.2427353179567, 1507.6472446107377, 1515.746779419811, 1517.4342651617542, 1520.3321734737021, 1522.7914244452027, 1518.4478177869926, 1504.6953840324666, 1504.995456498536]"
33444,53.974482696587884,32.97572516807454,"[1695.5068769609975, 1698.0687785839043, 1706.929286985663, 1712.7227861867473, 1694.2877098001181, 1700.3736445629684, 1697.7292817327216, 1702.4396595580135, 1703.05765829893, 1702.3578395552736, 1685.3576021451952, 1686.5101740262542]"
33460,42.23028833001045,84.16181688654012,"[1505.924407761722, 1514.1304814747905, 1521.483410275305, 1520.743577279184, 1502.3924700258349, 1504.377431723899, 1509.1127227415059, 1512.4267719164473, 1512.9035681221594, 1509.3030044576806, 1501.2056081628864, 1498.1715065669268]"
33461,35.307110807107904,38.31896900073222,"[1424.733601088446, 1420.819080589943, 1423.2165271023437, 1421.4857569117003, 1412.9258694153427, 1419.2941025597268, 1423.381088516569, 1426.3903813931006, 1425.9442544529434, 1419.8424029839232, 1412.6716813403382, 1412.2894972648753]"
33510,33.53171842653958,30.986064783567638,"[1221.2467788867336, 1228.421521649641, 1220.2313002180676, 1207.9997131936314, 1203.5028254985357, 1205.9881369998216, 1213.0800115749205, 1218.3565978442682, 1222.793451600725, 1220.3218057163112, 1208.9581627952625, 1208.8385834840185]"
33511,26.42391717944036,21.75096568799395,"[1251.6020213553033, 1251.9669694518896, 1249.9551664540495, 1246.9599948478694, 1247.7885427231902, 1250.6965778609447, 1252.1891539504759, 1256.5499430660384, 1254.5454334443093, 1251.7408824070965, 1246.8017322974247, 1247.5812151625087]"
33602,50.218268427878186,75.58079642969318,"[1758.1814146199551, 1762.949634803031, 1762.4546592964534, 1757.0915264070538, 1764.9650106064912, 1783.160415305802, 1789.5813153721738, 1827.9309870553816, 1824.402335032824, 1810.5029824764933, 1793.387870128514, 1786.6887692843648]"
33604,24.88189744511479,46.372843043821526,"[1026.2565475419563, 1031.3226700933662, 1028.479220974952, 1019.7659287041469, 1022.6944423417106, 1029.3039990739405, 1030.632895883744, 1041.3729003147278, 1038.3662235928323, 1034.0902524366634, 1024.7690763108833, 1033.0473816273143]"
33606,29.81337079354064,52.346190266131664,"[1477.9161430107758, 1486.2623316665217, 1481.0795059743784, 1470.2330122749763, 1473.1277106984708, 1484.7522275844879, 1484.378407976765, 1506.7558156882446, 1492.8690049832267, 1494.0455915798316, 1478.204140578923, 1485.9097235782194]"
33607,33.800997840906426,61.05342932407285,"[1380.212595690737, 1384.1271434614464, 1383.7817739285363, 1380.6743815377201, 1380.9554160617054, 1393.2934278711216, 1395.204259513705, 1414.3811768960168, 1405.735172841883, 1399.8613460200158, 1391.073416357675, 1385.1590229482595]"
33612,31.683750078810974,38.777521279857616,"[1022.3695077172251, 1026.6897744560101, 1030.1415639904642, 1024.2820488127777, 1024.053098332238, 1033.4427188941409, 1035.4510615782713, 1043.434165460334, 1041.765179370502, 1034.0098183189846, 1019.728658794604, 1013.464020393774]"
33613,39.77452887728676,101.68870588378597,"[1157.3700933001937, 1150.9236240135654, 1137.1903029260393, 1126.126259934079, 1115.7908024028177, 1126.1899457384748, 1110.5351963397366, 1149.4320563059096, 1112.2798822590187, 1141.247505697152, 1119.0811854047613, 1117.5734605234782]"
33615,47.42794835929609,70.29653869840007,"[1227.187668040101, 1229.1873267383771, 1226.351961707121, 1222.3690697768438, 1225.0134349154605, 1233.4397104750158, 1234.6814420564253, 1248.3764295133456, 1243.0185480909718, 1239.1866668838268, 1231.265001174369, 1237.562896125936]"
33617,25.181737298128795,46.28526182380187,"[1043.432955384819, 1047.2521483720213, 1045.2925971640539, 1038.3422901509846, 1036.3948657813364, 1040.3857258480468, 1045.7119469361644, 1052.066720106941, 1054.6367424078135, 1053.8655595219684, 1038.3654956828295, 1035.9279574649913]"
33626,38.48195296957084,65.0013632862248,"[1401.4642391158163, 1406.6771555137093, 1401.7600145098131, 1391.5270880525634, 1389.5422571272193, 1399.4365751863754, 1396.428982204322, 1406.6139084623778, 1404.0701699995125, 1398.9610772447547, 1386.2954207460243, 1375.3834828137346]"
33634,56.26959460824471,47.52576104373984,"[1199.7138205476258, 1201.252804734674, 1202.1806827422106, 1199.8676479031385, 1199.4979548048475, 1205.2191050851336, 1207.590119570665, 1212.892200604484, 1212.0636383807644, 1209.9785160112774, 1203.2469040294366, 1199.4469690441226]"
33701,39.56294971375595,128.73159600364576,"[1272.0296303674227, 1276.1496104675284, 1265.9061342245425, 1254.4057562116257, 1250.9775861796156, 1260.9541461106683, 1258.4079253638686, 1286.645469946061, 1275.457805199496, 1264.8302384201838, 1236.6850480347216, 1235.828866993792]"
33702,28.058439768452264,53.771796165143854,"[1125.2957481359215, 1129.1477584117056, 1124.6607145122293, 1118.7227149312323, 1119.2938564931123, 1127.615332755204, 1125.2335332823072, 1127.5230295023177, 1123.9038156518045, 1121.9124856580372, 1111.2736263050413, 1104.6280858061484]"
33705,35.75760540382329,66.4807916380906,"[1243.75211934286, 1250.8749477254573, 1250.4186104086539, 1246.6009716345084, 1249.4030179117988, 1262.9563967716163, 1267.003837948045, 1286.9230184708686, 1277.9063219980821, 1273.9409724543748, 1262.342013515913, 1257.8273397718121]"
33706,57.7875528313152,80.24781326538557,"[1487.2969228280815, 1493.0648659748476, 1488.650863799533, 1477.9461726761565, 1476.639902114493, 1488.6458048307636, 1489.3546249953542, 1500.2187922183239, 1497.045371579415, 1483.6341067903295, 1465.8580999291162, 1434.5145810874355]"
33708,85.11979849432305,118.36141249604171,"[1544.8707880699474, 1552.007981711402, 1547.993984595898, 1540.421485304972, 1545.2922791396268, 1560.0332536206274, 1568.8204517996926, 1587.4437326698362, 1581.827371660891, 1571.7621988346718, 1544.080339110356, 1526.2295856294804]"
33712,44.878143192514614,37.79153998431393,"[1140.1139064001452, 1137.2109823187898, 1137.3584576013693, 1133.0394521091614, 1127.077334934218, 1133.7466872288908, 1132.0896771560401, 1147.5341409157854, 1141.6465375890937, 1132.2960361883124, 1119.0349898423913, 1108.5605431439094]"
33716,40.11924704759191,39.61144744166366,"[1149.95213944149, 1156.1386497007284, 1151.0226930285435, 1142.7860743665533, 1138.3682395114438, 1149.1307298141912, 1147.9126121586319, 1157.5681200085496, 1153.5107197633113, 1145.8177171608481, 1136.0075042143883, 1131.4685863833477]"
33755,28.187300890586737,49.09421463546157,"[1030.1767145778874, 1035.6546505979984, 1034.934796805283, 1029.9704055741663, 1028.0785109239405, 1039.0092460744106, 1042.6497095666111, 1052.640216708532, 1050.0020006618067, 1046.8657761728655, 1039.0417399063947, 1039.896085540694]"
33756,41.13312734636507,46.200194279508736,"[1075.9590436650078, 1076.702775031048, 1078.053950187284, 1074.028283104402, 1074.2959571624006, 1084.2458423944063, 1084.145924302057, 1089.9275988514728, 1088.672844144169, 1086.6022411084793, 1080.8362702840834, 1079.951194142172]"
33771,38.28995950691166,43.37730923239039,"[1117.5795493181613, 1120.0596356922788, 1119.153608656343, 1113.941544413231, 1112.650971407463, 1121.9962628398703, 1124.6652668979966, 1131.6346342547656, 1128.2599629215788, 1119.2066721754159, 1110.4169452011806, 1099.9673710665927]"
33907,123.32144283187031,28.540854497730763,"[1211.8880718704422, 1212.8319544617962, 1197.5270768062696, 1188.3499223110891, 1186.9356252374018, 1181.972346310426, 1204.4629425059916, 1200.8317274492101, 1209.5997995718621, 1157.1317556575473, 1156.9291384366732, 1149.1770289927838]"
33916,122.34122887835667,83.52015162528181,"[1081.243048869546, 1070.73934356017, 1076.9173805515527, 1070.6559823183225, 1070.7727892859816, 1070.2520364981335, 1083.1318846523857, 1080.3229400159257, 1082.985087152898, 1072.7064764567494, 1069.569070477335, 1074.798611806415]"
33973,86.05345791440737,133.34056401216654,"[1024.6988602514966, 1038.6643862489357, 1024.0964386750315, 998.5811294468959, 985.014893970508, 980.1106673874499, 1025.6347603763284, 1015.2209935701899, 1033.046486048097, 969.6540797705984, 974.3938466334134, 962.7863253828465]"
34203,30.953831429977534,40.88903636125006,"[1510.657303624068, 1511.03375887969, 1510.0876482953386, 1509.1198488796363, 1510.2551258662947, 1513.0045691827315, 1514.3514523333915, 1516.8812113224435, 1515.8461828786617, 1512.7882683701682, 1506.9914172436804, 1505.517290180141]"
34207,40.37697237271544,31.01474490295263,"[1215.82357343086, 1216.7130595323074, 1216.880788722298, 1217.0500937602687, 1219.3956680870642, 1223.2542145835055, 1225.522669574087, 1228.8134563178103, 1227.1646756071864, 1226.1981708592618, 1223.9299885847545, 1220.9747756721417]"
34208,44.21252895779057,34.99744014956429,"[1245.0293851010035, 1245.0323885413943, 1246.109662475789, 1242.9503087029636, 1241.0710338445647, 1243.8165203789015, 1244.6245648018746, 1249.485943972515, 1247.4469787534606, 1245.0436657634202, 1239.0295625362185, 1239.045151571768]"
34210,58.64169678952062,100.8235460819281,"[1367.353069008501, 1369.190698049921, 1368.2399893522936, 1363.8716744984322, 1362.5514363666778, 1372.2176981303671, 1372.5034779355453, 1378.6822850514368, 1378.3118954326667, 1374.6825623758941, 1366.7739711329684, 1364.5104504186188]"
34232,51.10143661411144,38.59998507249003,"[1422.9319463357372, 1435.3671450335412, 1431.0170467096968, 1420.317154839095, 1417.3362702776567, 1418.2385310188338, 1427.738714349236, 1435.8631157864436, 1436.0668737246647, 1431.7655588878465, 1415.53482039895, 1407.3472385482885]"
34683,25.687253584308667,49.436343834431014,"[1096.6159334350198, 1107.683988404091, 1102.9189475459066, 1095.1444196390967, 1092.5009241513192, 1105.3467765811756, 1103.6628340902994, 1119.9231815706712, 1120.6710759949879, 1119.2043697161832, 1101.3818728349643, 1085.1477083055684]"
34698,37.05751987459739,46.92057352497985,"[1199.5041035711636, 1203.1224994876902, 1200.6501033696645, 1197.5303213422417, 1200.3529901168772, 1209.4911213445012, 1209.5430717037289, 1223.1905705467852, 1224.7038944985595, 1221.253544434965, 1208.9016776182812, 1207.8719654653773]"
37040,32.93772805591027,38.54993643189616,"[771.7615840840499, 770.9657060264667, 774.7346612583792, 771.7684462718772, 774.2134004256451, 777.2201091332778, 775.4124134848574, 777.0455120029592, 772.9533604057248, 777.106712155411, 776.5638394379116, 777.7115815762173]"
37042,18.741685989628404,13.344466330983183,"[726.576377876225, 723.8176758492173, 725.0659501443928, 725.6855338728315, 728.4633202101886, 729.0523602954258, 727.94563105256, 727.0664196325747, 725.2131264742045, 727.3385622150967, 726.2139911557368, 725.3562200298123]"
37075,29.734841189603422,46.44084810976227,"[1085.7753018179922, 1082.4239621743072, 1097.6517693201097, 1088.0903915017225, 1088.4727932409405, 1090.108743213027, 1088.1870503565324, 1090.9092239232023, 1089.2476100999334, 1095.9504675465341, 1096.5507737846233, 1101.7254448571223]"
