,ZIP,arima_params,arima_seasonal,RSME,Predictions_2019,Conf_interval_2019
928,76116,"(1, 1, 0)","(0, 0, 0, 12)",44.919305424543985,"[1187.8139529793084, 1195.3527094830208, 1202.147344502511, 1208.5075311765522, 1214.614006764312, 1220.5722672282136, 1226.443912186601, 1232.2649198633394, 1238.0563096795422, 1243.830365060484, 1249.5942663076903, 1255.3522118293467]","[[1171.402494508, 1204.2254114506168], [1179.0788122526594, 1211.6266067133822], [1186.0072494443352, 1218.2874395606868], [1192.4981556469588, 1224.5169067061456], [1198.7322324650004, 1230.4957810636238], [1204.815089387991, 1236.3294450684361], [1210.8084432030564, 1242.0793811701456], [1216.748381887383, 1247.7814578392959], [1222.6560290798977, 1253.4565902791867], [1228.5437666715175, 1259.1169634494504], [1234.4188689849311, 1264.7696636304495], [1240.2856231664305, 1270.418800492263]]"
929,76132,"(1, 1, 0)","(0, 0, 0, 12)",62.28555419523951,"[1307.8936983677613, 1316.5714003718765, 1324.052973419159, 1330.8886727521574, 1337.3755631632807, 1343.674026872334, 1349.8706825583401, 1356.0123218072008, 1362.1242280757922, 1368.2200660775325, 1374.3072228090177, 1380.389692076442]","[[1291.7402091543433, 1324.0471875811793], [1300.553349608184, 1332.589451135569], [1308.1666110372878, 1339.93933580103], [1315.1309518759779, 1346.646393628337], [1321.7434313644933, 1353.0076949620682], [1328.1645262581455, 1359.1835274865225], [1334.4809714873904, 1365.2603936292899], [1340.73966658404, 1371.2849770303617], [1346.9659971452486, 1377.2824590063358], [1353.1737251118795, 1383.2664070431854], [1359.3703300675115, 1389.244115550524], [1365.5598932541159, 1395.2194908987683]]"
930,76133,"(1, 1, 0)","(0, 0, 0, 12)",47.32652677559852,"[1069.7907898171386, 1077.6147190761826, 1083.7295933610312, 1089.1079673818124, 1094.1688882248534, 1099.092893020221, 1103.9578475686417, 1108.7973287344278, 1113.6258207977137, 1118.449573006828, 1123.2712819127903, 1128.092183744075]","[[1053.3001670728236, 1086.2814125614536], [1061.2624067801967, 1093.9670313721685], [1067.5119919698323, 1099.9471947522302], [1073.021410961126, 1105.1945238024987], [1078.210532091058, 1110.1272443586488], [1083.259711382188, 1114.926074658254], [1088.2469452055689, 1119.6687499317145], [1093.2059150651219, 1124.3887424037337], [1098.1512102712481, 1129.1004313241792], [1103.0891793397382, 1133.8099666739176], [1108.02261239809, 1138.5199514274907], [1112.9529894300158, 1143.2313780581344]]"
931,76137,"(1, 1, 0)","(0, 0, 0, 12)",50.06020728312364,"[1285.8658092818446, 1294.257004317471, 1301.629120963081, 1308.2967234167136, 1314.4770922945022, 1320.320450444174, 1325.9305666470634, 1331.3792892631006, 1336.7163137450702, 1341.9759948945245, 1347.182094401486, 1352.3510540646932]","[[1276.0276457642137, 1295.7039727994754], [1284.5015344682638, 1304.0124741666782], [1291.953826702015, 1311.304415224147], [1298.6999862738282, 1317.893460559599], [1304.9566254661133, 1323.997559122891], [1310.8749153158706, 1329.7659855724773], [1316.5577911079947, 1335.303342186132], [1322.0780299887506, 1340.6805485374507], [1327.4847952705975, 1345.947832219543], [1332.8126388542473, 1351.1393509348018], [1338.0854094883136, 1356.2787793146583], [1343.319604516214, 1361.3825036131725]]"
932,76522,"(2, 1, 0)","(0, 0, 0, 12)",61.218901685615144,"[602.7662062715656, 601.7132258837673, 602.0100836615194, 602.5555655439489, 602.932859071831, 603.0984941857312, 603.132548802617, 603.1148302777053, 603.0902973956377, 603.0745402905153, 603.0681145322956, 603.0671111695095]","[[589.3756393555041, 616.1567731876271], [588.4349390209265, 614.9915127466081], [588.8410919160342, 615.1790754070046], [589.493301416617, 615.6178296712808], [589.9744778964039, 615.8912402472581], [590.2419655413504, 615.955022830112], [590.37535478883, 615.8897428164039], [590.4545084116319, 615.7751521437788], [590.5249703809936, 615.6556244102817], [590.6017518163618, 615.5473287646688], [590.6863027366662, 615.4499263279249], [590.7740702446689, 615.3601520943502]]"
933,76543,"(1, 1, 0)","(0, 0, 0, 12)",14.168405145985579,"[591.6953125206667, 592.6536005575118, 593.1954216174329, 593.5018475526732, 593.6751886779768, 593.7732687984005, 593.8287774521041, 593.8601997508724, 593.877990993374, 593.8880682421714, 593.8937763519929, 593.8970107643332]","[[585.9517004637646, 597.4389245775687], [586.9580637800764, 598.3491373349473], [587.5467746262566, 598.8440686086092], [587.898951329121, 599.1047437762254], [588.1169497671008, 599.2334275888529], [588.2586367556504, 599.2879008411506], [588.3567426273376, 599.3008122768706], [588.4297907375679, 599.2906087641769], [588.4882723605772, 599.2677096261709], [588.5381282556115, 599.2380082287312], [588.582745277486, 599.2048074264998], [588.6240670781032, 599.1699544505633]]"
934,76549,"(2, 1, 1)","(0, 0, 0, 12)",28.850367906613645,"[673.2400470986969, 669.6570596604805, 666.0750264763826, 663.0978301583241, 661.0659692046073, 660.0693134196497, 660.0001167271969, 660.6228619692032, 661.6480889551923, 662.7954851583233, 663.838629596702, 664.6287946087499]","[[666.501156799866, 679.9789373975278], [662.9746822593136, 676.3394370616475], [659.4478065782336, 672.7022463745317], [656.5243931610081, 669.6712671556401], [654.5450270067472, 667.5869114024674], [653.5996452403863, 666.5389815989131], [653.5805179022738, 666.41971555212], [654.2521920587477, 666.9935318796587], [655.325248973335, 667.9709289370496], [656.5194131189611, 669.0715571976856], [657.6083029083197, 670.0689562850844], [658.4432278450367, 670.814361372463]]"
935,77004,"(3, 0, 1)","(0, 0, 0, 12)",32.10098367902893,"[1407.850746574238, 1401.565579761384, 1396.81609965306, 1391.343939274399, 1387.3842408356127, 1383.2880180525094, 1380.392364227815, 1377.533816150625, 1375.5265422248146, 1373.5666292174187, 1372.1928534488225, 1370.8815482661726]","[[1388.5578411698966, 1427.1436519785793], [1382.4317211580958, 1420.6994383646722], [1377.6822505560654, 1415.9499487500548], [1372.491307118283, 1410.196571430515], [1368.6054209981485, 1406.1630606730769], [1364.5099893513607, 1402.0660467536582], [1361.6176095865058, 1399.1671188691244], [1358.7680950365223, 1396.2995372647276], [1356.7865760854975, 1394.2665083641318], [1354.877142911658, 1392.2561155231795], [1353.5653729973926, 1390.8203339002523], [1352.3171433340108, 1389.4459531983343]]"
936,77006,"(2, 1, 0)","(0, 0, 0, 12)",22.757495175741788,"[1423.4462514481988, 1423.5681329482552, 1423.8953947912662, 1424.0357680033942, 1424.1500302935588, 1424.2182991006357, 1424.2650785095102, 1424.2951703446624, 1424.3150966373876, 1424.328121945504, 1424.336688973844, 1424.3423094309883]","[[1406.2204478147005, 1440.6720550816972], [1406.486635505189, 1440.6496303913214], [1406.954684017948, 1440.8361055645844], [1407.2321177180538, 1440.8394182887346], [1407.480296872422, 1440.8197637146955], [1407.6793326517447, 1440.7572655495267], [1407.8539404684834, 1440.676216550537], [1408.0087691911112, 1440.5815714982136], [1408.1510333235808, 1440.4791599511943], [1408.2830554797322, 1440.373188411276], [1408.4084709775675, 1440.2649069701206], [1408.5281891416657, 1440.1564297203108]]"
937,77007,"(2, 0, 0)","(0, 0, 0, 12)",9.195097288168288,"[1488.6735450534518, 1479.7978482313888, 1471.2022804717094, 1464.5538446333057, 1460.465938371034, 1458.7823968784044, 1458.909989775933, 1460.1116848678066, 1461.7153077630078, 1463.2274225246683, 1464.365828362344, 1465.0356748297936]","[[1473.0200183199202, 1504.3270717869834], [1464.145238363487, 1495.4504580992907], [1455.5508577832243, 1486.8537031601945], [1448.90399123483, 1480.2036980317814], [1444.8180755250378, 1476.1138012170304], [1443.136976140094, 1474.4278176167147], [1443.2674867319158, 1474.55249281995], [1444.4725938021147, 1475.7507759334985], [1446.080136971229, 1477.3504785547866], [1447.5966901638103, 1478.8581548855263], [1448.7400587761051, 1479.991597948583], [1449.4153953224804, 1480.6559543371068]]"
938,77019,"(1, 1, 0)","(0, 0, 0, 12)",33.65673181170627,"[1415.9952301420324, 1416.9907261803598, 1417.487553655073, 1417.7355683857138, 1417.859408527141, 1417.9212591021858, 1417.952157574325, 1417.967596645929, 1417.9753128341056, 1417.9791700112353, 1417.9810985699355, 1417.9820630091253]","[[1400.5217684782929, 1431.4686918057719], [1401.6469763645066, 1432.334475996213], [1402.2698628261583, 1432.7052444839878], [1402.6413573571704, 1432.8297794142572], [1402.8852554826447, 1432.8335615716376], [1403.0648171993303, 1432.7777010050413], [1403.2106399087368, 1432.693675239913], [1403.3379417831634, 1432.5972515086946], [1403.4551037988083, 1432.4955218694029], [1403.5663869071493, 1432.3919531153213], [1403.6729031406114, 1432.2892939992596], [1403.7767214440846, 1432.187404574166]]"
939,77027,"(2, 0, 0)","(0, 0, 0, 12)",19.91276473662289,"[1433.3373950030618, 1430.740320562817, 1429.4270653232338, 1428.8994428725218, 1428.8394758631448, 1429.0429381379527, 1429.3777949017174, 1429.7602151110486, 1430.140734492711, 1430.4914694885324, 1430.7987411402116, 1431.0573788646252]","[[1420.5191569321794, 1446.1556330739443], [1417.9137228687584, 1443.5669182568756], [1416.595108262535, 1442.2590223839327], [1416.0645619864354, 1441.7343237586083], [1416.003975752995, 1441.6749759732945], [1416.2090558924078, 1441.8768203834975], [1416.5482187296832, 1442.2073710737516], [1416.938347996133, 1442.5820822259643], [1417.329342677095, 1442.9521263083273], [1417.6930509409503, 1443.2898880361145], [1418.0154366761656, 1443.5820456042577], [1418.2912366836933, 1443.823521045557]]"
940,77042,"(2, 0, 0)","(0, 0, 0, 12)",52.26452161682061,"[1177.0243273472051, 1183.4417277884982, 1189.7561779508274, 1195.6027959451246, 1200.7376972952402, 1205.0217722191412, 1208.4032995992072, 1210.8992334298994, 1212.5767750039088, 1213.5359092524832, 1213.8991771026404, 1213.7910568334823]","[[1156.5124626657398, 1197.5361920286705], [1163.0989590334607, 1203.7844965435356], [1169.5785966189176, 1209.9337592827371], [1175.586472219668, 1215.6191196705813], [1180.878748919585, 1220.5966456708954], [1185.3166576649978, 1224.7268867732846], [1188.8483870570517, 1227.9582121413628], [1191.4912486329338, 1230.307218226865], [1193.3123323702566, 1231.841217637561], [1194.4029604398925, 1232.668858065074], [1194.9123926872164, 1232.8859615180643], [1194.9388320703167, 1232.643281596648]]"
941,77054,"(2, 0, 0)","(0, 0, 0, 12)",28.483407247447296,"[1249.6064658049752, 1247.776784540435, 1246.4592911622367, 1245.5847213588568, 1245.0818500870182, 1244.88413999338, 1244.9317844069947, 1245.1706397713551, 1245.5534941999695, 1246.0396653492148, 1246.5934589659273, 1247.1856125302108]","[[1235.3602171530408, 1263.8527144569096], [1233.567354920438, 1261.9862141604322], [1232.4362475494502, 1260.4823347750232], [1231.672211744637, 1259.4972309730765], [1231.2810393032805, 1258.882660870756], [1231.1882232710816, 1258.5800567156782], [1231.3408616500903, 1258.522707163899], [1231.6814416208745, 1258.6598379218358], [1232.164130390309, 1258.9428580096298], [1232.7492288930657, 1259.330101805364], [1233.397431074769, 1259.7894868570856], [1234.0839299263555, 1260.2872951340662]]"
942,77056,"(2, 0, 0)","(0, 0, 0, 12)",4.384909489626978,"[1451.8525196300045, 1451.393867627879, 1450.17897957152, 1448.571433747641, 1446.8041314504262, 1445.0262245398712, 1443.3254964609916, 1441.7505968154494, 1440.3221038916531, 1439.0486860091178, 1437.9283468401377, 1436.951937615146]","[[1436.3870028038687, 1467.3180364561404], [1436.0537814969496, 1466.7339537588084], [1434.9540908718068, 1465.403868271233], [1433.473606991264, 1463.6692605040182], [1431.8276675939837, 1461.7805953068687], [1430.1663466886441, 1459.8861023910983], [1428.578695878911, 1458.0722970430722], [1427.1136199204916, 1456.3875737104072], [1425.7919689211753, 1454.852238862131], [1424.626478147686, 1453.4708938705496], [1423.6087515059564, 1452.247942174319], [1422.7347425608953, 1451.169132669397]]"
943,77057,"(2, 0, 0)","(2, 0, 1, 12)",25.661527243207473,"[1440.223612632893, 1440.8064549960009, 1440.4511875023204, 1436.2807422468622, 1423.783875326602, 1416.1690530252945, 1418.854418966016, 1414.7265255634175, 1416.0505738683762, 1413.1448788036741, 1407.9312181808705, 1409.3222414117822]","[[1421.5812640165775, 1458.8659612492086], [1422.1722411256226, 1459.4406688663792], [1421.8306273872481, 1459.0717476173927], [1417.6610401048722, 1454.9004443888523], [1405.1651776648437, 1442.4025729883601], [1397.5515006508092, 1434.7866053997798], [1400.2381549255917, 1437.4706830064404], [1396.1116575962376, 1433.3413935305973], [1397.4371332076735, 1434.664014529079], [1394.5328142816602, 1431.756943325688], [1389.3204460818886, 1426.5419902798524], [1390.712822101668, 1427.9316607218964]]"
944,77063,"(1, 2, 1)","(0, 0, 0, 12)",18.477828333714456,"[1266.14721484065, 1264.8233169898688, 1263.2401690527188, 1261.5153867378524, 1259.7142102570524, 1257.8727656754156, 1256.0109979852111, 1254.1398606569308, 1252.2653142040647, 1250.3905501245627, 1248.5172288116505, 1246.6461659487086]","[[1247.8760833643419, 1284.418346316958], [1246.7082966221292, 1282.9383373576084], [1245.2772946672787, 1281.2030434381588], [1243.7008803668127, 1279.329893108892], [1242.044453524136, 1277.3839669899687], [1240.3442803510948, 1275.4012509997365], [1238.6204453891391, 1273.4015505812831], [1236.884029984832, 1271.3956913290294], [1235.1411183525745, 1269.3895100555549], [1233.3950167308394, 1267.386083518286], [1231.6475002154923, 1265.3869574078087], [1229.8994852402095, 1263.3928466572077]]"
945,77077,"(2, 0, 0)","(0, 0, 0, 12)",42.52425494552979,"[1178.7108554138479, 1175.2779516900455, 1171.8293258596836, 1168.47441240927, 1165.3035394095382, 1162.3880789484042, 1159.78097769312, 1157.5180358158186, 1155.6192754690783, 1154.0908106532752, 1152.926251218816, 1152.1091518631101]","[[1162.7266539772802, 1194.6950568504155], [1159.4260287027914, 1191.1298746772995], [1156.1064246806409, 1187.5522270387264], [1152.8774273002944, 1184.0713975182455], [1149.8294482515141, 1180.7776305675623], [1147.033835892509, 1177.7423220042995], [1144.544301448623, 1175.0176539376168], [1142.3960188397325, 1172.6400527919047], [1140.609365751802, 1170.6291851863546], [1139.190604315136, 1168.9910169914144], [1138.1332543588653, 1167.719248078767], [1137.4211381458715, 1166.7971655803487]]"
946,77090,"(1, 1, 0)","(0, 0, 0, 12)",35.99427434186749,"[956.624629793581, 953.4239918321185, 952.0346734757458, 951.4314440077892, 951.1694632459694, 951.0556604140429, 951.0062124033274, 950.9847222060022, 950.9753805630442, 950.971318872834, 950.9695525230444, 950.9687842248588]","[[936.1932738193497, 977.0559857678123], [933.1637830553924, 973.6842006088447], [931.9412708002247, 972.1280761512668], [931.5005304943405, 971.3623575212379], [931.3975682103664, 970.9413582815723], [931.4390308544308, 970.672289973655], [931.5409019766751, 970.4715228299797], [931.6674504985367, 970.3019939134676], [931.8029015261465, 970.1478595999419], [931.9402740928894, 970.0023636527786], [932.0769185562715, 969.8621864898173], [932.2116755543714, 969.7258928953463]]"
947,77098,"(2, 0, 0)","(0, 0, 0, 12)",33.2903786180809,"[1492.8500411292493, 1485.6255724622106, 1479.003074882325, 1473.3202912149268, 1468.6813677443015, 1465.0520929487748, 1462.3480114819595, 1460.4275710400411, 1459.1373422726824, 1458.3312893721068, 1457.8800220936002, 1457.6753511355305]","[[1477.2189286154487, 1508.48115364305], [1470.1246104744457, 1501.1265344499755], [1463.62162687255, 1494.3845228921002], [1457.9405199795713, 1488.7000624502823], [1453.4194343297665, 1483.9433011588364], [1449.8280875523424, 1480.2760983452072], [1447.1277328477506, 1477.5682901161683], [1445.2117132362653, 1475.643428843817], [1443.926983414502, 1474.3477011308628], [1443.1273927948803, 1473.5351859493333], [1442.6835425833206, 1473.07650160388], [1442.4872116134236, 1472.8634906576374]]"
948,77380,"(1, 1, 1)","(0, 0, 0, 12)",22.556768000785105,"[1424.007720964457, 1429.7854803377668, 1433.1223314925949, 1435.0497855664003, 1436.1634099774224, 1436.8069242208765, 1437.1788572155813, 1437.393858785229, 1437.518165405836, 1437.5900470502024, 1437.631619934968, 1437.6556675374816]","[[1406.6470377426604, 1441.3684041862534], [1412.570022648931, 1447.0009380266026], [1416.0485777339866, 1450.1960852512032], [1418.1144272915874, 1451.9851438412131], [1419.3630204501483, 1452.9637995046965], [1420.1384190000103, 1453.4754294417426], [1420.639085389399, 1453.7186290417635], [1420.9799731222067, 1453.8077444482512], [1421.227244917864, 1453.809085893808], [1421.4194549004344, 1453.7606391999705], [1421.5786432937261, 1453.68459657621], [1421.7178586170578, 1453.5934764579054]]"
949,77429,"(1, 1, 0)","(0, 0, 0, 12)",25.98668155303903,"[1219.0030643615341, 1224.9270967480013, 1230.2678382204697, 1235.2930909337551, 1240.1476663223937, 1244.909878569077, 1249.6220931094683, 1254.3072341129796, 1258.977709226625, 1263.64023572622, 1268.2984510893764, 1272.9543255347749]","[[1201.157528238991, 1236.8486004840772], [1207.231132072729, 1242.6230614232736], [1212.7173669232852, 1247.8183095176541], [1217.8847588155656, 1252.7014230519446], [1222.878077325765, 1257.4172553190224], [1227.7757667879234, 1262.0439903502304], [1232.6203190655858, 1266.6238671533508], [1237.4347774966498, 1271.1796907293094], [1242.2316630887171, 1275.7237553645327], [1247.0178006092813, 1280.2626708431587], [1251.7969289874547, 1284.799973191298], [1256.57111549608, 1289.3375355734697]]"
950,77494,"(1, 1, 0)","(0, 0, 0, 12)",62.57998377238128,"[1299.2718966185287, 1308.8976555549102, 1314.2635755767974, 1317.255588243405, 1318.92432972987, 1319.8552612416572, 1320.3747142072496, 1320.6646294896398, 1320.8264720569643, 1320.9168380532535, 1320.9673048581292, 1320.9954946805462]","[[1276.5374177106194, 1322.006375526438], [1286.353430656674, 1331.4418804531465], [1291.9049403679167, 1336.6222107856781], [1295.0780348215887, 1339.4331416652215], [1296.9235293383438, 1340.925130121396], [1298.0270548976473, 1341.6834675856671], [1298.7151076828084, 1342.0343207316907], [1299.1697920637257, 1342.1594669155538], [1299.4924696726375, 1342.1604744412912], [1299.7404752078828, 1342.0932008986242], [1299.9449854297989, 1341.9896242864595], [1300.123917451061, 1341.8670719100314]]"
951,77550,"(1, 1, 0)","(0, 0, 1, 12)",66.29978512053306,"[1136.3227689985572, 1132.7386175130696, 1128.5880076638523, 1127.625904891162, 1129.2425108586538, 1135.1632541066886, 1140.4269397917362, 1144.9999188733022, 1144.3229004111577, 1138.9782504322359, 1135.4851189748028, 1132.447235635228]","[[1112.6122130743663, 1160.033324922748], [1109.2272927595318, 1156.2499422666074], [1105.271684933937, 1151.9043303937676], [1104.499488431201, 1150.752321351123], [1106.3015080360715, 1152.183513681236], [1112.4032266739428, 1157.9232815394344], [1117.8436313813634, 1163.010248202109], [1122.5892428011032, 1167.4105949455013], [1122.0809576630165, 1166.5648431592988], [1116.9012668599087, 1161.055234004563], [1113.5694320838106, 1157.400805865795], [1110.689330752837, 1154.2051405176192]]"
952,77584,"(3, 1, 0)","(0, 0, 0, 12)",36.08517446593984,"[1432.7545322840942, 1444.2929450686393, 1452.6549949781536, 1458.328218022004, 1462.0290419505518, 1464.3389692302496, 1465.7369576815986, 1466.5496203992323, 1467.006469495001, 1467.251037636383, 1467.3754604121038, 1467.433544689043]","[[1410.886937629668, 1454.6221269385205], [1422.6084737867127, 1465.9774163505658], [1431.1492517096274, 1474.1607382466798], [1436.9967569440823, 1479.6596790999256], [1440.867665866832, 1483.1904180342715], [1443.3437001595844, 1485.3342383009149], [1444.903914255481, 1486.5700011077163], [1445.8751327372156, 1487.224108061249], [1446.4869309041771, 1487.526008085825], [1446.8830626322242, 1487.6190126405418], [1447.1556812914341, 1487.5952395327736], [1447.3588422285043, 1487.5082471495816]]"
953,77598,"(1, 1, 0)","(0, 0, 0, 12)",9.182397732799563,"[1130.9563973630206, 1133.6866215588914, 1135.1909511937163, 1136.020031742013, 1136.4770716705143, 1136.7290827880129, 1136.8680728667798, 1136.944746074774, 1136.987051915042, 1137.0103997676895, 1137.023287611427, 1137.030403081061]","[[1110.9668360149972, 1150.945958711044], [1113.8640895498722, 1153.5091535679105], [1115.5316039298564, 1154.8502984575762], [1116.5199197770264, 1155.5201437069998], [1117.1324602055338, 1155.8216831354948], [1117.5359372106, 1155.9222283654258], [1117.8233430063783, 1155.9128027271813], [1118.0449017501755, 1155.8445903993725], [1118.228609636698, 1155.745494193386], [1118.390584274835, 1155.630215260544], [1118.5389777764435, 1155.5075974464103], [1118.678400644697, 1155.382405517425]]"
954,77840,"(2, 0, 0)","(0, 0, 0, 12)",27.241562223988986,"[856.203055742323, 862.285405568554, 870.8165820312388, 880.4071028493178, 889.858168882558, 898.2369357886611, 904.9150060446564, 909.5681825875259, 912.1456220892422, 912.8178758247168, 911.9134430205258, 909.8526091374831]","[[834.2670736522812, 878.1390378323649], [840.5305904859537, 884.0402206511543], [849.2432544617322, 892.3899096007453], [859.0019100236842, 901.8122956749513], [868.62125410372, 911.0950836613958], [877.1645240474061, 919.3093475299161], [884.0033237524129, 925.8266883368998], [888.8136003679846, 930.3227648070673], [891.5446459019881, 932.7465982764963], [892.3671399399822, 933.2686117094514], [891.6097033998794, 932.2171826411723], [889.6927371060334, 930.0124811689328]]"
955,77845,"(3, 0, 1)","(0, 0, 0, 12)",30.566094042304986,"[973.3639892725839, 979.9317097709043, 985.4940306564919, 988.5961592961838, 990.8375276043652, 991.5588188896722, 991.6968949792226, 990.9827972533657, 989.9673324939866, 988.552037424911, 987.0553276931641, 985.4433462189711]","[[952.2409918395489, 994.486986705619], [958.875477815179, 1000.9879417266295], [964.4692068473327, 1006.5188544656511], [967.5874801468321, 1009.6048384455355], [969.8494753722605, 1011.8255798364698], [970.5953891565604, 1012.5222486227841], [970.762054593924, 1012.6317353645213], [970.0803331323754, 1011.885261374356], [969.1008458557894, 1010.8338191321839], [967.7249414370688, 1009.3791334127532], [966.2708539982646, 1007.8398013880637], [964.7045494182091, 1006.1821430197331]]"
956,78130,"(2, 1, 1)","(0, 0, 0, 12)",13.179516905332523,"[1152.5142292930122, 1152.0229370552822, 1151.8474091363921, 1152.1614440116762, 1153.0219257843414, 1154.397489078394, 1156.2048630814813, 1158.3364882540245, 1160.6809163458342, 1163.1384946393848, 1165.6282759413018, 1168.0925665155942]","[[1137.7761190758704, 1167.2523395101541], [1137.4083104562012, 1166.6375636543632], [1137.3528539663366, 1166.3419643064476], [1137.785036375582, 1166.5378516477704], [1138.75901220328, 1167.2848393654028], [1140.247996689828, 1168.5469814669602], [1142.1652321308097, 1170.244494032153], [1144.4035403152288, 1172.2694361928202], [1146.852605451715, 1174.5092272399536], [1149.4117645781557, 1176.865224700614], [1152.002128280815, 1179.2544236017886], [1154.5644491756266, 1181.6206838555618]]"
957,78201,"(1, 1, 0)","(0, 0, 0, 12)",18.423119063213928,"[892.3882720066053, 893.3391775515751, 893.7178871910024, 893.8687516726168, 893.9288656966397, 893.9528247367032, 893.9623760844504, 893.9661846241811, 893.9677035900148, 893.9683095311352, 893.9685513015124, 893.968647787323]","[[882.9799380169472, 901.7966059962635], [884.0095583756545, 902.6687967274956], [884.4650643466513, 902.9707100353536], [884.6908589101829, 903.0466444350507], [884.8241117362272, 903.0336196570522], [884.9194883419731, 902.9861611314333], [884.9988024059635, 902.9259497629373], [885.0707819745166, 902.8615872738455], [885.1389396984171, 902.7964674816126], [885.2047087756919, 902.7319102865786], [885.268691870509, 902.6684107325159], [885.3311586103564, 902.6061369642896]]"
958,78209,"(1, 1, 0)","(2, 0, 0, 12)",89.06866490881944,"[1284.3780667235703, 1308.1676259843844, 1324.829295435644, 1344.3681665167026, 1359.4012376352966, 1352.4368330263867, 1355.1477839241331, 1355.9321722604132, 1352.8989965129585, 1349.9012957367027, 1351.7099262436532, 1363.3233886127489]","[[1266.3537682931337, 1302.402365154007], [1290.307218751207, 1326.0280332175616], [1307.1267596290113, 1342.531831242277], [1326.8195245689947, 1361.9168084644105], [1342.0023100346652, 1376.800165235928], [1335.1838077989985, 1369.689858253775], [1338.0365015534476, 1372.2590662948187], [1338.9587950361447, 1372.9055494846816], [1336.060407781741, 1369.737585244176], [1333.1945008366652, 1366.6080906367401], [1335.1317284605009, 1368.2881240268055], [1346.8708120817626, 1379.7759651437352]]"
959,78210,"(3, 1, 0)","(0, 0, 0, 12)",54.60906920127602,"[929.0651848740769, 929.9043058483119, 931.6126206785519, 933.0930981530404, 934.0139001121215, 934.3289632253236, 934.2408384104231, 933.9739850539638, 933.7057836652601, 933.5247128293576, 933.4478092379951, 933.4490650642381]","[[910.7846320637888, 947.345737684365], [911.7770078852484, 948.0316038113754], [913.6346913241327, 949.5905500329711], [915.2608149135446, 950.9253813925362], [916.3237812742216, 951.7040189500215], [916.7776543597134, 951.8802720909338], [916.8251402081356, 951.6565366127105], [916.6908239131167, 951.257146194811], [916.5522033215536, 950.8593640089666], [916.4978194274642, 950.551606231251], [916.5448034789208, 950.3508149970694], [916.6672239907193, 950.2309061377568]]"
960,78212,"(0, 1, 1)","(0, 0, 0, 12)",47.98654533543932,"[890.802652325449, 890.8035902126774, 890.8029873019505, 890.8033779185346, 890.8031416846004, 890.8033065898012, 890.8031964171041, 890.8032687052564, 890.8032215814704, 890.8032523163251, 890.803232227826, 890.8032453864615]","[[882.3324300418642, 899.2728746090338], [882.4042853541639, 899.2028950711908], [882.4728464396708, 899.1331281642301], [882.5407191153906, 899.0660367216785], [882.6064771255902, 898.9998062436106], [882.6709572477, 898.9356559319024], [882.7336485145745, 898.8727443196337], [882.795084962459, 898.8114524480538], [882.8550260548388, 898.751417108102], [882.9137212859782, 898.6927833466721], [882.9710899044627, 898.6353745511893], [883.0272600425928, 898.5792307303302]]"
961,78213,"(1, 0, 1)","(1, 0, 0, 12)",13.697268883832292,"[924.819802507008, 920.4116845233015, 917.0226277854525, 920.2655072001353, 923.0269336059706, 923.850484793189, 920.8219407466765, 920.932655244881, 918.419779853672, 920.935118164883, 921.7863545159362, 920.4994626612097]","[[912.4783315243573, 937.1612734896588], [908.0719913001806, 932.7513777464223], [904.68609795245, 929.359157618455], [907.9328421101837, 932.5981722900868], [910.6995240009079, 935.3543432110333], [911.5287022005346, 936.1722673858435], [908.5069555497681, 933.136925943585], [908.6247236389595, 933.2405868508024], [906.1198449429783, 930.7197147643658], [908.6434495146108, 933.2267868151552], [909.5036859056659, 934.0690231262065], [908.2261165368006, 932.7728087856187]]"
962,78216,"(2, 0, 0)","(1, 0, 0, 12)",53.837208390971064,"[974.3832191064963, 973.1903275947027, 970.0560131185862, 965.5133565432911, 958.9032208020848, 953.6386033898409, 949.3570985836943, 946.446995425885, 944.4227266597652, 944.3619280123078, 942.5199431618244, 940.4764515985636]","[[966.9142300681831, 981.8522081448095], [965.7835337669361, 980.5971214224693], [962.7091185967131, 977.4029076404593], [958.2262021330607, 972.8005109535216], [951.6727875294536, 966.133654074716], [946.463351380088, 960.8138553995938], [942.2346628100242, 956.4795343573644], [939.3422959364118, 953.5516949153582], [937.3296134290056, 951.5158398905248], [937.3019767327442, 951.4218792918714], [935.4688277185907, 949.571058605058], [933.5706207288736, 947.3822824682536]]"
963,78229,"(2, 2, 1)","(0, 0, 0, 12)",59.632183463167834,"[1051.809700133708, 1058.215112438281, 1064.86456294522, 1071.9474781899482, 1079.1875214287634, 1086.4057667662198, 1093.5766553516119, 1100.7280139620016, 1107.878600600973, 1115.0329493604868, 1122.1883773356633, 1129.3422533210746]","[[1041.2031610278932, 1062.4162392395228], [1047.6989426489029, 1068.7312822276592], [1054.4366577522037, 1075.2924681382365], [1061.605530183786, 1082.2894261961105], [1068.929502697393, 1089.4455401601338], [1076.2294991768256, 1096.582034355614], [1083.4803848096008, 1103.672925893623], [1090.7098892288716, 1110.7461386951315], [1097.9367041657586, 1117.8204970361874], [1105.1657885755972, 1124.9001101453764], [1112.394105755247, 1131.9826489160796], [1119.6191905105627, 1139.0653161315865]]"
