ZIPCODE,year,state_local_perc,month
02121,2015,0.14597593703826553,12
02121,2016,0.14520551933690634,1
02121,2016,0.14443510163554718,2
02121,2016,0.14366468393418802,3
02121,2016,0.14289426623282883,4
02121,2016,0.14212384853146964,5
02121,2016,0.14135343083011048,6
02121,2016,0.14058301312875132,7
02121,2016,0.13981259542739213,8
02121,2016,0.13904217772603295,9
02121,2016,0.13827176002467378,10
02121,2016,0.13750134232331462,11
02121,2016,0.13673092462195544,12
02121,2017,0.13699630235716262,1
02121,2017,0.1372616800923698,2
02121,2017,0.13752705782757702,3
02121,2017,0.1377924355627842,4
02121,2017,0.13805781329799138,5
02121,2017,0.13832319103319857,6
02121,2017,0.13858856876840575,7
02121,2017,0.13885394650361294,8
02121,2017,0.13911932423882012,9
02121,2017,0.13938470197402733,10
02121,2017,0.13965007970923451,11
02121,2017,0.1399154574444417,12
02121,2018,0.133777344709689,1
02121,2018,0.1276392319749363,2
02121,2018,0.12150111924018357,3
02121,2018,0.11536300650543085,4
02121,2018,0.10922489377067815,5
02121,2018,0.10308678103592545,6
02121,2018,0.09694866830117273,7
02121,2018,0.09081055556642001,8
02121,2018,0.0846724428316673,9
02121,2018,0.0785343300969146,10
02121,2018,0.07239621736216188,11
02121,2018,0.06625810462740918,12
02122,2012,,1
02122,2012,,2
02122,2012,,3
02122,2012,,4
02122,2012,,5
02122,2012,,6
02122,2012,,7
02122,2012,,8
02122,2012,,9
02122,2012,,10
02122,2012,,11
02122,2012,0.18935340022296543,12
02122,2013,0.18852142155112964,1
02122,2013,0.18768944287929384,2
02122,2013,0.18685746420745808,3
02122,2013,0.1860254855356223,4
02122,2013,0.1851935068637865,5
02122,2013,0.18436152819195073,6
02122,2013,0.18352954952011494,7
02122,2013,0.18269757084827914,8
02122,2013,0.18186559217644335,9
02122,2013,0.18103361350460756,10
02122,2013,0.1802016348327718,11
02122,2013,0.179369656160936,12
02122,2014,0.1793399114445164,1
02122,2014,0.17931016672809677,2
02122,2014,0.17928042201167715,3
02122,2014,0.17925067729525757,4
02122,2014,0.17922093257883795,5
02122,2014,0.17919118786241833,6
02122,2014,0.17916144314599872,7
02122,2014,0.1791316984295791,8
02122,2014,0.1791019537131595,9
02122,2014,0.1790722089967399,10
02122,2014,0.17904246428032028,11
02122,2014,0.17901271956390066,12
02122,2015,0.17852828542229746,1
02122,2015,0.17804385128069422,2
02122,2015,0.177559417139091,3
02122,2015,0.1770749829974878,4
02122,2015,0.17659054885588457,5
02122,2015,0.17610611471428136,6
02122,2015,0.17562168057267816,7
02122,2015,0.17513724643107492,8
02122,2015,0.17465281228947171,9
02122,2015,0.1741683781478685,10
02122,2015,0.17368394400626527,11
02122,2015,0.17319950986466207,12
02122,2016,0.1730130917470961,1
02122,2016,0.17282667362953008,2
02122,2016,0.1726402555119641,3
02122,2016,0.1724538373943981,4
02122,2016,0.17226741927683212,5
02122,2016,0.1720810011592661,6
02122,2016,0.17189458304170013,7
02122,2016,0.17170816492413415,8
02122,2016,0.17152174680656815,9
02122,2016,0.17133532868900217,10
02122,2016,0.17114891057143616,11
02122,2016,0.17096249245387019,12
02122,2017,0.17000030971267027,1
02122,2017,0.1690381269714704,2
02122,2017,0.16807594423027047,3
02122,2017,0.1671137614890706,4
02122,2017,0.16615157874787068,5
02122,2017,0.16518939600667076,6
02122,2017,0.16422721326547088,7
02122,2017,0.16326503052427097,8
02122,2017,0.16230284778307108,9
02122,2017,0.16134066504187117,10
02122,2017,0.16037848230067128,11
02122,2017,0.15941629955947137,12
02122,2018,0.15436134862753756,1
02122,2018,0.14930639769560372,2
02122,2018,0.1442514467636699,3
02122,2018,0.1391964958317361,4
02122,2018,0.13414154489980226,5
02122,2018,0.12908659396786845,6
02122,2018,0.12403164303593463,7
02122,2018,0.1189766921040008,8
02122,2018,0.11392174117206699,9
02122,2018,0.10886679024013317,10
02122,2018,0.10381183930819934,11
02122,2018,0.09875688837626553,12
02124,2012,,1
02124,2012,,2
02124,2012,,3
02124,2012,,4
02124,2012,,5
02124,2012,,6
02124,2012,,7
02124,2012,,8
02124,2012,,9
02124,2012,,10
02124,2012,,11
02124,2012,0.18926961404618792,12
